order_id,date,customer_id,product_id,store_id,quantity,unit_price,discount,revenue,year,month,month_name,year_month
981,2024-11-13,455,90,19,1,2660,0.0,2660.0,2024,11,Nov,2024-11
982,2024-03-26,455,49,3,1,2939,0.1,2645.1,2024,3,Mar,2024-03
983,2023-06-09,456,54,4,2,293,0.15,498.1,2023,6,Jun,2023-06
984,2021-04-21,456,40,17,1,2815,0.05,2674.25,2021,4,Apr,2021-04
985,2022-11-01,457,65,8,2,613,0.15,1042.1,2022,11,Nov,2022-11
986,2023-07-02,457,97,20,5,4334,0.0,21670.0,2023,7,Jul,2023-07
987,2022-03-31,458,56,10,4,1412,0.05,5365.6,2022,3,Mar,2022-03
988,2022-11-20,458,11,16,5,603,0.15,2562.75,2022,11,Nov,2022-11
989,2022-06-22,459,11,13,5,3759,0.05,17855.25,2022,6,Jun,2022-06
990,2021-10-04,459,62,18,2,4196,0.15,7133.2,2021,10,Oct,2021-10
991,2024-08-28,460,74,7,5,4494,0.05,21346.5,2024,8,Aug,2024-08
992,2022-05-12,460,10,9,4,2849,0.0,11396.0,2022,5,May,2022-05
993,2021-08-19,461,86,14,4,3192,0.1,11491.2,2021,8,Aug,2021-08
994,2022-01-26,461,42,12,5,398,0.1,1791.0,2022,1,Jan,2022-01
995,2021-12-13,462,45,20,4,1394,0.15,4739.6,2021,12,Dec,2021-12
996,2021-04-02,463,119,8,2,3262,0.05,6197.8,2021,4,Apr,2021-04
997,2021-06-25,464,15,2,2,1409,0.1,2536.2,2021,6,Jun,2021-06
998,2021-01-29,465,44,4,3,3886,0.15,9909.3,2021,1,Jan,2021-01
999,2021-02-16,466,43,7,5,1935,0.05,9191.25,2021,2,Feb,2021-02
1000,2024-01-25,467,67,9,5,4156,0.05,19741.0,2024,1,Jan,2024-01
1001,2024-11-24,467,90,1,4,4975,0.0,19900.0,2024,11,Nov,2024-11
1002,2022-06-08,468,22,2,3,1844,0.1,4978.8,2022,6,Jun,2022-06
1003,2021-04-19,469,60,1,1,3383,0.1,3044.7,2021,4,Apr,2021-04
1004,2024-09-19,469,110,12,1,356,0.1,320.4,2024,9,Sep,2024-09
1005,2024-08-22,469,50,8,4,4365,0.0,17460.0,2024,8,Aug,2024-08
1006,2022-10-09,470,63,20,5,921,0.05,4374.75,2022,10,Oct,2022-10
1007,2022-02-12,471,65,15,5,376,0.0,1880.0,2022,2,Feb,2022-02
1008,2022-05-22,472,119,17,3,2932,0.15,7476.6,2022,5,May,2022-05
1009,2023-03-17,472,96,6,1,3040,0.1,2736.0,2023,3,Mar,2023-03
1010,2022-12-29,472,81,10,2,4306,0.1,7750.8,2022,12,Dec,2022-12
1011,2021-05-07,473,81,9,4,441,0.1,1587.6,2021,5,May,2021-05
1012,2022-04-07,473,20,11,4,1324,0.0,5296.0,2022,4,Apr,2022-04
1013,2023-02-22,474,67,20,2,3618,0.05,6874.2,2023,2,Feb,2023-02
1014,2024-03-19,475,20,14,3,2897,0.15,7387.35,2024,3,Mar,2024-03
1015,2024-01-16,475,17,7,2,4959,0.05,9422.1,2024,1,Jan,2024-01
1016,2021-10-10,475,40,17,2,3723,0.05,7073.7,2021,10,Oct,2021-10
1017,2024-09-05,475,120,19,2,2800,0.0,5600.0,2024,9,Sep,2024-09
1018,2024-02-16,476,69,4,2,2801,0.05,5321.9,2024,2,Feb,2024-02
1019,2021-03-02,476,98,11,4,3568,0.1,12844.8,2021,3,Mar,2021-03
1020,2023-06-27,476,96,9,2,1739,0.0,3478.0,2023,6,Jun,2023-06
1021,2021-09-27,476,24,1,5,2386,0.05,11333.5,2021,9,Sep,2021-09
1022,2024-05-06,477,30,8,1,3143,0.0,3143.0,2024,5,May,2024-05
1023,2024-11-10,478,100,16,2,4315,0.15,7335.5,2024,11,Nov,2024-11
1024,2024-12-29,479,84,12,2,3374,0.15,5735.8,2024,12,Dec,2024-12
1025,2023-08-29,479,18,6,2,2053,0.0,4106.0,2023,8,Aug,2023-08
1026,2023-04-17,479,98,1,3,3583,0.05,10211.55,2023,4,Apr,2023-04
1027,2024-10-06,479,26,7,1,1650,0.15,1402.5,2024,10,Oct,2024-10
1028,2024-06-17,479,63,11,4,2221,0.15,7551.4,2024,6,Jun,2024-06
1029,2023-04-10,480,100,2,5,3316,0.1,14922.0,2023,4,Apr,2023-04
1030,2023-03-19,480,79,19,5,4592,0.0,22960.0,2023,3,Mar,2023-03
1031,2023-12-03,481,14,15,4,547,0.05,2078.6,2023,12,Dec,2023-12
1032,2023-11-29,481,69,13,1,4768,0.15,4052.8,2023,11,Nov,2023-11
1033,2023-11-24,482,98,2,2,2585,0.15,4394.5,2023,11,Nov,2023-11
1034,2023-03-27,482,114,10,3,3979,0.05,11340.15,2023,3,Mar,2023-03
1035,2023-05-16,482,38,20,1,4435,0.05,4213.25,2023,5,May,2023-05
1036,2023-08-08,483,107,15,1,4301,0.0,4301.0,2023,8,Aug,2023-08
1037,2022-01-04,484,100,19,5,1308,0.15,5559.0,2022,1,Jan,2022-01
1038,2023-04-27,484,42,15,1,1665,0.15,1415.25,2023,4,Apr,2023-04
1039,2024-04-23,485,115,7,4,938,0.1,3376.8,2024,4,Apr,2024-04
1040,2022-10-26,486,89,6,1,947,0.0,947.0,2022,10,Oct,2022-10
1041,2024-12-17,486,58,12,1,4491,0.15,3817.35,2024,12,Dec,2024-12
1042,2023-11-14,486,79,6,4,4708,0.15,16007.2,2023,11,Nov,2023-11
1043,2021-03-31,487,99,6,3,4832,0.05,13771.2,2021,3,Mar,2021-03
1044,2021-11-29,487,112,5,2,620,0.15,1054.0,2021,11,Nov,2021-11
1045,2022-09-23,488,40,15,3,1680,0.0,5040.0,2022,9,Sep,2022-09
1046,2021-09-27,488,26,1,5,2273,0.0,11365.0,2021,9,Sep,2021-09
1047,2023-07-29,488,64,16,5,247,0.15,1049.75,2023,7,Jul,2023-07
1048,2022-05-03,489,28,19,4,3917,0.15,13317.8,2022,5,May,2022-05
1049,2023-06-24,490,11,20,5,253,0.05,1201.75,2023,6,Jun,2023-06
1050,2024-01-26,491,36,20,5,1900,0.0,9500.0,2024,1,Jan,2024-01
1051,2022-01-14,491,19,2,3,500,0.05,1425.0,2022,1,Jan,2022-01
1052,2021-03-08,492,86,19,5,2644,0.1,11898.0,2021,3,Mar,2021-03
1053,2021-06-29,492,7,4,4,1660,0.05,6308.0,2021,6,Jun,2021-06
1054,2024-10-08,492,37,20,5,4888,0.05,23218.0,2024,10,Oct,2024-10
1055,2023-07-22,493,96,19,3,493,0.0,1479.0,2023,7,Jul,2023-07
1056,2022-09-05,493,42,12,4,754,0.15,2563.6,2022,9,Sep,2022-09
1057,2024-02-02,494,9,10,4,1302,0.0,5208.0,2024,2,Feb,2024-02
1058,2024-11-23,495,111,9,3,4517,0.15,11518.35,2024,11,Nov,2024-11
1059,2023-12-11,495,27,7,5,676,0.0,3380.0,2023,12,Dec,2023-12
1060,2024-03-16,495,94,17,1,4162,0.1,3745.8,2024,3,Mar,2024-03
1061,2023-05-25,495,78,11,3,4504,0.1,12160.8,2023,5,May,2023-05
1062,2021-09-23,496,79,19,4,4457,0.15,15153.8,2021,9,Sep,2021-09
1063,2023-10-06,497,104,6,5,2106,0.1,9477.0,2023,10,Oct,2023-10
1064,2022-02-01,497,1,4,1,4008,0.0,4008.0,2022,2,Feb,2022-02
1065,2022-03-01,497,103,20,4,3591,0.0,14364.0,2022,3,Mar,2022-03
1066,2022-11-15,497,45,18,2,292,0.05,554.8,2022,11,Nov,2022-11
1067,2024-11-14,497,37,9,1,2721,0.1,2448.9,2024,11,Nov,2024-11
1068,2023-11-04,498,71,11,1,1132,0.1,1018.8,2023,11,Nov,2023-11
1069,2022-12-01,499,51,19,5,438,0.05,2080.5,2022,12,Dec,2022-12
1070,2022-02-02,499,43,11,4,4087,0.0,16348.0,2022,2,Feb,2022-02
1071,2024-08-15,499,18,16,2,3973,0.1,7151.4,2024,8,Aug,2024-08
1072,2023-08-06,500,101,14,1,4468,0.1,4021.2,2023,8,Aug,2023-08
1073,2024-03-03,501,93,11,5,4589,0.0,22945.0,2024,3,Mar,2024-03
1074,2022-03-03,501,74,11,3,742,0.05,2114.7,2022,3,Mar,2022-03
1075,2022-07-29,501,108,1,3,3273,0.05,9328.05,2022,7,Jul,2022-07
1076,2024-03-15,501,78,13,2,1157,0.1,2082.6,2024,3,Mar,2024-03
1077,2024-12-15,502,110,11,1,2424,0.15,2060.4,2024,12,Dec,2024-12
1078,2021-06-27,502,64,8,3,3902,0.1,10535.4,2021,6,Jun,2021-06
1079,2022-03-19,503,68,10,2,1119,0.1,2014.2,2022,3,Mar,2022-03
1080,2021-03-18,504,100,7,1,3835,0.0,3835.0,2021,3,Mar,2021-03
1081,2023-09-16,505,116,17,2,1758,0.1,3164.4,2023,9,Sep,2023-09
1082,2023-09-18,506,94,17,3,2881,0.05,8210.85,2023,9,Sep,2023-09
1083,2021-07-21,507,106,17,2,1880,0.0,3760.0,2021,7,Jul,2021-07
1084,2023-07-30,507,50,17,1,233,0.1,209.7,2023,7,Jul,2023-07
1085,2021-04-01,507,88,20,1,2930,0.15,2490.5,2021,4,Apr,2021-04
1086,2021-04-05,507,14,17,3,384,0.1,1036.8,2021,4,Apr,2021-04
1087,2024-08-01,508,115,7,3,1842,0.05,5249.7,2024,8,Aug,2024-08
1088,2022-08-10,508,36,18,3,3813,0.0,11439.0,2022,8,Aug,2022-08
1089,2022-07-13,509,20,6,3,1137,0.0,3411.0,2022,7,Jul,2022-07
1090,2024-06-29,509,72,17,1,1892,0.1,1702.8,2024,6,Jun,2024-06
1091,2024-01-31,509,41,9,2,2520,0.05,4788.0,2024,1,Jan,2024-01
1092,2021-12-17,510,10,10,5,2974,0.15,12639.5,2021,12,Dec,2021-12
1093,2021-04-14,510,17,1,4,613,0.0,2452.0,2021,4,Apr,2021-04
1094,2023-02-25,511,7,3,4,3410,0.05,12958.0,2023,2,Feb,2023-02
1095,2024-12-14,511,77,19,4,3113,0.1,11206.8,2024,12,Dec,2024-12
1096,2022-11-12,511,105,7,5,843,0.15,3582.75,2022,11,Nov,2022-11
1097,2024-03-08,512,17,3,4,996,0.15,3386.4,2024,3,Mar,2024-03
1098,2022-09-28,513,88,15,4,2098,0.05,7972.4,2022,9,Sep,2022-09
1099,2021-10-22,514,111,20,3,3177,0.15,8101.35,2021,10,Oct,2021-10
1100,2022-01-11,514,90,11,3,3913,0.15,9978.15,2022,1,Jan,2022-01
1101,2021-03-03,514,9,16,1,3079,0.15,2617.15,2021,3,Mar,2021-03
1102,2023-08-03,515,109,6,3,3055,0.05,8706.75,2023,8,Aug,2023-08
1103,2023-11-07,515,14,13,1,2869,0.0,2869.0,2023,11,Nov,2023-11
1104,2022-09-11,515,69,15,4,3586,0.05,13626.8,2022,9,Sep,2022-09
1105,2024-06-25,515,32,18,2,4151,0.15,7056.7,2024,6,Jun,2024-06
1106,2021-05-16,515,44,7,5,3731,0.15,15856.75,2021,5,May,2021-05
1107,2024-03-07,516,101,11,5,2134,0.05,10136.5,2024,3,Mar,2024-03
1108,2024-09-19,517,86,3,5,4186,0.0,20930.0,2024,9,Sep,2024-09
1109,2024-04-27,518,77,15,3,4747,0.0,14241.0,2024,4,Apr,2024-04
1110,2023-07-01,518,23,10,4,770,0.0,3080.0,2023,7,Jul,2023-07
1111,2024-11-04,519,105,20,4,2882,0.15,9798.8,2024,11,Nov,2024-11
1112,2024-08-13,519,85,2,1,1982,0.05,1882.9,2024,8,Aug,2024-08
1113,2024-04-04,519,116,1,2,1422,0.15,2417.4,2024,4,Apr,2024-04
1114,2023-12-25,519,38,13,5,4934,0.15,20969.5,2023,12,Dec,2023-12
1115,2022-02-05,519,27,11,3,4871,0.1,13151.7,2022,2,Feb,2022-02
1116,2023-06-10,520,92,12,1,4973,0.0,4973.0,2023,6,Jun,2023-06
1117,2024-06-06,521,66,13,2,2609,0.0,5218.0,2024,6,Jun,2024-06
1118,2023-01-27,521,116,18,1,206,0.1,185.4,2023,1,Jan,2023-01
1119,2021-08-13,522,111,10,1,2127,0.15,1807.95,2021,8,Aug,2021-08
1120,2024-12-09,522,76,13,3,3335,0.15,8504.25,2024,12,Dec,2024-12
1121,2023-02-21,522,56,18,2,1620,0.15,2754.0,2023,2,Feb,2023-02
1122,2021-10-12,522,25,18,4,3151,0.15,10713.4,2021,10,Oct,2021-10
1123,2021-11-12,523,37,5,2,295,0.0,590.0,2021,11,Nov,2021-11
1124,2024-08-20,524,3,5,4,3777,0.05,14352.6,2024,8,Aug,2024-08
1125,2021-06-23,525,18,14,4,3687,0.05,14010.6,2021,6,Jun,2021-06
1126,2023-07-20,525,66,14,5,3886,0.15,16515.5,2023,7,Jul,2023-07
1127,2022-12-29,526,29,6,4,260,0.15,884.0,2022,12,Dec,2022-12
1128,2022-04-30,526,92,17,3,3565,0.1,9625.5,2022,4,Apr,2022-04
1129,2021-03-10,526,5,19,4,3219,0.0,12876.0,2021,3,Mar,2021-03
1130,2024-04-03,526,62,3,2,4512,0.1,8121.6,2024,4,Apr,2024-04
1131,2023-08-11,527,67,3,5,924,0.05,4389.0,2023,8,Aug,2023-08
1132,2023-08-26,528,81,3,5,4948,0.1,22266.0,2023,8,Aug,2023-08
1133,2024-06-09,528,7,11,5,288,0.15,1224.0,2024,6,Jun,2024-06
1134,2023-07-19,529,66,16,5,2915,0.15,12388.75,2023,7,Jul,2023-07
1135,2022-12-24,529,103,10,3,1572,0.0,4716.0,2022,12,Dec,2022-12
1136,2024-11-24,530,119,20,3,4817,0.1,13005.9,2024,11,Nov,2024-11
1137,2021-05-06,530,81,16,5,1585,0.0,7925.0,2021,5,May,2021-05
1138,2024-09-06,531,38,20,1,2549,0.15,2166.65,2024,9,Sep,2024-09
1139,2021-06-18,531,17,17,1,2476,0.1,2228.4,2021,6,Jun,2021-06
1140,2021-09-29,532,79,9,3,2304,0.0,6912.0,2021,9,Sep,2021-09
1141,2021-08-17,532,78,6,5,1438,0.15,6111.5,2021,8,Aug,2021-08
1142,2023-01-28,533,104,6,3,2134,0.15,5441.7,2023,1,Jan,2023-01
1143,2022-01-06,533,103,17,1,3008,0.0,3008.0,2022,1,Jan,2022-01
1144,2021-10-25,534,77,5,4,3582,0.15,12178.8,2021,10,Oct,2021-10
1145,2022-05-03,534,85,15,2,1927,0.1,3468.6,2022,5,May,2022-05
1146,2021-04-22,535,83,9,1,630,0.05,598.5,2021,4,Apr,2021-04
1147,2023-08-09,535,52,16,3,4101,0.05,11687.85,2023,8,Aug,2023-08
1148,2023-02-17,536,88,13,4,2351,0.05,8933.8,2023,2,Feb,2023-02
1149,2023-12-23,536,112,14,1,2565,0.15,2180.25,2023,12,Dec,2023-12
1150,2023-02-22,537,87,11,5,536,0.0,2680.0,2023,2,Feb,2023-02
1151,2023-12-25,537,82,12,4,2433,0.1,8758.8,2023,12,Dec,2023-12
1152,2022-07-08,537,35,4,3,4985,0.15,12711.75,2022,7,Jul,2022-07
1153,2023-08-03,537,99,8,5,1796,0.1,8082.0,2023,8,Aug,2023-08
1154,2024-10-19,538,89,6,3,4686,0.0,14058.0,2024,10,Oct,2024-10
1155,2024-10-09,539,2,3,1,3568,0.0,3568.0,2024,10,Oct,2024-10
1156,2023-12-12,539,14,15,3,1997,0.1,5391.9,2023,12,Dec,2023-12
1157,2022-05-31,539,25,2,1,953,0.0,953.0,2022,5,May,2022-05
1158,2024-05-01,540,85,7,5,1197,0.0,5985.0,2024,5,May,2024-05
1159,2021-06-26,540,110,20,2,3279,0.05,6230.1,2021,6,Jun,2021-06
1160,2021-08-16,540,90,6,3,2613,0.15,6663.15,2021,8,Aug,2021-08
1161,2024-09-14,541,120,3,4,2464,0.15,8377.6,2024,9,Sep,2024-09
1162,2024-11-18,542,116,11,3,1526,0.0,4578.0,2024,11,Nov,2024-11
1163,2022-07-22,542,100,2,4,3383,0.1,12178.8,2022,7,Jul,2022-07
1164,2021-05-04,543,34,9,2,3809,0.0,7618.0,2021,5,May,2021-05
1165,2023-10-05,543,119,7,5,3416,0.05,16226.0,2023,10,Oct,2023-10
1166,2024-08-14,544,63,4,2,4628,0.15,7867.6,2024,8,Aug,2024-08
1167,2022-03-24,545,79,4,4,2321,0.0,9284.0,2022,3,Mar,2022-03
1168,2021-03-13,546,10,3,5,2252,0.15,9571.0,2021,3,Mar,2021-03
1169,2021-02-08,547,115,16,2,207,0.0,414.0,2021,2,Feb,2021-02
1170,2024-09-23,548,50,9,2,2901,0.15,4931.7,2024,9,Sep,2024-09
1171,2024-03-22,548,1,17,4,4116,0.15,13994.4,2024,3,Mar,2024-03
1172,2023-04-08,548,109,3,5,2050,0.0,10250.0,2023,4,Apr,2023-04
1173,2023-02-27,549,89,16,1,4846,0.1,4361.4,2023,2,Feb,2023-02
1174,2022-11-14,550,88,10,4,652,0.0,2608.0,2022,11,Nov,2022-11
1175,2023-01-19,550,69,11,1,3965,0.1,3568.5,2023,1,Jan,2023-01
1176,2024-08-19,550,26,6,5,522,0.15,2218.5,2024,8,Aug,2024-08
1177,2024-09-15,551,25,10,4,1074,0.1,3866.4,2024,9,Sep,2024-09
1178,2023-09-24,551,11,15,2,1346,0.0,2692.0,2023,9,Sep,2023-09
1179,2022-01-31,552,4,19,2,4207,0.15,7151.9,2022,1,Jan,2022-01
1180,2021-05-10,552,102,18,3,4293,0.15,10947.15,2021,5,May,2021-05
1181,2021-02-03,552,5,11,1,2966,0.0,2966.0,2021,2,Feb,2021-02
1182,2023-04-11,552,16,7,5,3954,0.05,18781.5,2023,4,Apr,2023-04
1183,2024-04-01,553,30,3,1,1359,0.15,1155.15,2024,4,Apr,2024-04
1184,2024-09-01,553,3,16,5,575,0.05,2731.25,2024,9,Sep,2024-09
1185,2024-12-07,554,84,5,1,1611,0.0,1611.0,2024,12,Dec,2024-12
1186,2022-09-22,555,106,4,4,1598,0.0,6392.0,2022,9,Sep,2022-09
1187,2021-08-06,555,15,16,5,2006,0.0,10030.0,2021,8,Aug,2021-08
1188,2022-02-20,555,55,11,4,2856,0.0,11424.0,2022,2,Feb,2022-02
1189,2024-11-02,556,74,18,2,2834,0.05,5384.6,2024,11,Nov,2024-11
1190,2021-04-04,557,76,6,3,717,0.0,2151.0,2021,4,Apr,2021-04
1191,2022-07-15,557,19,14,2,3230,0.05,6137.0,2022,7,Jul,2022-07
1192,2023-06-18,558,32,19,1,1292,0.0,1292.0,2023,6,Jun,2023-06
1193,2024-07-18,558,79,13,2,328,0.15,557.6,2024,7,Jul,2024-07
1194,2021-06-15,558,1,1,2,930,0.1,1674.0,2021,6,Jun,2021-06
1195,2023-05-03,558,89,16,2,1888,0.05,3587.2,2023,5,May,2023-05
1196,2024-08-03,559,35,17,4,3575,0.05,13585.0,2024,8,Aug,2024-08
1197,2021-12-24,560,79,2,5,1674,0.15,7114.5,2021,12,Dec,2021-12
1198,2024-06-07,561,12,10,3,3630,0.0,10890.0,2024,6,Jun,2024-06
1199,2024-02-17,561,31,7,1,4543,0.0,4543.0,2024,2,Feb,2024-02
1200,2024-06-21,561,47,18,5,1996,0.15,8483.0,2024,6,Jun,2024-06
1201,2024-07-06,562,85,7,3,634,0.05,1806.9,2024,7,Jul,2024-07
1202,2021-08-19,562,102,5,4,4275,0.05,16245.0,2021,8,Aug,2021-08
1203,2021-11-24,562,86,2,1,3183,0.1,2864.7,2021,11,Nov,2021-11
1204,2022-03-06,562,56,9,3,3912,0.0,11736.0,2022,3,Mar,2022-03
1205,2021-08-02,563,95,2,5,1640,0.05,7790.0,2021,8,Aug,2021-08
1206,2021-03-01,563,63,17,1,780,0.05,741.0,2021,3,Mar,2021-03
1207,2023-06-30,563,76,19,3,3632,0.05,10351.2,2023,6,Jun,2023-06
1208,2024-10-18,564,115,11,2,1102,0.1,1983.6,2024,10,Oct,2024-10
1209,2022-04-12,565,13,8,4,1838,0.15,6249.2,2022,4,Apr,2022-04
1210,2022-03-28,565,10,16,5,4168,0.0,20840.0,2022,3,Mar,2022-03
1211,2023-06-12,565,19,7,5,3927,0.05,18653.25,2023,6,Jun,2023-06
1212,2023-03-05,566,48,5,4,1790,0.1,6444.0,2023,3,Mar,2023-03
1213,2022-07-07,567,26,11,2,462,0.0,924.0,2022,7,Jul,2022-07
1214,2022-07-29,567,18,4,4,3956,0.15,13450.4,2022,7,Jul,2022-07
1215,2021-12-17,567,98,11,2,2617,0.05,4972.3,2021,12,Dec,2021-12
1216,2024-07-30,568,79,6,5,4728,0.05,22458.0,2024,7,Jul,2024-07
1217,2021-06-27,568,53,17,4,1973,0.15,6708.2,2021,6,Jun,2021-06
1218,2023-08-06,568,36,1,4,2220,0.05,8436.0,2023,8,Aug,2023-08
1219,2022-11-02,568,56,19,2,1420,0.0,2840.0,2022,11,Nov,2022-11
1220,2023-05-06,568,6,2,4,4330,0.0,17320.0,2023,5,May,2023-05
1221,2023-05-22,569,68,13,4,1002,0.15,3406.8,2023,5,May,2023-05
1222,2023-10-12,569,31,3,5,301,0.15,1279.25,2023,10,Oct,2023-10
1223,2022-03-23,569,17,12,3,2158,0.0,6474.0,2022,3,Mar,2022-03
1224,2021-02-02,570,62,10,2,3962,0.0,7924.0,2021,2,Feb,2021-02
1225,2023-07-21,570,60,5,4,1715,0.1,6174.0,2023,7,Jul,2023-07
1226,2024-07-07,570,60,1,1,3352,0.1,3016.8,2024,7,Jul,2024-07
1227,2023-12-24,570,5,10,4,2410,0.05,9158.0,2023,12,Dec,2023-12
1228,2024-11-03,571,11,20,3,649,0.1,1752.3,2024,11,Nov,2024-11
1229,2021-04-16,572,15,13,3,4012,0.0,12036.0,2021,4,Apr,2021-04
1230,2023-01-19,572,47,6,5,748,0.05,3553.0,2023,1,Jan,2023-01
1231,2021-10-11,572,43,8,5,1130,0.15,4802.5,2021,10,Oct,2021-10
1232,2024-04-03,573,112,7,2,2825,0.1,5085.0,2024,4,Apr,2024-04
1233,2022-07-02,573,65,14,3,646,0.0,1938.0,2022,7,Jul,2022-07
1234,2023-02-03,573,45,15,4,4307,0.0,17228.0,2023,2,Feb,2023-02
1235,2023-08-21,574,91,18,5,2594,0.15,11024.5,2023,8,Aug,2023-08
1236,2024-06-25,575,48,3,2,3950,0.0,7900.0,2024,6,Jun,2024-06
1237,2021-06-14,575,51,6,3,830,0.0,2490.0,2021,6,Jun,2021-06
1238,2021-12-04,575,36,4,2,4265,0.05,8103.5,2021,12,Dec,2021-12
1239,2022-02-23,575,67,1,3,3612,0.05,10294.2,2022,2,Feb,2022-02
1240,2023-08-29,576,45,14,4,375,0.1,1350.0,2023,8,Aug,2023-08
1241,2022-01-23,577,9,1,2,4456,0.1,8020.8,2022,1,Jan,2022-01
1242,2023-04-24,577,75,11,3,4182,0.15,10664.1,2023,4,Apr,2023-04
1243,2023-07-27,577,39,19,2,2710,0.05,5149.0,2023,7,Jul,2023-07
1244,2022-06-17,578,30,16,3,2560,0.0,7680.0,2022,6,Jun,2022-06
1245,2021-10-31,578,46,10,4,1562,0.05,5935.6,2021,10,Oct,2021-10
1246,2024-12-28,578,69,10,2,1636,0.05,3108.4,2024,12,Dec,2024-12
1247,2021-11-27,579,31,4,1,2793,0.05,2653.35,2021,11,Nov,2021-11
1248,2023-06-22,579,34,12,2,1880,0.0,3760.0,2023,6,Jun,2023-06
1249,2024-09-25,579,41,12,2,3254,0.15,5531.8,2024,9,Sep,2024-09
1250,2024-01-11,580,21,18,3,1195,0.0,3585.0,2024,1,Jan,2024-01
1251,2023-04-09,581,120,16,2,3952,0.1,7113.6,2023,4,Apr,2023-04
1252,2021-11-16,581,1,18,5,2913,0.1,13108.5,2021,11,Nov,2021-11
1253,2023-08-29,582,115,10,5,1404,0.15,5967.0,2023,8,Aug,2023-08
1254,2022-11-25,582,89,4,4,528,0.05,2006.4,2022,11,Nov,2022-11
1255,2024-10-20,583,71,4,3,403,0.15,1027.65,2024,10,Oct,2024-10
1256,2024-06-18,583,108,8,4,3127,0.0,12508.0,2024,6,Jun,2024-06
1257,2022-10-31,583,8,20,2,4979,0.05,9460.1,2022,10,Oct,2022-10
1258,2022-07-24,583,26,1,1,4610,0.15,3918.5,2022,7,Jul,2022-07
1259,2024-10-18,584,86,3,5,3431,0.05,16297.25,2024,10,Oct,2024-10
1260,2023-10-02,584,41,20,5,4390,0.0,21950.0,2023,10,Oct,2023-10
1261,2024-09-27,585,47,13,2,3703,0.1,6665.4,2024,9,Sep,2024-09
1262,2023-03-02,586,48,1,3,3025,0.1,8167.5,2023,3,Mar,2023-03
1263,2022-09-23,586,58,18,1,1966,0.15,1671.1,2022,9,Sep,2022-09
1264,2023-05-02,586,103,15,3,1541,0.15,3929.55,2023,5,May,2023-05
1265,2023-04-29,587,18,19,5,905,0.05,4298.75,2023,4,Apr,2023-04
1266,2022-03-02,587,39,16,5,2947,0.0,14735.0,2022,3,Mar,2022-03
1267,2024-04-24,588,97,13,1,254,0.15,215.9,2024,4,Apr,2024-04
1268,2024-08-01,588,118,9,4,1632,0.15,5548.8,2024,8,Aug,2024-08
1269,2024-12-25,589,73,5,2,1723,0.15,2929.1,2024,12,Dec,2024-12
1270,2022-08-16,589,71,16,1,2673,0.1,2405.7,2022,8,Aug,2022-08
1271,2023-10-09,590,72,15,2,419,0.0,838.0,2023,10,Oct,2023-10
1272,2021-11-12,590,34,10,4,1217,0.1,4381.2,2021,11,Nov,2021-11
1273,2023-05-05,590,23,16,2,433,0.0,866.0,2023,5,May,2023-05
1274,2022-07-22,590,64,3,5,3163,0.15,13442.75,2022,7,Jul,2022-07
1275,2024-03-04,591,56,9,4,1179,0.1,4244.4,2024,3,Mar,2024-03
1276,2023-11-16,591,94,19,1,2326,0.05,2209.7,2023,11,Nov,2023-11
1277,2024-04-06,592,8,5,3,3976,0.05,11331.6,2024,4,Apr,2024-04
1278,2023-01-02,592,21,2,3,3158,0.15,8052.9,2023,1,Jan,2023-01
1279,2024-07-27,593,117,12,1,2574,0.1,2316.6,2024,7,Jul,2024-07
1280,2023-12-21,594,82,3,5,1787,0.05,8488.25,2023,12,Dec,2023-12
1281,2021-07-13,595,77,6,5,2842,0.1,12789.0,2021,7,Jul,2021-07
1282,2024-11-03,596,103,10,3,3169,0.0,9507.0,2024,11,Nov,2024-11
1283,2023-12-31,597,75,12,2,305,0.05,579.5,2023,12,Dec,2023-12
1284,2023-11-28,597,37,12,4,3575,0.1,12870.0,2023,11,Nov,2023-11
1285,2021-11-30,598,14,7,2,4323,0.05,8213.7,2021,11,Nov,2021-11
1286,2022-01-21,598,102,18,5,4506,0.0,22530.0,2022,1,Jan,2022-01
1287,2023-05-05,598,59,3,1,1275,0.0,1275.0,2023,5,May,2023-05
1288,2023-09-10,599,45,10,3,1338,0.15,3411.9,2023,9,Sep,2023-09
1289,2024-05-08,599,67,11,2,2695,0.0,5390.0,2024,5,May,2024-05
1290,2021-08-31,600,29,5,2,2056,0.1,3700.8,2021,8,Aug,2021-08
1291,2021-09-14,600,27,5,1,3680,0.0,3680.0,2021,9,Sep,2021-09
1292,2021-06-09,600,3,16,4,548,0.05,2082.4,2021,6,Jun,2021-06
1293,2021-08-09,601,5,17,5,685,0.15,2911.25,2021,8,Aug,2021-08
1294,2021-09-01,601,117,9,1,742,0.1,667.8,2021,9,Sep,2021-09
1295,2024-09-29,601,2,4,1,1882,0.05,1787.9,2024,9,Sep,2024-09
1296,2022-01-14,601,86,12,1,943,0.05,895.85,2022,1,Jan,2022-01
1297,2022-07-23,601,75,12,3,1515,0.05,4317.75,2022,7,Jul,2022-07
1298,2023-11-01,602,73,3,1,4936,0.0,4936.0,2023,11,Nov,2023-11
1299,2023-12-20,602,28,7,3,1607,0.0,4821.0,2023,12,Dec,2023-12
1300,2021-07-22,602,119,7,5,4088,0.1,18396.0,2021,7,Jul,2021-07
