date,product_id,sales_qty,inventory_qty,purchase_qty,unit_price,avg_demand_7,avg_demand_30,demand_volatility,inventory_coverage,demand_change,inventory_stress,stockout_risk,overstock_risk,mismatch_type,risk_score,lost_sales_qty,lost_revenue,excess_inventory_qty,overstock_cost
1/26/2024,P004,17,231,35,82,14.85714286,16.33333333,3.184785259,15.54807692,-1.428571429,0.064316636,0,0,Balanced,1.273308181,0,0,0,0
1/27/2024,P004,20,211,33,82,15.85714286,16.4,3.579039509,13.30630631,1,0.075152336,0,0,Balanced,1.311288021,0,0,0,0
1/28/2024,P004,23,188,13,82,17.85714286,16.7,2.968084199,10.528,2,0.094984802,0,0,Balanced,1.337917661,0,0,0,0
1/29/2024,P004,16,172,5,82,18,16.8,2.828427125,9.555555556,0.142857143,0.104651163,0,0,Balanced,0.929425147,0,0,0,0
1/30/2024,P004,18,154,20,82,18.42857143,16.83333333,2.507132682,8.356589147,0.428571429,0.119666048,0,0,Balanced,0.897687114,0,0,0,0
1/31/2024,P004,21,133,27,82,18.71428571,16.66666667,2.690370837,7.106870229,0.285714286,0.140708915,0,0,Balanced,0.934608566,0,0,0,0
2/1/2024,P004,16,117,12,82,18.71428571,16.76666667,2.690370837,6.251908397,0,0.15995116,0,0,Balanced,0.887086831,0,0,0,0
2/2/2024,P004,23,94,16,82,19.57142857,16.86666667,2.992052966,4.802919708,0.857142857,0.208206687,1,0,Stockout Risk,1.173147805,0,0,0,0
2/3/2024,P004,22,407,14,82,19.85714286,17.16666667,3.132015934,20.49640288,0.285714286,0.048789049,0,0,Balanced,1.021142162,0,0,0,0
2/4/2024,P004,14,393,20,82,18.57142857,17.1,3.457221565,21.16153846,-1.285714286,0.047255543,0,0,Balanced,1.317937098,0,0,0,0
2/5/2024,P004,14,379,28,82,18.28571429,17.1,3.773340064,20.7265625,-0.285714286,0.048247267,0,0,Balanced,1.21326851,0,0,0,0
2/6/2024,P004,15,364,12,82,17.85714286,17,3.97611919,20.384,-0.428571429,0.049058085,0,0,Balanced,1.303079085,0,0,0,0
2/7/2024,P004,21,343,15,82,17.85714286,17.1,3.97611919,19.208,0,0.052061641,0,0,Balanced,1.218866577,0,0,0,0
2/8/2024,P004,16,327,30,82,17.85714286,16.83333333,3.97611919,18.312,0,0.054609,0,0,Balanced,1.220140257,0,0,0,0
2/9/2024,P004,14,313,11,82,16.57142857,16.8,3.457221565,18.88793103,-1.285714286,0.052943861,0,0,Balanced,1.320781257,0,0,0,0
2/10/2024,P004,15,298,19,82,15.57142857,16.7,2.507132682,19.13761468,-1,0.052253116,0,0,Balanced,0.978266363,0,0,0,0
2/11/2024,P004,10,288,19,82,15,16.53333333,3.265986324,19.2,-0.571428571,0.052083333,0,0,Balanced,1.120123278,0,0,0,0
2/12/2024,P004,23,265,7,82,16.28571429,16.7,4.38612531,16.27192982,1.285714286,0.061455526,0,0,Balanced,1.603708213,0,0,0,0
2/13/2024,P004,18,247,20,82,16.71428571,16.86666667,4.38612531,14.77777778,0.428571429,0.067669173,0,0,Balanced,1.435386465,0,0,0,0
2/14/2024,P004,16,231,19,82,16,16.83333333,3.958114029,14.4375,-0.714285714,0.069264069,0,0,Balanced,1.364923386,0,0,0,0
2/15/2024,P004,15,216,29,82,15.85714286,17,3.97611919,13.62162162,-0.142857143,0.073412698,0,0,Balanced,1.258113535,0,0,0,0
2/16/2024,P004,12,204,37,82,15.57142857,17.03333333,4.197504928,13.10091743,-0.285714286,0.076330532,0,0,Balanced,1.354559602,0,0,0,0
2/17/2024,P004,20,184,18,82,16.28571429,17.1,4.498677054,11.29824561,0.714285714,0.088509317,0,0,Balanced,1.536714918,0,0,0,0
2/18/2024,P004,26,158,28,82,18.57142857,17.06666667,4.825527358,8.507692308,2.285714286,0.117540687,0,0,Balanced,1.963571408,0,0,0,0
2/19/2024,P004,22,136,15,82,18.42857143,17.36666667,4.685336802,7.379844961,-0.142857143,0.135504202,0,0,Balanced,1.50192457,0,0,0,0
2/20/2024,P004,15,121,7,82,18,17.56666667,4.86483984,6.722222222,-0.428571429,0.148760331,0,0,Balanced,1.619546403,0,0,0,0
2/21/2024,P004,16,105,13,82,18,17.6,4.86483984,5.833333333,0,0.171428571,0,0,Balanced,1.545166238,0,0,0,0
2/22/2024,P004,12,93,10,82,17.57142857,17.5,5.28700113,5.292682927,-0.428571429,0.188940092,0,0,Balanced,1.766284671,0,0,0,0
2/23/2024,P004,18,560,35,82,18.42857143,17.46666667,4.685336802,30.3875969,0.857142857,0.032908163,0,1,Overstock Risk,1.593483694,0,0,542.5333333,889.7546667
2/24/2024,P004,17,543,20,82,18,17.5,4.654746681,30.16666667,-0.428571429,0.033149171,0,0,Balanced,1.498712876,0,0,0,0
2/25/2024,P004,21,522,15,82,17.28571429,17.63333333,3.450327797,30.19834711,-0.714285714,0.033114395,0,0,Balanced,1.194512679,0,0,0,0
2/26/2024,P004,17,505,21,82,16.57142857,17.53333333,2.760262237,30.47413793,-0.714285714,0.03281471,0,0,Balanced,0.987343169,0,0,0,0
2/27/2024,P004,7,498,7,82,15.42857143,17,4.577377082,32.27777778,-1.142857143,0.030981067,0,0,Balanced,1.617275087,0,0,0,0
2/28/2024,P004,16,482,23,82,15.42857143,17,4.577377082,31.24074074,0,0.032009484,0,0,Balanced,1.389217867,0,0,0,0
2/29/2024,P004,25,457,28,82,17.28571429,17.23333333,5.498917642,26.43801653,1.857142857,0.03782432,0,0,Balanced,2.040016024,0,0,0,0
3/1/2024,P004,14,443,12,82,16.71428571,17,5.61884584,26.5042735,-0.571428571,0.037729765,0,0,Balanced,1.818804349,0,0,0,0
3/2/2024,P004,13,430,6,82,16.14285714,16.9,5.785861256,26.63716814,-0.571428571,0.037541528,0,0,Balanced,1.868814855,0,0,0,0
3/3/2024,P004,17,413,27,82,15.57142857,16.7,5.411627693,26.52293578,-0.571428571,0.037703217,0,0,Balanced,1.756625631,0,0,0,0
3/4/2024,P004,23,390,34,82,16.42857143,16.73333333,6.106202935,23.73913043,0.857142857,0.042124542,0,0,Balanced,2.024351723,0,0,0,0
3/5/2024,P004,24,366,29,82,18.85714286,17.06666667,5.014265364,19.40909091,2.428571429,0.051522248,0,0,Balanced,2.015755019,0,0,0,0
3/6/2024,P004,24,342,11,82,20,17.4,5.163977795,17.1,1.142857143,0.058479532,0,0,Balanced,1.807004533,0,0,0,0
3/7/2024,P004,13,329,32,82,18.28571429,17.33333333,5.219012861,17.9921875,-1.714285714,0.055579679,0,0,Balanced,1.93635084,0,0,0,0
3/8/2024,P004,16,313,21,82,18.57142857,17.16666667,4.995235826,16.85384615,0.285714286,0.059333638,0,0,Balanced,1.585380424,0,0,0,0
3/9/2024,P004,26,287,36,82,20.42857143,17.5,4.995235826,14.04895105,1.857142857,0.071179691,0,0,Balanced,1.905589165,0,0,0,0
3/10/2024,P004,16,271,5,82,20.28571429,17.56666667,5.122313465,13.35915493,-0.142857143,0.074855034,0,0,Balanced,1.602692985,0,0,0,0
3/11/2024,P004,17,254,31,82,19.42857143,17.63333333,5.094347942,13.07352941,-0.857142857,0.076490439,0,0,Balanced,1.737978173,0,0,0,0
3/12/2024,P004,21,233,11,82,19,18,4.760952286,12.26315789,-0.428571429,0.081545064,0,0,Balanced,1.554772504,0,0,0,0
3/13/2024,P004,15,218,7,82,17.71428571,17.73333333,4.38612531,12.30645161,-1.285714286,0.081258191,0,0,Balanced,1.613609546,0,0,0,0
3/14/2024,P004,18,200,34,82,18.42857143,17.73333333,3.866830867,10.85271318,0.714285714,0.092142857,0,0,Balanced,1.348977831,0,0,0,0
3/15/2024,P004,18,182,5,82,18.71428571,17.8,3.728908943,9.72519084,0.285714286,0.102825746,0,0,Balanced,1.227228413,0,0,0,0
3/16/2024,P004,14,168,38,82,17,17.76666667,2.309401077,9.882352941,-1.714285714,0.101190476,0,0,Balanced,1.086272704,0,0,0,0
3/17/2024,P004,14,154,37,82,16.71428571,17.83333333,2.563479778,9.213675214,-0.285714286,0.108534323,0,0,Balanced,0.880453952,0,0,0,0
3/18/2024,P004,17,137,20,82,16.71428571,17.73333333,2.563479778,8.196581197,0,0.122002086,0,0,Balanced,0.830044976,0,0,0,0
3/19/2024,P004,18,119,15,82,16.28571429,17.46666667,1.889822365,7.307017544,-0.428571429,0.136854742,0,0,Balanced,0.721088366,0,0,0,0
3/20/2024,P004,16,103,12,82,16.42857143,17.26666667,1.812653934,6.269565217,0.142857143,0.159500693,0,0,Balanced,0.652117956,0,0,0,0
3/21/2024,P004,16,87,5,82,16.14285714,17.3,1.67616342,5.389380531,-0.285714286,0.185550082,0,0,Balanced,0.652766924,0,0,0,0
3/22/2024,P004,18,285,18,82,16.14285714,17.36666667,1.67616342,17.65486726,0,0.056641604,0,0,Balanced,0.531169828,0,0,0,0
3/23/2024,P004,24,261,34,82,17.57142857,17.76666667,3.154739443,14.85365854,1.428571429,0.067323481,0,0,Balanced,1.265797859,0,0,0,0
3/24/2024,P004,14,247,25,82,17.57142857,17.63333333,3.154739443,14.05691057,0,0.071139387,0,0,Balanced,0.981991526,0,0,0,0
3/25/2024,P004,19,228,25,82,17.85714286,17.7,3.184785259,12.768,0.285714286,0.078320802,0,0,Balanced,1.051738836,0,0,0,0
3/26/2024,P004,24,204,38,82,18.71428571,17.8,3.946064948,10.90076336,0.857142857,0.091736695,0,0,Balanced,1.401116403,0,0,0,0
3/27/2024,P004,19,185,30,82,19.14285714,17.86666667,3.760699023,9.664179104,0.428571429,0.103474903,0,0,Balanced,1.265661444,0,0,0,0
3/28/2024,P004,17,168,18,82,19.28571429,18.2,3.638419332,8.711111111,0.142857143,0.114795918,0,0,Balanced,1.177495187,0,0,0,0
3/29/2024,P004,20,148,39,82,19.57142857,18.33333333,3.598941643,7.562043796,0.285714286,0.132239382,0,0,Balanced,1.202945041,0,0,0,0
3/30/2024,P004,21,127,22,82,19.14285714,18.2,3.132015934,6.634328358,-0.428571429,0.150731159,0,0,Balanced,1.100684645,0,0,0,0
3/31/2024,P004,14,113,24,82,19.14285714,18.2,3.132015934,5.902985075,0,0.169405815,0,0,Balanced,1.024307688,0,0,0,0
4/1/2024,P004,11,102,13,82,18,18.13333333,4.396968653,5.666666667,-1.142857143,0.176470588,0,0,Balanced,1.635897319,0,0,0,0
4/2/2024,P004,16,86,37,82,16.85714286,18.1,3.532165126,5.101694915,-1.142857143,0.196013289,0,0,Balanced,1.386227611,0,0,0,0
4/3/2024,P004,19,318,8,82,16.85714286,17.96666667,3.532165126,18.86440678,0,0.053009883,0,0,Balanced,1.086154479,0,0,0,0
4/4/2024,P004,19,299,8,82,17.14285714,17.8,3.625307869,17.44166667,0.285714286,0.05733397,0,0,Balanced,1.173402203,0,0,0,0
4/5/2024,P004,18,281,20,82,16.85714286,17.6,3.436498772,16.66949153,-0.285714286,0.059989832,0,0,Balanced,1.118087405,0,0,0,0
4/6/2024,P004,16,265,30,82,16.14285714,17.7,2.911389784,16.4159292,-0.714285714,0.060916442,0,0,Balanced,1.046732299,0,0,0,0
4/7/2024,P004,26,239,10,82,17.85714286,18.03333333,4.525062483,13.384,1.714285714,0.074716079,0,0,Balanced,1.737733927,0,0,0,0
4/8/2024,P004,17,222,26,82,18.71428571,17.73333333,3.450327797,11.86259542,0.857142857,0.084298584,0,0,Balanced,1.248676203,0,0,0,0
4/9/2024,P004,18,204,11,82,19,17.8,3.265986324,10.73684211,0.285714286,0.093137255,0,0,Balanced,1.083507382,0,0,0,0
4/10/2024,P004,21,183,34,82,19.28571429,17.93333333,3.352326839,9.488888889,0.285714286,0.105386417,0,0,Balanced,1.115534117,0,0,0,0
4/11/2024,P004,12,171,14,82,18.28571429,17.63333333,4.34796066,9.3515625,-1,0.106934002,0,0,Balanced,1.557855199,0,0,0,0
4/12/2024,P004,9,162,19,82,17,17.43333333,5.597618541,9.529411765,-1.285714286,0.104938272,0,0,Balanced,1.988897555,0,0,0,0
4/13/2024,P004,15,147,10,82,16.85714286,17.33333333,5.639993246,8.720338983,-0.142857143,0.114674441,0,0,Balanced,1.777906623,0,0,0,0
4/14/2024,P004,22,125,28,82,16.28571429,17.46666667,4.680252333,7.675438596,-0.571428571,0.130285714,0,0,Balanced,1.583504271,0,0,0,0
4/15/2024,P004,18,107,6,82,16.42857143,17.6,4.720774755,6.513043478,0.142857143,0.153538051,0,0,Balanced,1.52157288,0,0,0,0
4/16/2024,P004,16,91,19,82,16.14285714,17.66666667,4.670066789,5.637168142,-0.285714286,0.177394035,0,0,Balanced,1.546859911,0,0,0,0
4/17/2024,P004,15,315,25,82,15.28571429,17.6,4.151878519,20.60747664,-0.857142857,0.048526077,0,0,Balanced,1.441255166,0,0,0,0
4/18/2024,P004,15,300,22,82,15.71428571,17.5,3.903600292,19.09090909,0.428571429,0.052380952,0,0,Balanced,1.282984849,0,0,0,0
4/19/2024,P004,15,285,9,82,16.57142857,17.46666667,2.6367368,17.19827586,0.857142857,0.058145363,0,0,Balanced,0.991522293,0,0,0,0
4/20/2024,P004,19,266,29,82,17.14285714,17.56666667,2.672612419,15.51666667,0.571428571,0.064446831,0,0,Balanced,0.948292856,0,0,0,0
4/21/2024,P004,18,248,14,82,16.57142857,17.56666667,1.718249386,14.96551724,-0.571428571,0.066820276,0,0,Balanced,0.663170668,0,0,0,0
4/22/2024,P004,15,233,27,82,16.14285714,17.26666667,1.67616342,14.43362832,-0.428571429,0.069282649,0,0,Balanced,0.623204636,0,0,0,0
4/23/2024,P004,21,212,28,82,16.85714286,17.5,2.478478796,12.57627119,0.714285714,0.079514825,0,0,Balanced,0.926158194,0,0,0,0
4/24/2024,P004,14,198,14,82,16.71428571,17.33333333,2.627691364,11.84615385,-0.142857143,0.084415584,0,0,Balanced,0.85908663,0,0,0,0
4/25/2024,P004,10,188,10,82,16,16.86666667,3.651483717,11.75,-0.714285714,0.085106383,0,0,Balanced,1.280855449,0,0,0,0
4/26/2024,P004,23,165,17,82,17.14285714,17,4.450789122,9.625,1.142857143,0.103896104,0,0,Balanced,1.615756217,0,0,0,0
4/27/2024,P004,18,147,25,82,17,17.03333333,4.396968653,8.647058824,-0.142857143,0.115646259,0,0,Balanced,1.405485154,0,0,0,0
4/28/2024,P004,20,127,36,82,17.28571429,17.03333333,4.535573676,7.347107438,0.285714286,0.136107987,0,0,Balanced,1.485868953,0,0,0,0
4/29/2024,P004,18,109,19,82,17.71428571,16.93333333,4.423960733,6.153225806,0.428571429,0.162516383,0,0,Balanced,1.494160697,0,0,0,0
4/30/2024,P004,21,88,6,82,17.71428571,17.16666667,4.423960733,4.967741935,0,0.201298701,0,0,Balanced,1.427837571,0,0,0,0
5/1/2024,P004,12,386,19,82,17.42857143,17.2,4.755948656,22.14754098,-0.285714286,0.045151739,0,0,Balanced,1.506503324,0,0,0,0
5/2/2024,P004,14,372,21,82,18,17.13333333,3.872983346,20.66666667,0.571428571,0.048387097,0,0,Balanced,1.300374267,0,0,0,0
5/3/2024,P004,17,355,24,82,17.14285714,17.06666667,3.184785259,20.70833333,-0.857142857,0.048289738,0,0,Balanced,1.151009018,0,0,0,0
5/4/2024,P004,16,339,10,82,16.85714286,16.96666667,3.184785259,20.11016949,-0.285714286,0.049726085,0,0,Balanced,1.037441477,0,0,0,0
5/5/2024,P004,16,323,19,82,16.28571429,16.9,2.870208222,19.83333333,-0.571428571,0.050420168,0,0,Balanced,1.000558265,0,0,0,0
5/6/2024,P004,19,304,21,82,16.42857143,17,2.992052966,18.50434783,0.142857143,0.054041353,0,0,Balanced,0.953207995,0,0,0,0
5/7/2024,P004,14,290,30,82,15.42857143,16.6,2.299068134,18.7962963,-1,0.05320197,0,0,Balanced,0.916321425,0,0,0,0
5/8/2024,P004,15,275,26,82,15.85714286,16.53333333,1.772810521,17.34234234,0.428571429,0.057662338,0,0,Balanced,0.646388611,0,0,0,0
5/9/2024,P004,13,262,13,82,15.71428571,16.36666667,1.97604704,16.67272727,-0.142857143,0.05997819,0,0,Balanced,0.651374635,0,0,0,0
5/10/2024,P004,16,246,16,82,15.57142857,16.2,1.902379462,15.79816514,-0.142857143,0.06329849,0,0,Balanced,0.630934512,0,0,0,0
5/11/2024,P004,14,232,26,82,15.28571429,16.26666667,1.97604704,15.17757009,-0.285714286,0.0658867,0,0,Balanced,0.682900319,0,0,0,0
5/12/2024,P004,23,209,27,82,16.28571429,16.73333333,3.545621042,12.83333333,1,0.077922078,0,0,Balanced,1.302647351,0,0,0,0
5/13/2024,P004,13,196,18,82,15.42857143,16.66666667,3.505098328,12.7037037,-0.857142857,0.078717201,0,0,Balanced,1.26231667,0,0,0,0
5/14/2024,P004,13,183,28,82,15.28571429,16.36666667,3.59231985,11.97196262,-0.142857143,0.083528493,0,0,Balanced,1.14803163,0,0,0,0
5/15/2024,P004,15,168,12,82,15.28571429,16.26666667,3.59231985,10.99065421,0,0.090986395,0,0,Balanced,1.123189152,0,0,0,0
5/16/2024,P004,17,151,30,82,15.85714286,16.3,3.484660262,9.522522523,0.571428571,0.105014191,0,0,Balanced,1.212190888,0,0,0,0
5/17/2024,P004,20,131,36,82,16.42857143,16.46666667,3.823486317,7.973913043,0.571428571,0.125408942,0,0,Balanced,1.324036081,0,0,0,0
5/18/2024,P004,15,116,32,82,16.57142857,16.46666667,3.735288604,7,0.142857143,0.142857143,0,0,Balanced,1.220586581,0,0,0,0
5/19/2024,P004,15,101,36,82,15.42857143,16.46666667,2.439750182,6.546296296,-1.142857143,0.152758133,0,0,Balanced,1.03687555,0,0,0,0
5/20/2024,P004,18,412,26,82,16.14285714,16.43333333,2.340126167,25.52212389,0.714285714,0.039181692,0,0,Balanced,0.864485839,0,0,0,0
5/21/2024,P004,19,393,13,82,17,16.46666667,2.081665999,23.11764706,0.857142857,0.043256997,0,0,Balanced,0.81755687,0,0,0,0
5/22/2024,P004,23,370,7,82,18.14285714,16.73333333,2.853569194,20.39370079,1.142857143,0.049034749,0,0,Balanced,1.109159561,0,0,0,0
5/23/2024,P004,15,355,29,82,17.85714286,16.53333333,3.078342164,19.88,-0.285714286,0.050301811,0,0,Balanced,1.005796412,0,0,0,0
5/24/2024,P004,16,339,16,82,17.28571429,16.6,2.984084768,19.61157025,-0.571428571,0.050990308,0,0,Balanced,1.035006299,0,0,0,0
5/25/2024,P004,11,328,33,82,16.71428571,16.63333333,3.773340064,19.62393162,-0.571428571,0.050958188,0,0,Balanced,1.271766828,0,0,0,0
5/26/2024,P004,21,307,7,82,17.57142857,16.56666667,3.994043184,17.47154472,0.857142857,0.057235924,0,0,Balanced,1.398259488,0,0,0,0
5/27/2024,P004,15,292,27,82,17.14285714,16.46666667,4.099941928,17.03333333,-0.428571429,0.058708415,0,0,Balanced,1.345051071,0,0,0,0
5/28/2024,P004,26,266,27,82,18.14285714,16.66666667,5.304984179,14.66141732,1,0.06820623,0,0,Balanced,1.825598369,0,0,0,0
5/29/2024,P004,22,244,22,82,18,16.8,5.163977795,13.55555556,-0.142857143,0.073770492,0,0,Balanced,1.614650013,0,0,0,0
5/30/2024,P004,12,232,15,82,17.57142857,16.5,5.563486403,13.20325203,-0.428571429,0.075738916,0,0,Balanced,1.792629665,0,0,0,0
5/31/2024,P004,15,217,30,82,17.42857143,16.6,5.623081683,12.45081967,-0.142857143,0.080315997,0,0,Balanced,1.755653932,0,0,0,0
6/1/2024,P004,26,191,12,82,19.57142857,17,5.623081683,9.759124088,2.142857143,0.102468212,0,0,Balanced,2.16673004,0,0,0,0
6/2/2024,P004,15,176,32,82,18.71428571,16.93333333,5.822779569,9.404580153,-0.857142857,0.106331169,0,0,Balanced,1.971428026,0,0,0,0
6/3/2024,P004,13,163,22,82,18.42857143,16.83333333,6.078847008,8.84496124,-0.285714286,0.11305872,0,0,Balanced,1.93732632,0,0,0,0
6/4/2024,P004,11,152,17,82,16.28571429,16.66666667,5.589105048,9.333333333,-2.142857143,0.107142857,0,0,Balanced,2.158874372,0,0,0,0
6/5/2024,P004,12,140,16,82,14.85714286,16.43333333,5.145501965,9.423076923,-1.428571429,0.106122449,0,0,Balanced,1.8824261,0,0,0,0
6/6/2024,P004,20,120,26,82,16,16.63333333,5.291502622,7.5,1.142857143,0.133333333,0,0,Balanced,1.882688882,0,0,0,0
6/7/2024,P004,14,106,6,82,15.85714286,16.6,5.336308694,6.684684685,-0.142857143,0.149595687,0,0,Balanced,1.70426188,0,0,0,0
6/8/2024,P004,19,87,32,82,14.85714286,16.8,3.436498772,5.855769231,-1,0.170771757,0,0,Balanced,1.31633551,0,0,0,0
6/9/2024,P004,12,536,17,82,14.42857143,16.66666667,3.598941643,37.14851485,-0.428571429,0.026918977,0,0,Balanced,1.178856267,0,0,0,0
6/10/2024,P004,12,524,37,82,14.28571429,16.6,3.683941988,36.68,-0.142857143,0.027262814,0,0,Balanced,1.147385432,0,0,0,0
6/11/2024,P004,17,507,7,82,15.14285714,16.4,3.484660262,33.48113208,0.857142857,0.029867568,0,1,Overstock Risk,1.231760434,0,0,490.6,804.584
6/12/2024,P004,30,477,38,82,17.71428571,16.96666667,6.29058253,26.92741935,2.571428571,0.037136867,0,0,Balanced,2.420028907,0,0,0,0
6/13/2024,P004,26,451,27,82,18.57142857,17.4,7.0203785,24.28461538,0.857142857,0.041178334,0,0,Balanced,2.298131288,0,0,0,0
6/14/2024,P004,21,430,36,82,19.57142857,17.6,6.754187414,21.97080292,1,0.04551495,0,0,Balanced,2.249013699,0,0,0,0
6/15/2024,P004,16,414,24,82,19.14285714,17.56666667,6.890296835,21.62686567,-0.428571429,0.046238785,0,0,Balanced,2.175922729,0,0,0,0
6/16/2024,P004,23,391,32,82,20.71428571,17.66666667,6.210590034,18.87586207,1.571428571,0.052977713,0,0,Balanced,2.203951581,0,0,0,0
6/17/2024,P004,13,378,12,82,20.85714286,17.6,5.984105932,18.12328767,0.142857143,0.055177627,0,0,Balanced,1.851392022,0,0,0,0
6/18/2024,P004,23,355,7,82,21.71428571,17.86666667,5.765248931,16.34868421,0.857142857,0.061167002,0,0,Balanced,1.931586752,0,0,0,0
6/19/2024,P004,19,336,34,82,20.14285714,17.9,4.488079449,16.68085106,-1.571428571,0.05994898,0,0,Balanced,1.690684039,0,0,0,0
6/20/2024,P004,21,315,29,82,19.42857143,17.96666667,3.735288604,16.21323529,-0.714285714,0.061678005,0,0,Balanced,1.294282726,0,0,0,0
6/21/2024,P004,16,299,34,82,18.71428571,17.73333333,3.860668583,15.97709924,-0.714285714,0.062589584,0,0,Balanced,1.33235251,0,0,0,0
6/22/2024,P004,18,281,33,82,19,17.83333333,3.696845502,14.78947368,0.285714286,0.067615658,0,0,Balanced,1.200004337,0,0,0,0
6/23/2024,P004,15,266,34,82,17.85714286,17.8,3.484660262,14.896,-1.142857143,0.067132116,0,0,Balanced,1.307535565,0,0,0,0
6/24/2024,P004,14,252,38,82,18,17.9,3.265986324,14,0.142857143,0.071428571,0,0,Balanced,1.044081611,0,0,0,0
6/25/2024,P004,20,232,29,82,17.57142857,17.86666667,2.6367368,13.20325203,-0.428571429,0.075738916,0,0,Balanced,0.914604784,0,0,0,0
6/26/2024,P004,19,213,21,82,17.57142857,18,2.6367368,12.12195122,0,0.08249497,0,0,Balanced,0.832268525,0,0,0,0
6/27/2024,P004,18,195,28,82,17.14285714,17.73333333,2.193062655,11.375,-0.428571429,0.087912088,0,0,Balanced,0.787589126,0,0,0,0
6/28/2024,P004,18,177,32,82,17.42857143,17.6,2.149196971,10.1557377,0.285714286,0.098466505,0,0,Balanced,0.751135201,0,0,0,0
6/29/2024,P004,14,163,37,82,16.85714286,17.66666667,2.478478796,9.669491525,-0.571428571,0.103418054,0,0,Balanced,0.90953838,0,0,0,0
6/30/2024,P004,19,144,11,82,17.42857143,17.8,2.439750182,8.262295082,0.571428571,0.121031746,0,0,Balanced,0.906726642,0,0,0,0
7/1/2024,P004,20,124,27,82,18.28571429,17.6,2.058663459,6.78125,0.857142857,0.147465438,0,0,Balanced,0.862760328,0,0,0,0
7/2/2024,P004,16,108,30,82,17.71428571,17.63333333,2.058663459,6.096774194,-0.571428571,0.164021164,0,0,Balanced,0.813895334,0,0,0,0
7/3/2024,P004,14,94,18,82,17,17.66666667,2.380476143,5.529411765,-0.714285714,0.180851064,0,0,Balanced,0.947425518,0,0,0,0
7/4/2024,P004,19,462,32,82,17.14285714,17.93333333,2.478478796,26.95,0.142857143,0.037105751,0,0,Balanced,0.790667943,0,0,0,0
7/5/2024,P004,16,446,28,82,16.85714286,18.06666667,2.478478796,26.45762712,-0.285714286,0.037796284,0,0,Balanced,0.819584638,0,0,0,0
7/6/2024,P004,15,431,11,82,17,17.9,2.309401077,25.35294118,0.142857143,0.039443155,0,0,Balanced,0.741113329,0,0,0,0
7/7/2024,P004,15,416,19,82,16.42857143,17.93333333,2.225394561,25.32173913,-0.571428571,0.039491758,0,0,Balanced,0.801649962,0,0,0,0
7/8/2024,P004,17,399,7,82,16,17.86666667,1.632993162,24.9375,-0.428571429,0.040100251,0,0,Balanced,0.59566236,0,0,0,0
7/9/2024,P004,19,380,6,82,16.42857143,18.1,1.988059595,23.13043478,0.428571429,0.043233083,0,0,Balanced,0.703748706,0,0,0,0
7/10/2024,P004,11,369,11,82,16,18.06666667,2.768874621,23.0625,-0.428571429,0.043360434,0,0,Balanced,0.938056889,0,0,0,0
7/11/2024,P004,21,348,20,82,16.28571429,18.2,3.199702367,21.36842105,0.285714286,0.04679803,0,0,Balanced,1.040452582,0,0,0,0
7/12/2024,P004,15,333,25,82,16.14285714,17.7,3.236694375,20.62831858,-0.142857143,0.048477048,0,0,Balanced,1.023818265,0,0,0,0
7/13/2024,P004,18,315,13,82,16.57142857,17.43333333,3.258688021,19.00862069,0.428571429,0.05260771,0,0,Balanced,1.089624547,0,0,0,0
7/14/2024,P004,21,294,16,82,17.42857143,17.43333333,3.552329886,16.86885246,0.857142857,0.059280855,0,0,Balanced,1.266767965,0,0,0,0
7/15/2024,P004,16,278,33,82,17.28571429,17.43333333,3.59231985,16.08264463,-0.142857143,0.062178828,0,0,Balanced,1.137356798,0,0,0,0
7/16/2024,P004,20,258,28,82,17.42857143,17.33333333,3.690399385,14.80327869,0.142857143,0.067552602,0,0,Balanced,1.169467545,0,0,0,0
7/17/2024,P004,18,240,37,82,18.42857143,17.5,2.370453041,13.02325581,1,0.076785714,0,0,Balanced,0.949528769,0,0,0,0
7/18/2024,P004,17,223,18,82,17.85714286,17.3,2.115700942,12.488,-0.571428571,0.080076874,0,0,Balanced,0.789034434,0,0,0,0
7/19/2024,P004,15,208,22,82,17.85714286,17.16666667,2.115700942,11.648,0,0.085851648,0,0,Balanced,0.677636107,0,0,0,0
7/20/2024,P004,14,194,9,82,17.28571429,16.93333333,2.563479778,11.2231405,-0.571428571,0.08910162,0,0,Balanced,0.927880458,0,0,0,0
7/21/2024,P004,15,179,19,82,16.42857143,16.9,2.070196678,10.89565217,-0.857142857,0.091779729,0,0,Balanced,0.838377439,0,0,0,0
7/22/2024,P004,12,167,11,82,15.85714286,16.7,2.672612419,10.53153153,-0.571428571,0.094952951,0,0,Balanced,0.963545916,0,0,0,0
7/23/2024,P004,13,154,29,82,14.85714286,16.63333333,2.115700942,10.36538462,-1,0.096474954,0,0,Balanced,0.882947759,0,0,0,0
7/24/2024,P004,15,139,18,82,14.42857143,16.66666667,1.618347187,9.633663366,-0.428571429,0.103802672,0,0,Balanced,0.623119778,0,0,0,0
7/25/2024,P004,26,113,39,82,15.71428571,16.86666667,4.680252333,7.190909091,1.285714286,0.139064475,0,0,Balanced,1.730750795,0,0,0,0
7/26/2024,P004,19,94,28,82,16.28571429,16.86666667,4.820590756,5.771929825,0.571428571,0.17325228,0,0,Balanced,1.647089081,0,0,0,0
