date,product_id,sales_qty,inventory_qty,purchase_qty,unit_price
2023-05-14,P004,15,405,5,82
2023-05-15,P004,16,389,24,82
2023-05-16,P004,23,366,12,82
2023-05-17,P004,12,354,7,82
2023-05-18,P004,22,332,36,82
2023-05-19,P004,22,310,29,82
2023-05-20,P004,13,297,29,82
2023-05-21,P004,19,278,18,82
2023-05-22,P004,22,256,31,82
2023-05-23,P004,23,233,36,82
2023-05-24,P004,25,208,31,82
2023-05-25,P004,13,195,8,82
2023-05-26,P004,17,178,15,82
2023-05-27,P004,12,166,7,82
2023-05-28,P004,14,152,29,82
2023-05-29,P004,24,128,28,82
2023-05-30,P004,15,113,13,82
2023-05-31,P004,17,96,12,82
2023-06-01,P004,18,352,35,82
2023-06-02,P004,21,331,21,82
2023-06-03,P004,13,318,35,82
2023-06-04,P004,22,296,8,82
2023-06-05,P004,17,279,8,82
2023-06-06,P004,11,268,12,82
2023-06-07,P004,18,250,10,82
2023-06-08,P004,11,239,13,82
2023-06-09,P004,11,228,12,82
2023-06-10,P004,21,207,36,82
2023-06-11,P004,16,191,19,82
2023-06-12,P004,18,173,22,82
2023-06-13,P004,10,163,27,82
2023-06-14,P004,24,139,9,82
2023-06-15,P004,16,123,31,82
2023-06-16,P004,23,100,37,82
2023-06-17,P004,19,446,6,82
2023-06-18,P004,18,428,32,82
2023-06-19,P004,15,413,28,82
2023-06-20,P004,15,398,25,82
2023-06-21,P004,15,383,35,82
2023-06-22,P004,17,366,15,82
2023-06-23,P004,17,349,32,82
2023-06-24,P004,18,331,8,82
2023-06-25,P004,21,310,20,82
2023-06-26,P004,14,296,16,82
2023-06-27,P004,19,277,26,82
2023-06-28,P004,22,255,39,82
2023-06-29,P004,21,234,20,82
2023-06-30,P004,9,225,28,82
2023-07-01,P004,10,215,39,82
2023-07-02,P004,13,202,32,82
2023-07-03,P004,13,189,33,82
2023-07-04,P004,20,169,25,82
2023-07-05,P004,10,159,29,82
2023-07-06,P004,19,140,35,82
2023-07-07,P004,13,127,19,82
2023-07-08,P004,16,111,39,82
2023-07-09,P004,21,90,26,82
2023-07-10,P004,19,316,9,82
2023-07-11,P004,23,293,17,82
2023-07-12,P004,19,274,36,82
2023-07-13,P004,18,256,7,82
2023-07-14,P004,22,234,19,82
2023-07-15,P004,15,219,31,82
2023-07-16,P004,17,202,31,82
2023-07-17,P004,21,181,34,82
2023-07-18,P004,20,161,10,82
2023-07-19,P004,23,138,29,82
2023-07-20,P004,13,125,32,82
2023-07-21,P004,21,104,26,82
2023-07-22,P004,13,91,8,82
2023-07-23,P004,12,541,19,82
2023-07-24,P004,17,524,30,82
2023-07-25,P004,16,508,22,82
2023-07-26,P004,20,488,13,82
2023-07-27,P004,19,469,8,82
2023-07-28,P004,17,452,9,82
2023-07-29,P004,11,441,10,82
2023-07-30,P004,15,426,16,82
2023-07-31,P004,17,409,35,82
2023-08-01,P004,21,388,13,82
2023-08-02,P004,14,374,11,82
2023-08-03,P004,17,357,33,82
2023-08-04,P004,12,345,18,82
2023-08-05,P004,23,322,24,82
2023-08-06,P004,23,299,36,82
2023-08-07,P004,12,287,26,82
2023-08-08,P004,16,271,22,82
2023-08-09,P004,25,246,29,82
2023-08-10,P004,13,233,35,82
2023-08-11,P004,11,222,39,82
2023-08-12,P004,13,209,30,82
2023-08-13,P004,11,198,8,82
2023-08-14,P004,19,179,24,82
2023-08-15,P004,20,159,38,82
2023-08-16,P004,11,148,16,82
2023-08-17,P004,20,128,20,82
2023-08-18,P004,18,110,9,82
2023-08-19,P004,14,96,39,82
2023-08-20,P004,21,331,31,82
2023-08-21,P004,14,317,5,82
2023-08-22,P004,22,295,38,82
2023-08-23,P004,18,277,36,82
2023-08-24,P004,16,261,37,82
2023-08-25,P004,21,240,35,82
2023-08-26,P004,16,224,17,82
2023-08-27,P004,18,206,6,82
2023-08-28,P004,23,183,34,82
2023-08-29,P004,16,167,14,82
2023-08-30,P004,16,151,27,82
2023-08-31,P004,18,133,37,82
2023-09-01,P004,16,117,33,82
2023-09-02,P004,23,94,34,82
2023-09-03,P004,14,318,38,82
2023-09-04,P004,18,300,21,82
2023-09-05,P004,14,286,26,82
2023-09-06,P004,22,264,9,82
2023-09-07,P004,13,251,15,82
2023-09-08,P004,15,236,26,82
2023-09-09,P004,14,222,36,82
2023-09-10,P004,20,202,28,82
2023-09-11,P004,22,180,15,82
2023-09-12,P004,12,168,15,82
2023-09-13,P004,16,152,21,82
2023-09-14,P004,16,136,36,82
2023-09-15,P004,19,117,23,82
2023-09-16,P004,14,103,31,82
2023-09-17,P004,22,363,36,82
2023-09-18,P004,18,345,29,82
2023-09-19,P004,18,327,32,82
2023-09-20,P004,14,313,31,82
2023-09-21,P004,18,295,18,82
2023-09-22,P004,14,281,6,82
2023-09-23,P004,14,267,21,82
2023-09-24,P004,18,249,5,82
2023-09-25,P004,18,231,36,82
2023-09-26,P004,17,214,23,82
2023-09-27,P004,16,198,18,82
2023-09-28,P004,11,187,35,82
2023-09-29,P004,25,162,22,82
2023-09-30,P004,18,144,18,82
2023-10-01,P004,19,125,18,82
2023-10-02,P004,17,108,28,82
2023-10-03,P004,14,94,9,82
2023-10-04,P004,18,557,20,82
2023-10-05,P004,13,544,9,82
2023-10-06,P004,15,529,17,82
2023-10-07,P004,18,511,20,82
2023-10-08,P004,26,485,19,82
2023-10-09,P004,12,473,35,82
2023-10-10,P004,20,453,9,82
2023-10-11,P004,18,435,25,82
2023-10-12,P004,22,413,34,82
2023-10-13,P004,13,400,27,82
2023-10-14,P004,16,384,33,82
2023-10-15,P004,19,365,17,82
2023-10-16,P004,23,342,36,82
2023-10-17,P004,15,327,31,82
2023-10-18,P004,19,308,38,82
2023-10-19,P004,23,285,37,82
2023-10-20,P004,19,266,8,82
2023-10-21,P004,16,250,22,82
2023-10-22,P004,21,229,10,82
2023-10-23,P004,15,214,32,82
2023-10-24,P004,13,201,31,82
2023-10-25,P004,25,176,30,82
2023-10-26,P004,11,165,24,82
2023-10-27,P004,20,145,17,82
2023-10-28,P004,20,125,32,82
2023-10-29,P004,21,104,38,82
2023-10-30,P004,14,90,27,82
2023-10-31,P004,18,457,14,82
2023-11-01,P004,21,436,34,82
2023-11-02,P004,13,423,26,82
2023-11-03,P004,23,400,9,82
2023-11-04,P004,11,389,13,82
2023-11-05,P004,14,375,8,82
2023-11-06,P004,16,359,5,82
2023-11-07,P004,11,348,38,82
2023-11-08,P004,13,335,30,82
2023-11-09,P004,20,315,22,82
2023-11-10,P004,19,296,20,82
2023-11-11,P004,25,271,27,82
2023-11-12,P004,13,258,30,82
2023-11-13,P004,22,236,6,82
2023-11-14,P004,18,218,9,82
2023-11-15,P004,14,204,33,82
2023-11-16,P004,18,186,8,82
2023-11-17,P004,14,172,39,82
2023-11-18,P004,23,149,26,82
2023-11-19,P004,25,124,12,82
2023-11-20,P004,15,109,25,82
2023-11-21,P004,18,91,12,82
2023-11-22,P004,21,455,9,82
2023-11-23,P004,18,437,25,82
2023-11-24,P004,16,421,31,82
2023-11-25,P004,16,405,9,82
2023-11-26,P004,11,394,25,82
2023-11-27,P004,25,369,12,82
2023-11-28,P004,16,353,26,82
2023-11-29,P004,10,343,22,82
2023-11-30,P004,7,336,8,82
2023-12-01,P004,16,320,8,82
2023-12-02,P004,22,298,19,82
2023-12-03,P004,16,282,31,82
2023-12-04,P004,15,267,25,82
2023-12-05,P004,15,252,8,82
2023-12-06,P004,14,238,15,82
2023-12-07,P004,17,221,23,82
2023-12-08,P004,12,209,23,82
2023-12-09,P004,15,194,31,82
2023-12-10,P004,18,176,32,82
2023-12-11,P004,20,156,9,82
2023-12-12,P004,16,140,29,82
2023-12-13,P004,17,123,7,82
2023-12-14,P004,15,108,30,82
2023-12-15,P004,17,91,14,82
2023-12-16,P004,14,326,28,82
2023-12-17,P004,21,305,33,82
2023-12-18,P004,22,283,11,82
2023-12-19,P004,14,269,27,82
2023-12-20,P004,21,248,31,82
2023-12-21,P004,13,235,13,82
2023-12-22,P004,15,220,7,82
2023-12-23,P004,23,197,17,82
2023-12-24,P004,16,181,10,82
2023-12-25,P004,15,166,25,82
2023-12-26,P004,14,152,23,82
2023-12-27,P004,16,136,29,82
2023-12-28,P004,18,118,8,82
2023-12-29,P004,14,104,26,82
2023-12-30,P004,13,91,9,82
2023-12-31,P004,17,394,5,82
2024-01-01,P004,26,368,21,82
2024-01-02,P004,13,355,13,82
2024-01-03,P004,20,335,13,82
2024-01-04,P004,13,322,28,82
2024-01-05,P004,16,306,14,82
2024-01-06,P004,14,292,24,82
2024-01-07,P004,18,274,21,82
2024-01-08,P004,18,256,17,82
2024-01-09,P004,24,232,33,82
2024-01-10,P004,15,217,27,82
2024-01-11,P004,18,199,31,82
2024-01-12,P004,15,184,22,82
2024-01-13,P004,18,166,22,82
2024-01-14,P004,13,153,13,82
2024-01-15,P004,17,136,7,82
2024-01-16,P004,10,126,11,82
2024-01-17,P004,11,115,19,82
2024-01-18,P004,18,97,34,82
2024-01-19,P004,27,335,13,82
2024-01-20,P004,13,322,31,82
2024-01-21,P004,9,313,22,82
2024-01-22,P004,15,298,35,82
2024-01-23,P004,15,283,21,82
2024-01-24,P004,19,264,10,82
2024-01-25,P004,16,248,29,82
2024-01-26,P004,17,231,35,82
2024-01-27,P004,20,211,33,82
2024-01-28,P004,23,188,13,82
2024-01-29,P004,16,172,5,82
2024-01-30,P004,18,154,20,82
2024-01-31,P004,21,133,27,82
2024-02-01,P004,16,117,12,82
2024-02-02,P004,23,94,16,82
2024-02-03,P004,22,407,14,82
2024-02-04,P004,14,393,20,82
2024-02-05,P004,14,379,28,82
2024-02-06,P004,15,364,12,82
2024-02-07,P004,21,343,15,82
2024-02-08,P004,16,327,30,82
2024-02-09,P004,14,313,11,82
2024-02-10,P004,15,298,19,82
2024-02-11,P004,10,288,19,82
2024-02-12,P004,23,265,7,82
2024-02-13,P004,18,247,20,82
2024-02-14,P004,16,231,19,82
2024-02-15,P004,15,216,29,82
2024-02-16,P004,12,204,37,82
2024-02-17,P004,20,184,18,82
2024-02-18,P004,26,158,28,82
2024-02-19,P004,22,136,15,82
2024-02-20,P004,15,121,7,82
2024-02-21,P004,16,105,13,82
2024-02-22,P004,12,93,10,82
2024-02-23,P004,18,560,35,82
2024-02-24,P004,17,543,20,82
2024-02-25,P004,21,522,15,82
2024-02-26,P004,17,505,21,82
2024-02-27,P004,7,498,7,82
2024-02-28,P004,16,482,23,82
2024-02-29,P004,25,457,28,82
2024-03-01,P004,14,443,12,82
2024-03-02,P004,13,430,6,82
2024-03-03,P004,17,413,27,82
2024-03-04,P004,23,390,34,82
2024-03-05,P004,24,366,29,82
2024-03-06,P004,24,342,11,82
2024-03-07,P004,13,329,32,82
2024-03-08,P004,16,313,21,82
2024-03-09,P004,26,287,36,82
2024-03-10,P004,16,271,5,82
2024-03-11,P004,17,254,31,82
2024-03-12,P004,21,233,11,82
2024-03-13,P004,15,218,7,82
2024-03-14,P004,18,200,34,82
2024-03-15,P004,18,182,5,82
2024-03-16,P004,14,168,38,82
2024-03-17,P004,14,154,37,82
2024-03-18,P004,17,137,20,82
2024-03-19,P004,18,119,15,82
2024-03-20,P004,16,103,12,82
2024-03-21,P004,16,87,5,82
2024-03-22,P004,18,285,18,82
2024-03-23,P004,24,261,34,82
2024-03-24,P004,14,247,25,82
2024-03-25,P004,19,228,25,82
2024-03-26,P004,24,204,38,82
2024-03-27,P004,19,185,30,82
2024-03-28,P004,17,168,18,82
2024-03-29,P004,20,148,39,82
2024-03-30,P004,21,127,22,82
2024-03-31,P004,14,113,24,82
2024-04-01,P004,11,102,13,82
2024-04-02,P004,16,86,37,82
2024-04-03,P004,19,318,8,82
2024-04-04,P004,19,299,8,82
2024-04-05,P004,18,281,20,82
2024-04-06,P004,16,265,30,82
2024-04-07,P004,26,239,10,82
2024-04-08,P004,17,222,26,82
2024-04-09,P004,18,204,11,82
2024-04-10,P004,21,183,34,82
2024-04-11,P004,12,171,14,82
2024-04-12,P004,9,162,19,82
2024-04-13,P004,15,147,10,82
2024-04-14,P004,22,125,28,82
2024-04-15,P004,18,107,6,82
2024-04-16,P004,16,91,19,82
2024-04-17,P004,15,315,25,82
2024-04-18,P004,15,300,22,82
2024-04-19,P004,15,285,9,82
2024-04-20,P004,19,266,29,82
2024-04-21,P004,18,248,14,82
2024-04-22,P004,15,233,27,82
2024-04-23,P004,21,212,28,82
2024-04-24,P004,14,198,14,82
2024-04-25,P004,10,188,10,82
2024-04-26,P004,23,165,17,82
2024-04-27,P004,18,147,25,82
2024-04-28,P004,20,127,36,82
2024-04-29,P004,18,109,19,82
2024-04-30,P004,21,88,6,82
2024-05-01,P004,12,386,19,82
2024-05-02,P004,14,372,21,82
2024-05-03,P004,17,355,24,82
2024-05-04,P004,16,339,10,82
2024-05-05,P004,16,323,19,82
2024-05-06,P004,19,304,21,82
2024-05-07,P004,14,290,30,82
2024-05-08,P004,15,275,26,82
2024-05-09,P004,13,262,13,82
2024-05-10,P004,16,246,16,82
2024-05-11,P004,14,232,26,82
2024-05-12,P004,23,209,27,82
2024-05-13,P004,13,196,18,82
2024-05-14,P004,13,183,28,82
2024-05-15,P004,15,168,12,82
2024-05-16,P004,17,151,30,82
2024-05-17,P004,20,131,36,82
2024-05-18,P004,15,116,32,82
2024-05-19,P004,15,101,36,82
2024-05-20,P004,18,412,26,82
2024-05-21,P004,19,393,13,82
2024-05-22,P004,23,370,7,82
2024-05-23,P004,15,355,29,82
2024-05-24,P004,16,339,16,82
2024-05-25,P004,11,328,33,82
2024-05-26,P004,21,307,7,82
2024-05-27,P004,15,292,27,82
2024-05-28,P004,26,266,27,82
2024-05-29,P004,22,244,22,82
2024-05-30,P004,12,232,15,82
2024-05-31,P004,15,217,30,82
2024-06-01,P004,26,191,12,82
2024-06-02,P004,15,176,32,82
2024-06-03,P004,13,163,22,82
2024-06-04,P004,11,152,17,82
2024-06-05,P004,12,140,16,82
2024-06-06,P004,20,120,26,82
2024-06-07,P004,14,106,6,82
2024-06-08,P004,19,87,32,82
2024-06-09,P004,12,536,17,82
2024-06-10,P004,12,524,37,82
2024-06-11,P004,17,507,7,82
2024-06-12,P004,30,477,38,82
2024-06-13,P004,26,451,27,82
2024-06-14,P004,21,430,36,82
2024-06-15,P004,16,414,24,82
2024-06-16,P004,23,391,32,82
2024-06-17,P004,13,378,12,82
2024-06-18,P004,23,355,7,82
2024-06-19,P004,19,336,34,82
2024-06-20,P004,21,315,29,82
2024-06-21,P004,16,299,34,82
2024-06-22,P004,18,281,33,82
2024-06-23,P004,15,266,34,82
2024-06-24,P004,14,252,38,82
2024-06-25,P004,20,232,29,82
2024-06-26,P004,19,213,21,82
2024-06-27,P004,18,195,28,82
2024-06-28,P004,18,177,32,82
2024-06-29,P004,14,163,37,82
2024-06-30,P004,19,144,11,82
2024-07-01,P004,20,124,27,82
2024-07-02,P004,16,108,30,82
2024-07-03,P004,14,94,18,82
2024-07-04,P004,19,462,32,82
2024-07-05,P004,16,446,28,82
2024-07-06,P004,15,431,11,82
2024-07-07,P004,15,416,19,82
2024-07-08,P004,17,399,7,82
2024-07-09,P004,19,380,6,82
2024-07-10,P004,11,369,11,82
2024-07-11,P004,21,348,20,82
2024-07-12,P004,15,333,25,82
2024-07-13,P004,18,315,13,82
2024-07-14,P004,21,294,16,82
2024-07-15,P004,16,278,33,82
2024-07-16,P004,20,258,28,82
2024-07-17,P004,18,240,37,82
2024-07-18,P004,17,223,18,82
2024-07-19,P004,15,208,22,82
2024-07-20,P004,14,194,9,82
2024-07-21,P004,15,179,19,82
2024-07-22,P004,12,167,11,82
2024-07-23,P004,13,154,29,82
2024-07-24,P004,15,139,18,82
2024-07-25,P004,26,113,39,82
2024-07-26,P004,19,94,28,82
2024-07-27,P004,17,499,19,82
2024-07-28,P004,20,479,15,82
2024-07-29,P004,16,463,28,82
2024-07-30,P004,15,448,15,82
2024-07-31,P004,15,433,21,82
2024-08-01,P004,16,417,10,82
2024-08-02,P004,17,400,25,82
2024-08-03,P004,18,382,12,82
2024-08-04,P004,24,358,19,82
2024-08-05,P004,11,347,36,82
2024-08-06,P004,17,330,14,82
2024-08-07,P004,19,311,32,82
2024-08-08,P004,19,292,19,82
2024-08-09,P004,27,265,16,82
2024-08-10,P004,19,246,22,82
2024-08-11,P004,12,234,28,82
2024-08-12,P004,19,215,33,82
2024-08-13,P004,15,200,14,82
2024-08-14,P004,21,179,18,82
2024-08-15,P004,16,163,20,82
2024-08-16,P004,17,146,15,82
2024-08-17,P004,10,136,30,82
2024-08-18,P004,15,121,23,82
2024-08-19,P004,15,106,22,82
2024-08-20,P004,17,89,34,82
2024-08-21,P004,19,365,36,82
2024-08-22,P004,12,353,27,82
2024-08-23,P004,24,329,16,82
2024-08-24,P004,12,317,17,82
2024-08-25,P004,12,305,25,82
2024-08-26,P004,20,285,25,82
2024-08-27,P004,17,268,33,82
2024-08-28,P004,22,246,33,82
2024-08-29,P004,13,233,31,82
2024-08-30,P004,10,223,33,82
2024-08-31,P004,16,207,19,82
2024-09-01,P004,19,188,16,82
2024-09-02,P004,19,169,23,82
2024-09-03,P004,18,151,16,82
2024-09-04,P004,14,137,27,82
2024-09-05,P004,7,130,9,82
2024-09-06,P004,13,117,30,82
2024-09-07,P004,13,104,14,82
2024-09-08,P004,13,91,26,82
2024-09-09,P004,17,361,27,82
2024-09-10,P004,17,344,15,82
2024-09-11,P004,8,336,32,82
2024-09-12,P004,15,321,35,82
2024-09-13,P004,15,306,12,82
2024-09-14,P004,26,280,32,82
2024-09-15,P004,21,259,20,82
2024-09-16,P004,23,236,35,82
2024-09-17,P004,18,218,20,82
2024-09-18,P004,20,198,9,82
2024-09-19,P004,14,184,39,82
2024-09-20,P004,18,166,29,82
2024-09-21,P004,10,156,17,82
2024-09-22,P004,17,139,33,82
2024-09-23,P004,10,129,31,82
2024-09-24,P004,21,108,21,82
2024-09-25,P004,14,94,33,82
2024-09-26,P004,17,461,38,82
2024-09-27,P004,22,439,34,82
2024-09-28,P004,12,427,35,82
2024-09-29,P004,18,409,26,82
2024-09-30,P004,18,391,29,82
2024-10-01,P004,12,379,8,82
2024-10-02,P004,16,363,39,82
2024-10-03,P004,22,341,13,82
2024-10-04,P004,20,321,30,82
2024-10-05,P004,18,303,31,82
2024-10-06,P004,21,282,31,82
2024-10-07,P004,19,263,22,82
2024-10-08,P004,17,246,34,82
2024-10-09,P004,20,226,35,82
2024-10-10,P004,22,204,7,82
2024-10-11,P004,10,194,33,82
2024-10-12,P004,17,177,11,82
2024-10-13,P004,20,157,22,82
2024-10-14,P004,19,138,20,82
2024-10-15,P004,11,127,36,82
2024-10-16,P004,15,112,29,82
2024-10-17,P004,12,100,36,82
2024-10-18,P004,22,547,23,82
2024-10-19,P004,13,534,7,82
2024-10-20,P004,17,517,39,82
2024-10-21,P004,18,499,33,82
2024-10-22,P004,15,484,15,82
2024-10-23,P004,17,467,10,82
2024-10-24,P004,19,448,23,82
2024-10-25,P004,24,424,31,82
2024-10-26,P004,14,410,9,82
2024-10-27,P004,19,391,30,82
2024-10-28,P004,15,376,39,82
2024-10-29,P004,13,363,23,82
2024-10-30,P004,17,346,21,82
2024-10-31,P004,17,329,39,82
2024-11-01,P004,15,314,17,82
2024-11-02,P004,13,301,18,82
2024-11-03,P004,21,280,34,82
2024-11-04,P004,21,259,21,82
2024-11-05,P004,10,249,19,82
2024-11-06,P004,22,227,22,82
2024-11-07,P004,14,213,18,82
2024-11-08,P004,20,193,18,82
2024-11-09,P004,12,181,37,82
2024-11-10,P004,30,151,15,82
2024-11-11,P004,20,131,15,82
2024-11-12,P004,20,111,30,82
2024-11-13,P004,16,95,7,82
2024-11-14,P004,20,351,29,82
2024-11-15,P004,14,337,21,82
2024-11-16,P004,18,319,26,82
2024-11-17,P004,23,296,33,82
2024-11-18,P004,20,276,30,82
2024-11-19,P004,15,261,38,82
2024-11-20,P004,24,237,30,82
2024-11-21,P004,15,222,13,82
2024-11-22,P004,16,206,15,82
2024-11-23,P004,17,189,11,82
2024-11-24,P004,18,171,34,82
2024-11-25,P004,18,153,6,82
2024-11-26,P004,27,126,34,82
2024-11-27,P004,20,106,8,82
2024-11-28,P004,12,94,18,82
2024-11-29,P004,12,399,17,82
2024-11-30,P004,17,382,29,82
2024-12-01,P004,16,366,17,82
2024-12-02,P004,20,346,17,82
2024-12-03,P004,19,327,10,82
2024-12-04,P004,23,304,30,82
2024-12-05,P004,18,286,18,82
2024-12-06,P004,15,271,12,82
2024-12-07,P004,17,254,28,82
2024-12-08,P004,13,241,26,82
2024-12-09,P004,13,228,25,82
2024-12-10,P004,17,211,30,82
2024-12-11,P004,18,193,14,82
2024-12-12,P004,11,182,17,82
2024-12-13,P004,18,164,18,82
2024-12-14,P004,18,146,13,82
2024-12-15,P004,20,126,11,82
2024-12-16,P004,18,108,35,82
2024-12-17,P004,23,85,20,82
2024-12-18,P004,21,277,12,82
2024-12-19,P004,10,267,19,82
2024-12-20,P004,12,255,29,82
2024-12-21,P004,14,241,19,82
2024-12-22,P004,19,222,29,82
2024-12-23,P004,16,206,11,82
2024-12-24,P004,11,195,30,82
2024-12-25,P004,15,180,12,82
2024-12-26,P004,16,164,22,82
2024-12-27,P004,23,141,25,82
2024-12-28,P004,20,121,20,82
2024-12-29,P004,18,103,7,82
2024-12-30,P004,14,89,5,82
2024-12-31,P004,21,395,17,82
2023-01-01,P005,34,323,36,192
2023-01-02,P005,39,284,16,192
2023-01-03,P005,44,240,35,192
2023-01-04,P005,40,200,6,192
2023-01-05,P005,34,412,12,192
2023-01-06,P005,39,373,29,192
2023-01-07,P005,46,327,9,192
2023-01-08,P005,42,285,6,192
2023-01-09,P005,36,249,7,192
2023-01-10,P005,47,202,26,192
2023-01-11,P005,32,643,37,192
2023-01-12,P005,38,605,36,192
2023-01-13,P005,40,565,21,192
2023-01-14,P005,49,516,22,192
2023-01-15,P005,39,477,7,192
2023-01-16,P005,44,433,10,192
2023-01-17,P005,41,392,17,192
2023-01-18,P005,48,344,35,192
2023-01-19,P005,48,296,21,192
2023-01-20,P005,34,262,25,192
2023-01-21,P005,36,226,20,192
2023-01-22,P005,35,488,21,192
2023-01-23,P005,37,451,36,192
2023-01-24,P005,33,418,5,192
2023-01-25,P005,41,377,12,192
2023-01-26,P005,53,324,5,192
2023-01-27,P005,44,280,6,192
2023-01-28,P005,46,234,28,192
2023-01-29,P005,43,661,31,192
2023-01-30,P005,38,623,24,192
2023-01-31,P005,33,590,25,192
2023-02-01,P005,49,541,39,192
2023-02-02,P005,44,497,19,192
2023-02-03,P005,42,455,34,192
2023-02-04,P005,42,413,8,192
2023-02-05,P005,34,379,19,192
2023-02-06,P005,38,341,27,192
2023-02-07,P005,45,296,19,192
2023-02-08,P005,51,245,30,192
2023-02-09,P005,42,203,16,192
2023-02-10,P005,49,431,22,192
2023-02-11,P005,47,384,10,192
2023-02-12,P005,32,352,22,192
2023-02-13,P005,41,311,28,192
2023-02-14,P005,36,275,32,192
2023-02-15,P005,33,242,19,192
2023-02-16,P005,34,208,23,192
2023-02-17,P005,30,618,9,192
2023-02-18,P005,37,581,8,192
2023-02-19,P005,40,541,21,192
2023-02-20,P005,43,498,14,192
2023-02-21,P005,45,453,16,192
2023-02-22,P005,48,405,9,192
2023-02-23,P005,48,357,11,192
2023-02-24,P005,38,319,27,192
2023-02-25,P005,51,268,6,192
2023-02-26,P005,50,218,34,192
2023-02-27,P005,41,424,9,192
2023-02-28,P005,41,383,24,192
2023-03-01,P005,36,347,30,192
2023-03-02,P005,47,300,10,192
2023-03-03,P005,42,258,33,192
2023-03-04,P005,33,225,14,192
2023-03-05,P005,30,195,20,192
2023-03-06,P005,45,396,38,192
2023-03-07,P005,36,360,35,192
2023-03-08,P005,38,322,9,192
2023-03-09,P005,46,276,37,192
2023-03-10,P005,46,230,23,192
2023-03-11,P005,41,459,36,192
2023-03-12,P005,32,427,27,192
2023-03-13,P005,33,394,7,192
2023-03-14,P005,32,362,5,192
2023-03-15,P005,34,328,32,192
2023-03-16,P005,42,286,9,192
2023-03-17,P005,51,235,17,192
2023-03-18,P005,39,196,15,192
2023-03-19,P005,40,589,26,192
2023-03-20,P005,43,546,27,192
2023-03-21,P005,33,513,16,192
2023-03-22,P005,48,465,25,192
2023-03-23,P005,45,420,23,192
2023-03-24,P005,36,384,9,192
2023-03-25,P005,41,343,28,192
2023-03-26,P005,40,303,34,192
2023-03-27,P005,31,272,12,192
2023-03-28,P005,38,234,6,192
2023-03-29,P005,30,204,38,192
2023-03-30,P005,40,391,27,192
2023-03-31,P005,46,345,7,192
2023-04-01,P005,54,291,28,192
2023-04-02,P005,35,256,22,192
2023-04-03,P005,45,211,35,192
2023-04-04,P005,42,653,18,192
2023-04-05,P005,46,607,5,192
2023-04-06,P005,36,571,18,192
2023-04-07,P005,44,527,9,192
2023-04-08,P005,49,478,35,192
2023-04-09,P005,46,432,35,192
2023-04-10,P005,41,391,34,192
2023-04-11,P005,49,342,5,192
2023-04-12,P005,37,305,7,192
2023-04-13,P005,35,270,24,192
2023-04-14,P005,35,235,25,192
2023-04-15,P005,39,196,34,192
2023-04-16,P005,45,602,34,192
2023-04-17,P005,36,566,9,192
2023-04-18,P005,40,526,14,192
2023-04-19,P005,37,489,28,192
2023-04-20,P005,37,452,10,192
2023-04-21,P005,51,401,14,192
2023-04-22,P005,25,376,14,192
2023-04-23,P005,49,327,29,192
2023-04-24,P005,38,289,18,192
2023-04-25,P005,31,258,17,192
2023-04-26,P005,35,223,15,192
2023-04-27,P005,40,529,15,192
2023-04-28,P005,41,488,20,192
2023-04-29,P005,36,452,37,192
2023-04-30,P005,41,411,36,192
2023-05-01,P005,35,376,14,192
2023-05-02,P005,41,335,19,192
2023-05-03,P005,49,286,20,192
2023-05-04,P005,34,252,31,192
2023-05-05,P005,34,218,36,192
2023-05-06,P005,33,642,10,192
2023-05-07,P005,38,604,12,192
2023-05-08,P005,44,560,29,192
2023-05-09,P005,38,522,11,192
2023-05-10,P005,33,489,21,192
2023-05-11,P005,33,456,34,192
2023-05-12,P005,36,420,6,192
2023-05-13,P005,31,389,21,192
2023-05-14,P005,30,359,8,192
2023-05-15,P005,29,330,30,192
2023-05-16,P005,40,290,18,192
2023-05-17,P005,37,253,12,192
2023-05-18,P005,29,224,9,192
2023-05-19,P005,39,516,9,192
2023-05-20,P005,38,478,9,192
2023-05-21,P005,37,441,31,192
2023-05-22,P005,34,407,9,192
2023-05-23,P005,47,360,7,192
2023-05-24,P005,34,326,34,192
2023-05-25,P005,34,292,5,192
2023-05-26,P005,46,246,12,192
2023-05-27,P005,40,206,17,192
2023-05-28,P005,53,546,24,192
2023-05-29,P005,29,517,10,192
2023-05-30,P005,41,476,12,192
2023-05-31,P005,44,432,34,192
2023-06-01,P005,42,390,19,192
2023-06-02,P005,37,353,14,192
2023-06-03,P005,53,300,37,192
2023-06-04,P005,40,260,13,192
2023-06-05,P005,33,227,37,192
2023-06-06,P005,41,422,13,192
2023-06-07,P005,39,383,18,192
2023-06-08,P005,34,349,36,192
2023-06-09,P005,29,320,10,192
2023-06-10,P005,39,281,9,192
2023-06-11,P005,33,248,8,192
2023-06-12,P005,41,207,20,192
2023-06-13,P005,39,435,14,192
2023-06-14,P005,44,391,35,192
2023-06-15,P005,48,343,35,192
2023-06-16,P005,35,308,18,192
2023-06-17,P005,36,272,17,192
2023-06-18,P005,39,233,8,192
2023-06-19,P005,39,688,30,192
2023-06-20,P005,28,660,28,192
2023-06-21,P005,43,617,13,192
2023-06-22,P005,38,579,39,192
2023-06-23,P005,34,545,19,192
2023-06-24,P005,39,506,28,192
2023-06-25,P005,38,468,35,192
2023-06-26,P005,41,427,23,192
2023-06-27,P005,38,389,6,192
