user_id,subscription_plan,churn_flag,avg_watch_minutes,avg_sessions,engagement_volatility,avg_watch_7d,avg_watch_30d,revenue_30d,engagement_trend,engagement_score
U00724,Free,1,129.6912752,4.986577181,68.7197903,128.903124,128.0522958,5.271946309,0.251082251,32.75654613
U00725,Free,1,124.4525547,4.605839416,66.85279939,123.3766597,115.9892563,4.724233577,0.263655462,31.10693391
U00726,Premium,1,133.4965517,5.179310345,71.77058115,132.9739901,132.7525526,22.83586207,0.363095238,33.42123945
U00727,Free,1,121.152381,4.323809524,71.20925145,120.4624943,119.1755301,4.495714286,1.054945055,28.3953198
U00728,Free,1,135.6235294,5.039215686,69.08478625,135.9452007,137.1575922,5.248,-0.039370079,35.0357406
U00729,Premium,1,124.6214405,4.658291457,69.18466684,124.6832775,124.8017284,23.48542714,-0.097555129,30.4906636
U00730,Basic,1,129.1125828,4.98013245,69.86734491,129.3301876,129.719249,14.78890728,-0.03986711,32.17886937
U00731,Free,1,125.3215962,4.65258216,71.78085355,125.4402079,126.2415699,5.082183099,0.198319328,29.99015708
U00732,Basic,1,126.3921569,4.574229692,66.96645004,126.7432373,126.7277826,14.17296919,-0.206260032,31.83919664
U00733,Free,1,129.3772894,4.824175824,70.1193801,129.403881,128.6176632,5.133296703,-0.105042017,32.16235447
U00734,Basic,1,123.9587629,4.690721649,68.64584254,124.2354606,122.9478102,14.16838488,-0.224137931,30.39696889
U00735,Free,1,125.1259843,4.789370079,69.93499356,124.9868626,124.9569615,5.373011811,0.107917723,30.50670666
U00736,Free,1,125.926499,4.539651838,71.06855102,126.7466381,126.8954673,5.27065764,-0.374861573,30.41192986
U00737,Basic,1,124.5722543,4.818882466,71.93404416,124.3020048,124.6537466,14.79961464,0.055432984,29.69435323
U00738,Basic,1,119.3375796,4.891719745,63.58469647,117.9757962,115.8560846,13.88216561,0.636446886,30.12713883
U00739,Free,1,125.8055556,5.090277778,67.13319085,124.7052083,123.8931389,5.343958333,0.414634146,31.7093483
U00740,Basic,1,124.2756757,4.572972973,66.96615761,123.9655341,123.8393279,14.48333333,0.156266117,30.99231488
U00741,Premium,1,121.047836,4.448747153,65.86369657,120.63265,119.6036414,22.46287016,0.201565558,29.99464957
U00742,Free,1,120.1924051,4.635443038,69.77398982,120.4845208,120.2363764,5.177468354,-0.029369108,28.53539799
U00743,Basic,1,129.1011561,4.913294798,65.97643521,129.1315235,129.1765909,14.80852601,-0.102277433,33.3215203
U00744,Basic,1,125.7296786,4.814744802,68.21870275,125.6401296,125.1312078,14.85964083,0.112554113,31.27068407
U00745,Free,1,124.9601329,4.790697674,64.40650646,124.9294257,124.8935669,5.235249169,-0.078095238,32.09931052
U00746,Free,1,121.8222222,4.501587302,67.50616779,121.735155,122.3701453,4.95247619,0.132393085,29.82751474
U00747,Basic,1,122.3150685,4.647260274,66.80042406,122.6286611,122.9677032,14.09160959,-0.155130093,30.28007826
U00748,Basic,1,107.0326087,4.326086957,64.92496327,105.2945652,109.3330708,12.27717391,0.565149137,24.63338058
U00749,Free,1,128.4397163,5.021276596,64.25350852,128.1193009,129.0850977,4.803404255,0.145918367,33.60621695
U00750,Premium,1,120.1206349,4.4,69.35396284,119.9985865,119.8283417,22.08380952,-0.06733394,28.56206512
U00751,Premium,1,118.0818182,4.521818182,64.82017414,118.3021169,119.0496053,23.14836364,-0.162373146,29.14322048
U00752,Premium,1,119.5982143,4.580357143,66.08199715,119.5517857,122.0683805,20.9,-0.257400257,29.38879371
U00753,Basic,1,122.1824441,4.595524957,69.27040232,122.2279157,122.0171671,14.54345955,0.027339901,29.47051442
U00754,Basic,1,118.5313225,4.573085847,67.02234802,118.3674511,118.3448495,14.40023202,0.085714286,28.67775035
U00755,Basic,1,121.662116,4.457337884,66.40115987,122.4594019,123.9142225,13.9556314,-0.18444227,30.08169982
U00756,Premium,1,127.7644991,4.655536028,67.29697328,127.07491,126.3660026,23.31739895,0.259557344,32.31336847
U00757,Premium,1,119.1577726,4.361948956,65.69398536,119.2683902,120.0762343,22.28491879,0.017940199,29.26349813
U00758,Premium,1,122.0098522,4.482758621,70.25551883,122.0650364,121.5620241,22.58817734,-0.121340388,29.07211282
U00759,Premium,1,130.144,4.968,70.86843402,129.3412095,129.6353998,23.3312,0.391279403,32.28746979
U00760,Free,1,124.5864198,4.728395062,63.84641575,124.7837155,124.3708664,5.008333333,-0.451641526,32.09916169
U00761,Premium,1,129.8501529,4.70030581,71.9163987,129.4254478,128.391125,23.0764526,0.295354952,31.7752333
U00762,Premium,1,124.5160643,4.829317269,69.91568798,125.1451759,126.2081658,23.67068273,-0.290313308,30.28051449
U00763,Basic,1,129.1598639,4.782312925,69.87377886,128.3482426,127.8118271,14.41156463,0.481716236,32.1365058
U00764,Free,1,115.7090909,4.390909091,71.91274931,114.6012013,113.9620137,4.781590909,0.27592955,26.0270843
U00765,Premium,1,122.0853659,4.483739837,66.21711572,120.9010647,119.7893102,22.19349593,0.521282799,30.31413358
U00766,Basic,1,127.0138408,4.923875433,70.08197571,126.850379,126.4956397,14.62716263,-0.043650794,31.25810625
U00767,Premium,1,121.1501155,4.468822171,67.15486354,120.7098152,120.2061414,22.55981524,0.197089947,29.65423378
U00768,Premium,1,127.351145,4.687022901,68.94756656,127.5373682,127.6525331,22.76641221,-0.118226601,31.66229492
U00769,Basic,1,124.73,4.713333333,71.66638104,126.1835079,127.6733185,14.30916667,-0.469182991,29.80608569
U00770,Free,1,125.989011,4.679120879,68.98618986,126.5857143,128.1795894,5.18578022,-0.193832599,31.1034837
U00771,Premium,1,126.313783,4.865102639,69.57128295,126.3903645,126.3580694,23.3829912,-0.101260504,31.1136591
U00772,Free,1,117.952381,4.540372671,67.6162048,117.6720793,116.1330632,5.106335404,0.13040901,28.25820274
U00773,Free,1,139.81,5.15,75.26744343,142.7199048,145.4193928,4.899,-0.611832612,34.88876697
U00774,Free,1,126.658,4.676,70.59027267,126.3646571,126.2817495,5.15004,0.261379903,30.8889182
U00775,Basic,1,116.8515284,4.200873362,63.25907625,116.195446,116.0915845,13.1430131,0.121553885,29.02315049
U00776,Free,1,121.21,4.68,63.22360376,121.6346746,121.8539394,5.2301,-0.28953655,30.92091887
U00777,Basic,1,118.5561798,4.668539326,64.59254935,117.2925629,120.6336609,13.88342697,0.531073446,29.4452689
U00778,Free,1,118.3542169,4.310843373,62.30422223,118.5435399,118.7548791,4.882481928,-0.029675638,29.94367309
U00779,Basic,1,129.1713781,4.782685512,67.30398545,129.0988306,129.6040719,14.83171378,0.201769912,32.91216125
U00780,Free,1,120.3742331,4.699386503,67.0879607,120.1794552,119.6966777,5.167638037,0.094065934,29.43312099
U00781,Free,1,122.7192982,4.581871345,69.40630762,123.014599,124.1094161,5.132368421,-0.145370758,29.64038841
U00782,Free,1,119.5743243,4.60472973,65.74785651,119.7539334,119.9829695,5.130709459,0.005326877,29.4867917
U00783,Free,1,123.803056,4.753820034,68.04031211,123.8927318,123.594507,5.320441426,-0.118318756,30.53527479
U00784,Free,1,127.1803279,5.118852459,67.94537205,127.7927303,127.7976225,5.38647541,-0.211052322,32.02417527
U00785,Free,1,118.5792208,4.498701299,61.85090192,119.0026964,119.9290746,5.066493506,-0.333333333,30.22602812
U00786,Free,1,128.6483516,4.802197802,70.89196318,128.0969388,127.2859331,5.340082418,0.305785124,31.63241105
U00787,Free,1,125.5027523,4.834862385,72.49564539,125.8496418,126.2540362,5.395376147,-0.03125,29.90286602
U00788,Basic,1,119.2386364,4.210227273,71.47982891,119.1408415,119.0045573,12.96448864,-0.041632653,27.51457405
U00789,Basic,1,125.2213115,4.573770492,66.86363327,126.248224,129.4885977,13.9579918,-0.305702528,31.40156576
U00790,Premium,1,118.7716049,4.391975309,65.75709143,119.5974353,120.7832603,22.29382716,-0.248120301,29.09910714
U00791,Basic,1,114.5255474,4.518248175,68.50587868,114.937261,114.7705627,13.03467153,0.097689076,26.61392983
U00792,Basic,1,125.4525547,4.527372263,70.81698055,125.6932786,125.5412119,14.34306569,-0.141551319,30.29413941
U00793,Basic,1,122.510274,4.54109589,67.13575575,122.315998,122.6954331,14.04880137,0.103092784,30.22571163
U00794,Free,1,110.1313131,4.383838384,59.5363572,110.6838624,111.0280495,4.182424242,-0.497084548,27.50676961
U00795,Premium,1,126.5022026,4.629955947,69.34494639,126.2269824,126.2037903,23.17092511,0.140018921,31.18638392
U00796,Basic,1,130.3809524,4.619047619,72.90388536,131.5617007,135.3758911,12.91904762,-0.218406593,31.66692963
U00797,Free,1,118.9484536,4.463917526,69.969037,119.5458027,123.1460412,4.518556701,-0.09672619,27.9278456
U00798,Free,1,123.6754177,4.687350835,66.16094385,123.3096943,122.2257212,5.251718377,0.179425837,31.02808916
U00799,Basic,1,119.1278539,4.445205479,67.30703375,119.2540878,119.2081551,14.22146119,-0.1627983,28.79259307
U00800,Free,1,128.7669173,4.84962406,68.82083007,130.3755639,131.0233411,4.756015038,-0.744588745,32.31540511
U00801,Premium,1,124.0106762,4.637010676,66.92394314,123.6777495,123.1346628,22.52241993,0.201020408,30.91819072
U00802,Basic,1,128.0434783,4.684782609,68.88303525,128.725854,131.8988602,12.82880435,0.229199372,31.95791551
U00803,Free,1,122.0810345,4.579310345,65.51733648,121.9497989,122.4247473,5.282275862,-0.042931162,30.55100595
U00804,Free,1,120.8224101,4.600422833,65.79664606,120.8111749,120.4933833,5.203319239,0.016646489,29.97009709
U00805,Free,1,123.5592593,4.633333333,72.53938615,123.0238977,123.3239459,5.022666667,0.369091875,29.05188786
U00806,Free,1,121.8006757,4.608108108,71.06993865,121.7748995,122.762807,5.319121622,0.023688663,28.78172111
U00807,Premium,1,119.8286853,4.521912351,66.69823938,118.985923,117.2928094,21.92350598,0.153142857,29.278576
U00808,Free,1,122.3162791,4.711627907,70.65101655,121.8238095,120.7314822,5.039023256,0.206275033,29.14469503
U00809,Premium,1,122.3547009,4.756410256,70.29268664,122.8391331,123.319328,23.34188034,-0.228816152,29.28099743
U00810,Basic,1,120.5294118,4.431372549,68.71161073,120.3325293,120.8878135,14.07843137,-0.075795384,28.92769325
U00811,Basic,1,122.4003868,4.620889749,69.62375401,122.3852307,122.2255707,14.55754352,0.011904762,29.45929546
U00812,Premium,1,117.9,4.694736842,62.98953613,118.2414411,119.9379511,22.48421053,-0.368858655,29.67156021
U00813,Free,1,129.4945055,4.815384615,67.6964079,129.6484458,130.6675451,5.342373626,-0.035242291,32.93349521
U00814,Free,1,124.2023256,4.548837209,65.85588362,124.7121207,124.971596,5.208348837,-0.283383283,31.28881631
U00815,Free,1,132.7582697,5.058524173,67.91928913,133.437756,133.7187969,5.444427481,-0.379737609,34.2450784
U00816,Basic,0,127.1284722,4.934027778,63.81706569,126.8284722,126.0060213,15.078125,0.04621118,33.18647752
U00817,Basic,1,122.5027322,4.56010929,67.5710226,122.4668813,123.0899303,14.19125683,0.070058708,30.0978189
U00818,Basic,1,120.3341584,4.45049505,66.38185814,120.1675978,119.7657319,14.08539604,0.143920596,29.55425444
U00819,Free,1,122.0680934,4.445525292,65.53507929,122.1067167,122.1240979,5.269669261,-0.037315511,30.50037115
U00820,Premium,1,125.427673,4.688679245,64.25868057,125.5518643,126.630193,23.08805031,0.056782334,32.30006879
U00821,Free,1,130.8636364,4.859504132,70.09274071,130.1963794,130.948004,5.373595041,0.349140486,32.77548357
U00822,Premium,1,125.8375,4.7875,67.22063391,126.0776131,125.6696938,23.475,-0.008234873,31.60505983
U00823,Free,1,124.6956522,4.401337793,73.87374896,124.2993152,125.0444419,4.967558528,0.133269415,29.03653752
U00824,Free,1,123.9454545,4.736363636,67.40714271,123.9451732,124.0039919,5.173145455,-0.099921936,30.7769481
U00825,Premium,1,125.6052632,4.480263158,67.47509337,124.7447368,124.2849984,21.48421053,0.65846736,31.3436562
U00826,Basic,1,128.2254902,4.862745098,63.78373083,128.9695378,131.1316468,13.20343137,0.171145686,33.61390036
U00827,Basic,1,122.8297872,4.606382979,70.80734148,122.4298801,123.0437484,13.96187943,0.314184037,29.27162734
U00828,Free,1,125.1139896,4.66148532,68.7029973,124.8879349,124.7899936,5.198134715,0.157933762,30.83314226
U00829,Basic,1,129.7447307,4.765807963,68.73375536,129.7222371,130.400796,14.7529274,0.072434608,32.70750805
U00830,Free,1,121.2444444,4.650793651,68.18527865,121.4588057,120.0362814,4.987047619,-0.227934486,29.43743228
U00831,Free,1,122.4529915,4.782051282,70.65073297,123.4106227,124.1304965,5.254102564,-0.416309013,29.22059208
U00832,Free,1,121.1102362,4.622047244,70.83902326,121.4472191,121.0937024,5.070472441,-0.322180451,28.57900168
U00833,Basic,1,123.0810127,4.736708861,67.08255381,123.2630259,123.5638426,14.5778481,-0.175852067,30.52865158
U00834,Free,1,127.9326923,4.740384615,69.46098626,128.105609,127.6241152,5.096105769,-0.125603865,31.75689643
U00835,Free,1,122.0199005,4.52238806,65.46404671,121.9061005,122.5166095,4.943283582,0.190714286,30.5254626
U00836,Free,1,122.8422091,4.714003945,66.2329705,123.0831878,123.528933,5.310295858,-0.0824393,30.68119366
U00837,Free,1,127.1672026,4.877813505,70.85481211,127.6827591,126.7762351,5.128745981,-0.143778802,31.07378145
U00838,Basic,1,118.9680284,4.548845471,65.86093495,118.7696904,119.4538927,14.5017762,-0.065582105,29.19358452
U00839,Basic,1,115.7482014,4.582733813,64.36952525,115.3696814,113.8147328,13.06115108,-0.055900621,28.36324314
U00840,Premium,1,122.096875,4.559375,66.36216368,122.3755208,121.2958684,22.55875,-0.171070309,30.29791339
U00841,Premium,1,123.3111111,4.555555556,68.01479218,123.9313757,125.8614618,19.97333333,-0.179775281,30.28667346
U00842,Basic,1,132.4649123,4.894736842,68.11037519,134.5391604,135.5125882,13.56578947,-0.667509482,34.02127341
U00843,Free,1,134.3170732,5.248780488,70.42817413,133.2579559,131.781563,5.40395122,0.49859944,34.17301117
U00844,Premium,1,122.8243902,4.704878049,67.10242259,122.8084843,122.4410643,23.19707317,-0.149144254,30.41049273
U00845,Free,1,120.4348786,4.70419426,69.64608174,120.4152949,119.9044932,5.357152318,0.062579014,28.69138519
U00846,Basic,1,123.6461538,4.461538462,66.01001967,124.7132967,126.2578617,13.11923077,-0.511627907,30.99391717
U00847,Free,1,128.8983452,4.929078014,67.78990328,129.3612631,130.1926683,5.374893617,-0.087339201,32.70109048
U00848,Free,1,118.0068493,4.534246575,68.64480331,119.1677185,121.1813853,4.852705479,-0.36622484,27.96957271
U00849,Basic,1,118.2190202,4.317002882,67.6181033,117.9259503,117.4876355,13.73126801,0.009083402,28.29727794
U00850,Premium,1,127.954955,4.900900901,66.86565809,129.2310382,132.1983609,21.67927928,-0.501298701,32.59255483
U00851,Free,1,119.7282609,4.706521739,65.70840459,120.1688406,124.6073953,4.966304348,-0.395604396,29.59073949
U00852,Free,1,118.5484765,4.385041551,65.18593804,118.4759794,119.0518759,5.021135734,0.25515873,29.17912164
U00853,Free,1,128.1635992,4.930470348,70.43831162,128.4938602,127.8120126,5.479815951,0.033372365,31.61308729
U00854,Free,1,121.5125,4.6275,69.9070008,120.9108988,119.666526,5.279175,0.195488722,29.02114976
U00855,Premium,1,120.343832,4.556430446,67.85184714,120.4260092,121.2664954,22.66141732,0.048496241,29.1489078
U00856,Free,1,118.1347518,4.581560284,65.04475477,117.2229146,116.9711272,4.414255319,0.381632653,29.11494236
U00857,Free,1,120.0750507,4.464503043,65.14860983,119.9183667,120.2874704,5.265273834,0.149825784,29.82478825
U00858,Free,1,126.3199105,4.738255034,68.75433493,126.7295089,127.2408925,5.36033557,-0.000320307,31.32314024
U00859,Free,1,120.1968912,4.664939551,66.64509245,120.6534337,122.1370488,5.293626943,-0.151013347,29.48471061
U00860,Basic,1,126.8651911,4.726358149,69.38116632,126.6959232,126.7930816,14.61770624,0.074596774,31.34963401
U00861,Basic,1,123.8477366,4.543209877,67.13972317,123.4630903,123.7523173,13.8117284,0.32231405,30.76014066
U00862,Premium,1,123.1356275,4.765182186,66.23306471,123.1384085,123.6206092,23.51578947,-0.05099971,30.81388626
U00863,Basic,1,121.1108911,4.586138614,65.50868673,121.2877086,121.2392679,14.4009901,-0.066326531,30.167592
U00864,Basic,1,123.5,4.856521739,67.49779804,123.7094306,122.938081,14.15217391,-0.029943855,30.60761711
U00865,Premium,1,123.2333333,4.662962963,68.94892976,122.037575,120.9644788,22.52592593,0.198619225,30.00754329
U00866,Basic,1,125.1977612,4.75,68.9809171,124.8595949,124.6243515,14.69776119,0.071829105,30.80982935
U00867,Basic,1,121.4336449,4.508411215,69.39719262,121.0918514,119.6941869,14.25654206,0.178170144,29.10682352
U00868,Basic,1,127.5083799,4.452513966,68.6988457,129.1162676,130.5647907,13.33379888,-0.517656501,31.72945244
U00869,Basic,1,121.3546798,4.891625616,67.89655327,120.8714286,121.0511341,14.3362069,0.241867044,29.64039363
U00870,Free,1,125.1741071,4.669642857,66.39068261,125.1474596,124.2742432,4.983348214,0.213324792,31.55333093
U00871,Free,1,123.3798701,4.662337662,70.15909635,123.6242888,123.9229408,5.150844156,-0.102373197,29.70292045
U00872,Free,1,122.2434944,4.728624535,69.39356341,122.4410692,122.1954278,5.294776952,-0.115988295,29.49791611
U00873,Basic,1,120.0534979,4.823045267,66.32023464,120.4234078,120.5544766,14.37345679,0.012396694,29.57224237
U00874,Free,1,124.4789916,4.504201681,69.44791208,125.0796118,128.2999491,4.539327731,0.020581114,30.30848352
U00875,Basic,1,121.0223881,4.76119403,67.22547514,121.3022033,124.3357944,13.77985075,0.204081633,29.66967089
U00876,Free,1,114.1707317,3.965853659,68.07115031,113.4147503,113.3413588,4.423609756,0.43907563,26.43670369
U00877,Free,1,128.9429348,4.823369565,70.65397227,128.3557389,127.0548023,5.355326087,-0.052938887,31.8279931
U00878,Basic,1,122.8440208,4.656845754,70.70813192,122.4122019,121.802089,14.48006932,0.030505952,29.32222247
U00879,Free,1,124.9806202,4.620155039,72.14639674,124.5745478,125.012946,5.026976744,0.219566426,29.73437555
U00880,Free,1,126.9180328,4.743169399,70.13688857,126.6451991,126.1791532,5.26863388,-0.020333681,31.14909736
U00881,Basic,1,126.9226306,4.876208897,68.98866807,126.9480612,127.0919045,14.99709865,0.061184939,31.53531447
U00882,Basic,1,122.9528796,4.734729494,70.00264605,122.2135087,121.8254512,14.7417103,0.213036963,29.60077687
U00883,Free,1,120.8731219,4.679465776,67.50648035,120.3144407,119.9516083,5.214490818,0.207596751,29.50114437
U00884,Free,1,129.7682927,4.772357724,68.86251302,129.0147213,129.3752441,5.141707317,0.043731778,32.68027048
U00885,Free,1,123.9447732,4.684418146,71.21679615,124.3657603,125.4425468,5.175325444,-0.142574816,29.61819587
U00886,Basic,1,124.6006944,4.520833333,67.57373295,124.5417617,124.9927452,14.43229167,0.030807453,30.92440789
U00887,Premium,1,125.4695652,4.6,63.07160767,125.7694203,127.3598995,21.18608696,0.29197995,32.64634378
U00888,Basic,1,121.2477876,4.39380531,67.57520653,121.1184629,121.483285,14.09568584,-0.083306937,29.54469468
U00889,Basic,1,125.6515957,4.835106383,70.88573854,125.3300279,126.4139743,14.74401596,0.164952381,30.44544865
U00890,Free,1,125.7247706,4.525993884,66.59950799,125.9010558,125.8323336,5.050825688,0.045574058,31.66785403
U00891,Basic,1,124.7337278,4.775147929,67.64583677,124.4554804,123.3375567,14.54585799,0.213649852,31.03228447
U00892,Premium,1,119.6262887,4.389175258,68.64896354,119.3796821,119.5404306,22.40721649,0.058324105,28.57257898
U00893,Basic,1,121.4342508,4.321100917,70.74871333,122.0129678,121.8655044,13.75229358,-0.322962314,28.64541658
U00894,Basic,1,120.1596639,4.537815126,72.13888011,119.1812925,119.5558413,12.98529412,0.365617433,27.78354605
U00895,Premium,1,119.9362245,4.630102041,65.95167259,120.2891278,119.9315208,22.96836735,-0.229082938,29.57801863
U00896,Basic,1,125.0480962,4.903807615,66.57964595,125.023132,125.6111205,15.03857715,0.005163511,31.51648698
U00897,Free,1,124.7416268,4.669856459,70.27724846,125.1795284,126.2962011,5.127990431,-0.050824176,30.21443312
U00898,Free,1,121.3357843,4.781862745,68.68242924,121.6183824,120.8003947,5.363308824,-0.211302211,29.36414378
U00899,Free,1,122.6717268,4.65654649,69.29590868,123.0826014,123.2930326,5.203149905,-0.321021184,29.67688204
U00900,Basic,1,136.6015038,5.315789474,77.39010863,133.622807,135.7402212,14.36842105,1.234848485,33.01830576
U00901,Basic,1,122.9490909,4.545454545,66.42175038,122.6500173,121.982925,13.97363636,0.178832117,30.61674761
U00902,Basic,1,121.0137255,4.382352941,69.64455666,121.3590383,121.3759667,14.1372549,-0.214426045,28.82682908
U00903,Premium,1,117.4210526,4.425837321,69.04847891,117.6895648,118.9461319,21.75311005,-0.511675824,27.58162857
U00904,Basic,1,118.9745763,4.652542373,65.6169811,120.0136871,121.5618114,14.39265537,-0.435855929,29.30049889
U00905,Premium,1,126.4004149,4.858921162,67.72195132,126.8379717,127.4941344,23.86141079,-0.074844075,31.70125693
U00906,Free,1,121.7481343,4.598880597,68.47437992,122.0484142,121.6576566,5.289738806,-0.189052069,29.53660393
U00907,Basic,1,120.921371,4.75,66.67721452,120.9505808,121.3121901,14.71622984,-0.04011544,29.79038403
U00908,Free,1,123.7578125,4.9375,68.43540131,124.6331287,126.0230844,5.10703125,-0.046119235,30.45375461
U00909,Free,1,123.5850622,4.597510373,66.58944392,122.5661035,120.9261458,4.986473029,0.342261905,30.83644483
U00910,Free,1,128.8286713,4.802447552,67.1469987,128.7063686,128.8377667,5.463146853,0.108081061,32.82810319
U00911,Free,1,119.1117647,4.864705882,67.32198426,119.8513866,119.9780466,4.832470588,-0.214708369,28.90752237
U00912,Free,1,122.9743119,4.611009174,68.36876949,122.8886719,123.7860091,5.124825688,0.025735294,30.06239668
U00913,Free,1,126.1401869,4.780373832,66.13764891,126.2499388,126.2287099,5.227780374,-0.06457009,32.04889224
U00914,Free,1,123.5714286,4.533527697,70.57324056,123.4258017,123.4873004,5.176005831,0.091478697,29.61665757
U00915,Basic,1,122.4826733,4.702970297,67.63820462,123.1446664,122.8203139,14.50433168,-0.490251684,30.11249901
U00916,Free,1,113.42,4.435,66.13981602,113.3487619,113.3417064,4.8537,0.202440775,26.85655519
U00917,Basic,1,124.90625,4.716145833,69.67300917,125.7024058,126.1021223,14.41992188,-0.331965684,30.475441
U00918,Premium,1,124.1113043,4.620869565,71.66942358,123.657764,123.044039,23.12834783,0.069686411,29.52995553
U00919,Free,1,119.7604563,4.52851711,66.72193648,119.5058845,119.5488378,4.777870722,0.215376227,29.2461567
U00920,Free,1,119.3766234,4.137662338,63.62091049,118.9392208,118.159596,5.052155844,0.214657738,29.9056749
U00921,Premium,1,124.1134021,4.731958763,66.68590759,124.0521846,124.0185399,23.57594502,-0.014261126,31.05917618
U00922,Free,1,119.7338129,4.392086331,63.12033553,120.050925,119.3510795,5.183848921,-0.175348118,30.27505042
U00923,Basic,1,129.3480475,4.820033956,70.59674611,129.4943124,129.61353,14.89049236,-0.07750243,32.00620537
U00924,Free,1,123.3642384,4.622516556,68.15412881,123.6707979,124.801866,5.234403974,-0.270526815,30.28621169
U00925,Free,1,126.8994413,4.726256983,68.75097996,125.9265762,127.2506368,5.020893855,0.731942215,31.55235964
U00926,Basic,1,122.2370572,4.493188011,71.65898718,122.0877254,122.6540946,14.13351499,0.131537861,28.74508314
U00927,Basic,1,123.1398176,4.601823708,67.08885714,122.8813359,122.1020757,14.14969605,-0.096254355,30.50981702
U00928,Basic,1,129.1170732,4.785365854,66.48711331,129.1997677,128.852419,14.25,-0.098739496,33.13630503
U00929,Premium,1,120.406639,4.529045643,65.35756398,120.5349585,121.1749791,22.87219917,0.000891001,29.9141001
U00930,Premium,1,121.9221557,4.612774451,68.06801024,121.6930615,122.123038,23.12654691,0.108857143,29.73229154
U00931,Free,1,113.8059072,4.223628692,64.05322999,112.5435202,111.6300952,4.721139241,0.468523002,27.57348248
U00932,Free,1,124.3049793,4.593360996,65.46174007,124.4163555,125.2464795,5.275394191,-0.086130086,31.46147798
U00933,Free,1,123.9709091,4.763636364,67.31766892,123.8172251,123.206917,5.380472727,0.138693729,30.82215387
U00934,Premium,1,123.6217949,4.574786325,64.6252974,124.1194292,124.4350208,23.21880342,-0.081064546,31.43356462
U00935,Basic,1,122.7345679,4.450617284,62.30287501,124.1005438,122.2806335,13.42283951,-0.557231588,31.73814984
U00936,Basic,1,118.0430464,4.503311258,61.04352512,118.2704037,119.1922413,14.04801325,-0.11010916,30.25515438
U00937,Free,1,125.5605469,4.66015625,62.99956513,125.6793666,125.4102953,5.386230469,0.038300252,32.72239609
U00938,Basic,1,120.627451,4.345098039,67.97616551,121.4854902,123.599827,13.63627451,-0.38920135,29.16166015
U00939,Basic,1,131.48,4.592,66.40984703,131.1735048,130.3868361,13.292,-0.041474654,34.04664589
U00940,Premium,1,124.1558442,4.727272727,69.27660122,124.4122361,124.7028792,23.61261596,-0.228359002,30.29753911
U00941,Basic,1,125.7659574,4.765957447,63.41512911,126.5577381,128.611221,14.06914894,-0.288006112,32.71163148
U00942,Premium,1,128.3007519,4.783834586,67.93226866,128.0811359,128.0498867,23.77443609,0.080979284,32.37577053
U00943,Premium,1,125.8852174,4.615652174,68.23260393,125.7511387,126.2357418,23.248,0.044549527,31.26900143
U00944,Basic,1,114.2137931,4.068965517,68.95627677,114.1929392,115.1630911,12.49310345,-0.22718254,26.21932387
U00945,Basic,1,130.955102,4.836734694,66.8579974,131.7341691,132.9666523,14.44081633,-0.293325527,33.775662
U00946,Basic,1,126.486631,4.700534759,66.54093032,126.6216387,127.3492462,14.50066845,0.098046725,32.04253374
U00947,Free,1,128.7367347,4.793877551,67.91464844,129.0063703,129.2410003,5.33944898,-0.057551855,32.55846261
U00948,Free,1,123.0872642,4.561320755,69.28425754,122.5717206,122.8362332,5.264504717,0.319824384,29.81802462
U00949,Premium,1,126.0404858,4.769230769,71.59370198,125.9096588,125.9332088,22.83724696,0.18815331,30.36885297
U00950,Basic,1,132.7939698,5.130653266,67.32231488,131.8381551,129.6038505,14.74246231,0.651515152,34.46008945
U00951,Free,1,121.1280353,4.48785872,64.54982119,121.3915011,121.2090254,5.134039735,-0.105246523,30.43262539
U00952,Free,1,117.4744526,4.343065693,64.79488182,117.2051095,115.3461317,4.667518248,0.292016807,28.85423618
U00953,Premium,1,120.2870588,4.602352941,69.01961811,119.7068067,119.9040145,22.90729412,0.275269542,28.78964398
U00954,Free,1,124.6692506,4.684754522,68.41920468,124.7547988,124.4785038,5.33744186,-0.176905996,30.74736521
U00955,Premium,1,124.9584416,4.631168831,63.20599853,125.2284477,125.3698056,22.98909091,-0.194940476,32.41092771
U00956,Free,1,121.6625259,4.583850932,67.82919417,121.388672,121.261589,5.298012422,0.242738589,29.69140738
U00957,Basic,1,131.5433071,4.732283465,70.37698671,131.4960817,133.1110157,13.41338583,0.265306122,32.92391186
U00958,Premium,1,108.7302632,3.993421053,66.99621774,109.1223058,107.9426671,20.31315789,-0.265846736,24.59126626
U00959,Basic,1,119.3233945,4.467889908,67.48480738,119.1844965,118.2629505,14.19323394,0.098522167,28.82428256
U00960,Free,1,127.8703072,4.798634812,70.03901237,127.6185926,128.0154242,5.218464164,0.263209393,31.5760096
U00961,Basic,1,128.625731,4.972709552,69.7131587,128.7131533,127.9677829,15.05360624,0.013950893,32.02815765
U00962,Basic,1,125.1624204,4.786624204,69.25325752,125.1784729,125.3141757,14.60111465,0.104518485,30.72497816
U00963,Basic,1,125.6820652,4.576086957,70.22071249,125.6350608,125.2339104,14.26222826,-0.083690152,30.57943843
U00964,Basic,1,120.2439678,4.571045576,66.94439481,119.4537853,118.9859505,14.23391421,0.309907834,29.38558236
U00965,Free,1,130.1212121,4.732323232,67.22627002,129.7261424,127.2770709,4.846666667,0.396664249,33.30030081
