user_id,signup_date,country,device
2473,2024-11-07,UK,TV
2474,2024-07-31,UK,Tablet
2475,2024-04-04,USA,TV
2476,2023-08-05,India,Mobile
2477,2022-07-20,Canada,Tablet
2478,2024-05-30,UK,Tablet
2479,2024-02-10,Canada,TV
2480,2023-12-19,UK,Mobile
2481,2022-10-31,UK,TV
2482,2022-12-09,UK,Tablet
2483,2022-01-22,India,Mobile
2484,2022-09-08,UK,Tablet
2485,2021-01-01,UK,TV
2486,2023-08-25,Canada,Tablet
2487,2024-02-21,UK,TV
2488,2022-11-21,UK,Mobile
2489,2022-01-18,USA,Tablet
2490,2024-12-26,USA,Tablet
2491,2022-01-07,UK,TV
2492,2022-09-03,Canada,TV
2493,2022-03-23,Canada,Mobile
2494,2024-09-02,UK,Tablet
2495,2023-06-11,Canada,Tablet
2496,2023-12-10,India,TV
2497,2024-09-20,UK,TV
2498,2023-11-17,UK,TV
2499,2023-03-15,UK,Tablet
2500,2022-01-22,India,Tablet
2501,2023-08-31,USA,TV
2502,2023-09-11,Canada,Mobile
2503,2024-07-03,India,Mobile
2504,2023-02-20,USA,TV
2505,2021-03-20,Canada,TV
2506,2023-06-08,USA,TV
2507,2024-01-11,India,Tablet
2508,2023-02-04,USA,TV
2509,2021-01-14,Canada,Tablet
2510,2021-11-06,India,Mobile
2511,2024-10-12,India,Mobile
2512,2024-01-23,USA,Mobile
2513,2023-01-27,India,Tablet
2514,2021-11-02,India,Mobile
2515,2023-07-28,USA,TV
2516,2022-05-18,India,Mobile
2517,2023-05-12,India,Mobile
2518,2023-09-26,USA,Mobile
2519,2023-12-29,Canada,Tablet
2520,2024-04-03,Canada,Mobile
2521,2022-12-10,India,Mobile
2522,2021-09-22,UK,TV
2523,2023-04-12,India,TV
2524,2022-11-05,UK,Mobile
2525,2024-12-16,UK,TV
2526,2022-06-14,UK,Mobile
2527,2023-06-14,USA,Mobile
2528,2021-08-04,Canada,Mobile
2529,2024-01-11,UK,Tablet
2530,2021-02-28,Canada,Mobile
2531,2021-10-11,India,Mobile
2532,2021-08-16,Canada,TV
2533,2021-11-14,Canada,TV
2534,2023-05-24,Canada,Mobile
2535,2021-01-13,Canada,TV
2536,2022-11-25,USA,Mobile
2537,2021-08-17,UK,Tablet
2538,2021-07-08,India,Mobile
2539,2024-01-08,India,Tablet
2540,2024-04-20,UK,TV
2541,2023-02-01,India,TV
2542,2021-03-12,Canada,TV
2543,2024-08-12,India,TV
2544,2021-07-12,Canada,TV
2545,2021-02-21,India,Tablet
2546,2023-07-06,India,TV
2547,2022-06-05,UK,Tablet
2548,2024-08-14,UK,Tablet
2549,2024-05-06,Canada,Tablet
2550,2023-04-20,USA,TV
2551,2021-08-29,USA,Tablet
2552,2021-03-24,India,Tablet
2553,2023-08-09,Canada,Tablet
2554,2022-07-28,India,Mobile
2555,2022-04-04,Canada,TV
2556,2024-12-07,UK,Mobile
2557,2022-07-08,India,Mobile
2558,2024-03-27,Canada,TV
2559,2021-05-02,USA,TV
2560,2022-02-02,UK,Mobile
2561,2024-05-15,India,TV
2562,2022-07-23,Canada,TV
2563,2024-02-12,USA,Mobile
2564,2023-03-31,USA,Mobile
2565,2022-12-11,USA,Mobile
2566,2021-06-28,USA,Tablet
2567,2023-02-28,USA,Tablet
2568,2021-03-02,India,TV
2569,2023-04-28,Canada,Mobile
2570,2022-08-09,Canada,Tablet
2571,2024-07-20,USA,Tablet
2572,2022-06-19,UK,Mobile
2573,2024-09-12,Canada,Tablet
2574,2024-03-31,India,Mobile
2575,2022-03-28,India,TV
2576,2023-11-06,UK,Tablet
2577,2021-01-02,India,TV
2578,2021-05-05,USA,Mobile
2579,2022-10-14,India,TV
2580,2023-03-11,USA,Mobile
2581,2022-03-14,UK,Mobile
2582,2023-12-18,India,Tablet
2583,2023-06-21,USA,Mobile
2584,2024-07-26,UK,TV
2585,2022-04-06,UK,Tablet
2586,2023-12-04,UK,TV
2587,2024-01-26,UK,Mobile
2588,2022-07-21,Canada,Tablet
2589,2021-07-04,USA,Mobile
2590,2024-02-28,UK,TV
2591,2023-04-28,UK,TV
2592,2024-09-19,USA,TV
2593,2021-03-20,UK,Tablet
2594,2022-02-17,India,Mobile
2595,2021-06-18,USA,Tablet
2596,2022-08-06,UK,TV
2597,2021-02-01,UK,TV
2598,2023-12-03,UK,Mobile
2599,2023-10-22,USA,TV
2600,2024-04-18,Canada,TV
2601,2024-02-01,India,Tablet
2602,2024-01-19,India,TV
2603,2023-07-06,India,Mobile
2604,2024-01-26,India,Tablet
2605,2024-04-29,UK,TV
2606,2021-02-25,Canada,Mobile
2607,2021-02-01,UK,TV
2608,2022-10-29,Canada,Mobile
2609,2021-07-06,India,TV
2610,2021-05-10,UK,TV
2611,2024-05-07,USA,Tablet
2612,2024-05-23,Canada,TV
2613,2022-03-23,India,Mobile
2614,2022-12-16,India,Mobile
2615,2021-04-11,Canada,Tablet
2616,2024-02-15,India,Mobile
2617,2022-03-05,Canada,TV
2618,2024-02-18,USA,Mobile
2619,2022-12-29,USA,Mobile
2620,2024-02-28,Canada,Mobile
2621,2024-09-03,Canada,Mobile
2622,2023-04-16,USA,Mobile
2623,2021-04-27,India,TV
2624,2021-06-17,India,Tablet
2625,2024-09-26,USA,TV
2626,2022-11-26,USA,TV
2627,2023-07-02,India,TV
2628,2022-05-11,Canada,Mobile
2629,2022-07-11,India,Mobile
2630,2021-03-14,India,Mobile
2631,2021-06-06,UK,TV
2632,2023-10-16,Canada,Tablet
2633,2021-04-17,Canada,Mobile
2634,2024-05-13,UK,Tablet
2635,2023-09-15,USA,Tablet
2636,2022-06-15,India,TV
2637,2022-12-30,India,TV
2638,2021-04-02,USA,TV
2639,2024-02-29,India,Mobile
2640,2023-03-21,UK,Mobile
2641,2022-08-11,USA,Tablet
2642,2022-10-05,UK,Mobile
2643,2022-07-21,India,Tablet
2644,2024-08-24,Canada,Mobile
2645,2023-12-06,India,Mobile
2646,2023-04-02,India,Mobile
2647,2022-07-15,USA,TV
2648,2024-02-16,Canada,TV
2649,2024-05-08,USA,Tablet
2650,2023-05-10,India,Tablet
2651,2024-06-10,India,Tablet
2652,2022-10-28,India,TV
2653,2021-07-18,USA,TV
2654,2024-02-19,USA,Tablet
2655,2023-08-21,Canada,Mobile
2656,2022-04-04,India,TV
2657,2022-09-12,India,Mobile
2658,2024-03-09,India,Mobile
2659,2023-02-20,India,TV
2660,2022-09-02,Canada,TV
2661,2022-10-23,Canada,TV
2662,2023-01-16,USA,Tablet
2663,2024-01-08,USA,Tablet
2664,2024-09-22,India,TV
2665,2022-08-19,Canada,Tablet
2666,2022-07-12,UK,Tablet
2667,2024-07-15,Canada,TV
2668,2021-03-19,Canada,Tablet
2669,2022-11-05,Canada,Mobile
2670,2021-08-26,India,Mobile
2671,2024-04-30,Canada,TV
2672,2023-11-08,Canada,Tablet
2673,2024-06-23,India,Mobile
2674,2023-12-11,Canada,Tablet
2675,2022-04-25,Canada,Tablet
2676,2021-03-25,UK,Mobile
2677,2022-09-11,USA,Tablet
2678,2022-03-19,USA,Tablet
2679,2021-05-23,Canada,Tablet
2680,2022-01-13,USA,Tablet
2681,2024-08-09,USA,Tablet
2682,2024-11-11,USA,TV
2683,2022-06-13,India,Mobile
2684,2023-04-20,USA,Mobile
2685,2024-07-14,India,TV
2686,2022-04-17,USA,Tablet
2687,2022-09-23,India,Tablet
2688,2023-11-04,India,TV
2689,2021-12-30,UK,TV
2690,2022-06-30,USA,TV
2691,2022-09-26,USA,Mobile
2692,2023-08-21,India,Tablet
2693,2023-06-02,USA,Tablet
2694,2022-05-31,India,Mobile
2695,2023-05-16,India,Mobile
2696,2021-08-02,USA,TV
2697,2021-07-16,UK,TV
2698,2023-11-02,USA,TV
2699,2023-05-16,India,Mobile
2700,2021-11-03,UK,Tablet
2701,2023-06-14,Canada,Mobile
2702,2023-10-23,Canada,TV
2703,2022-09-28,USA,TV
2704,2022-04-14,Canada,Mobile
2705,2023-05-24,Canada,Mobile
2706,2023-01-22,India,TV
2707,2023-09-08,India,Mobile
2708,2021-08-24,India,TV
2709,2022-11-10,Canada,Tablet
2710,2021-05-15,USA,Mobile
2711,2022-02-14,India,TV
2712,2024-06-23,USA,TV
2713,2022-07-10,India,Tablet
2714,2022-01-13,India,Mobile
2715,2023-12-11,India,TV
2716,2023-07-09,UK,TV
2717,2024-02-18,Canada,Mobile
2718,2024-06-25,India,Mobile
2719,2021-02-26,India,Tablet
2720,2023-03-12,UK,TV
2721,2023-01-02,USA,TV
2722,2021-10-10,India,TV
2723,2023-10-14,Canada,TV
2724,2022-06-28,India,TV
2725,2021-01-25,UK,Tablet
2726,2023-01-08,USA,TV
2727,2021-12-09,USA,Tablet
2728,2022-07-30,UK,Mobile
2729,2024-05-21,India,TV
2730,2022-11-18,USA,Mobile
2731,2024-06-03,Canada,Tablet
2732,2022-03-11,India,Mobile
2733,2022-02-06,India,TV
2734,2021-03-29,Canada,Mobile
2735,2021-11-05,India,Tablet
2736,2022-03-12,USA,Tablet
2737,2021-07-13,India,TV
2738,2024-04-02,USA,Tablet
2739,2022-06-09,Canada,Mobile
2740,2023-12-02,UK,TV
2741,2023-01-11,India,Tablet
2742,2023-08-12,UK,Tablet
2743,2024-08-26,Canada,Mobile
2744,2021-05-20,Canada,TV
2745,2023-10-14,Canada,TV
2746,2021-02-26,Canada,Mobile
2747,2024-12-04,India,TV
2748,2023-11-03,UK,Mobile
2749,2024-07-06,India,Tablet
2750,2022-11-29,India,Tablet
2751,2023-06-17,UK,TV
2752,2022-08-12,USA,TV
2753,2023-08-30,India,Tablet
2754,2023-09-24,UK,TV
2755,2023-09-13,Canada,Tablet
2756,2023-07-25,India,Mobile
2757,2022-06-28,UK,Mobile
2758,2024-11-21,USA,Tablet
2759,2024-09-15,Canada,Mobile
2760,2024-04-07,USA,TV
2761,2024-04-16,UK,TV
2762,2023-01-30,UK,Tablet
2763,2023-11-30,Canada,Tablet
2764,2021-09-12,UK,Mobile
2765,2022-12-11,USA,Tablet
2766,2021-01-26,USA,Mobile
2767,2024-05-29,USA,Mobile
2768,2021-08-25,USA,Tablet
2769,2022-04-06,UK,Tablet
2770,2024-03-13,India,Mobile
2771,2021-09-12,Canada,Tablet
2772,2023-04-01,India,Mobile
2773,2021-10-27,Canada,TV
2774,2021-12-23,Canada,Mobile
2775,2022-06-08,USA,TV
2776,2023-01-26,India,Tablet
2777,2021-07-16,India,TV
2778,2024-06-03,USA,Tablet
2779,2022-09-10,USA,TV
2780,2022-08-13,UK,TV
2781,2022-02-26,Canada,Mobile
2782,2022-06-29,UK,Mobile
2783,2024-05-08,USA,Tablet
2784,2022-01-12,UK,TV
2785,2022-02-03,USA,Mobile
2786,2021-07-01,UK,TV
2787,2024-11-20,India,Tablet
2788,2023-04-28,Canada,Mobile
2789,2021-08-03,Canada,TV
2790,2024-12-14,USA,Tablet
2791,2022-07-27,USA,TV
2792,2023-07-28,UK,TV
2793,2023-12-23,USA,Tablet
2794,2021-08-14,USA,TV
2795,2023-02-11,USA,Mobile
2796,2024-07-02,USA,TV
2797,2024-05-15,Canada,TV
2798,2024-09-21,Canada,Mobile
2799,2023-05-16,India,Mobile
2800,2024-04-05,Canada,TV
2801,2022-01-03,UK,Tablet
2802,2023-05-06,UK,TV
2803,2024-04-08,India,Tablet
2804,2024-01-19,USA,TV
2805,2021-10-21,UK,TV
2806,2024-03-01,USA,Tablet
2807,2023-08-27,Canada,Tablet
2808,2021-08-03,India,Mobile
2809,2022-04-17,Canada,Tablet
2810,2022-01-17,UK,Tablet
2811,2023-07-16,UK,Tablet
2812,2022-11-20,Canada,TV
2813,2024-01-09,USA,Tablet
2814,2023-06-30,UK,TV
2815,2023-10-01,India,Tablet
2816,2024-05-22,USA,TV
2817,2024-02-12,USA,TV
2818,2022-05-18,Canada,Mobile
2819,2022-08-11,UK,Mobile
2820,2022-12-09,UK,Tablet
2821,2024-06-23,USA,Tablet
2822,2021-05-31,Canada,Mobile
2823,2023-07-06,UK,Mobile
2824,2023-10-07,USA,Mobile
2825,2022-02-07,India,Mobile
2826,2024-11-26,India,TV
2827,2022-02-24,Canada,Tablet
2828,2021-12-31,Canada,Tablet
2829,2022-03-04,USA,Tablet
2830,2022-06-30,India,Mobile
2831,2021-02-24,India,TV
2832,2024-08-13,USA,Tablet
2833,2022-03-29,India,TV
2834,2024-10-13,UK,Tablet
2835,2024-11-29,Canada,Mobile
2836,2022-08-27,USA,Tablet
2837,2024-01-07,USA,TV
2838,2021-02-18,USA,Mobile
2839,2021-03-10,India,Mobile
2840,2022-04-24,Canada,Mobile
2841,2024-08-12,India,Tablet
2842,2021-05-27,Canada,TV
2843,2023-10-13,USA,TV
2844,2021-08-09,UK,Mobile
2845,2024-11-02,Canada,TV
2846,2021-04-05,India,Mobile
2847,2023-06-16,UK,TV
2848,2021-08-07,USA,Tablet
2849,2021-03-21,Canada,TV
2850,2023-09-10,Canada,TV
2851,2022-11-25,USA,Mobile
2852,2022-09-24,USA,TV
2853,2023-12-17,USA,Tablet
2854,2024-11-08,USA,Mobile
2855,2021-08-25,UK,TV
2856,2021-10-04,UK,Mobile
2857,2022-07-06,UK,Mobile
2858,2022-10-01,USA,TV
2859,2021-02-24,Canada,Mobile
2860,2024-04-22,UK,Tablet
2861,2024-05-06,UK,Mobile
2862,2023-08-31,USA,Tablet
2863,2021-07-20,USA,Mobile
2864,2024-09-07,UK,Tablet
2865,2022-05-19,UK,TV
2866,2022-12-04,India,TV
2867,2021-11-11,Canada,Mobile
2868,2023-11-07,UK,Tablet
2869,2021-09-15,UK,TV
2870,2022-09-04,UK,Mobile
2871,2023-04-17,UK,TV
2872,2024-10-28,India,Tablet
2873,2024-01-10,UK,Mobile
2874,2024-11-12,India,Mobile
2875,2021-07-23,Canada,Mobile
2876,2021-07-15,UK,TV
2877,2024-03-15,India,Mobile
2878,2022-12-24,Canada,TV
2879,2022-06-13,India,Tablet
2880,2024-07-26,USA,Mobile
2881,2024-09-20,Canada,Mobile
2882,2021-09-28,Canada,Mobile
2883,2022-02-23,India,Tablet
2884,2024-05-19,USA,Mobile
2885,2022-12-26,USA,Mobile
2886,2022-10-03,India,Tablet
2887,2022-01-14,UK,TV
2888,2021-04-13,Canada,TV
2889,2024-03-15,Canada,TV
2890,2023-11-17,Canada,TV
2891,2022-11-10,USA,Mobile
2892,2024-01-11,Canada,TV
2893,2024-03-31,UK,TV
2894,2023-11-28,UK,Tablet
2895,2022-01-28,UK,Mobile
2896,2022-05-09,Canada,Tablet
2897,2024-04-17,UK,TV
2898,2022-01-24,India,TV
2899,2023-10-25,UK,Mobile
2900,2024-12-06,Canada,TV
2901,2021-08-23,India,TV
2902,2024-03-28,UK,Mobile
2903,2022-11-09,UK,Tablet
2904,2021-03-29,USA,Mobile
2905,2024-03-04,USA,Tablet
2906,2021-05-20,India,Mobile
2907,2021-06-27,India,TV
2908,2022-01-15,Canada,Tablet
2909,2022-10-20,India,TV
2910,2022-04-08,India,TV
2911,2021-01-17,Canada,Tablet
2912,2021-11-14,USA,Tablet
2913,2024-06-29,UK,Tablet
2914,2021-04-29,India,TV
2915,2021-02-14,India,Tablet
2916,2022-02-22,Canada,Tablet
2917,2024-01-07,India,TV
2918,2024-10-12,India,Tablet
2919,2022-05-30,India,TV
2920,2021-03-15,UK,Tablet
2921,2022-05-24,Canada,Mobile
2922,2022-11-19,USA,Tablet
2923,2024-07-16,Canada,TV
2924,2023-10-25,India,Tablet
2925,2022-08-23,USA,TV
2926,2021-11-21,Canada,TV
2927,2022-12-18,UK,Mobile
2928,2022-06-20,India,Tablet
2929,2021-09-16,Canada,Mobile
2930,2023-05-19,Canada,TV
2931,2023-03-14,UK,Mobile
2932,2024-08-12,USA,TV
2933,2023-04-26,USA,Tablet
2934,2021-09-19,USA,Mobile
2935,2021-12-21,USA,Mobile
2936,2023-02-09,USA,Mobile
2937,2021-06-29,India,Tablet
2938,2022-04-19,India,Tablet
2939,2024-02-05,UK,Tablet
2940,2021-08-15,Canada,TV
2941,2022-01-31,Canada,Mobile
2942,2021-03-25,UK,Tablet
2943,2023-11-03,USA,Mobile
2944,2022-11-24,USA,Mobile
2945,2024-02-18,India,Mobile
2946,2023-12-17,Canada,TV
2947,2024-09-21,Canada,Mobile
2948,2021-09-16,Canada,Mobile
2949,2022-12-31,UK,TV
2950,2023-04-19,USA,TV
2951,2024-02-14,India,Tablet
2952,2022-06-27,UK,Mobile
2953,2023-04-19,USA,TV
2954,2023-12-30,USA,Tablet
2955,2022-02-20,Canada,Mobile
2956,2023-01-08,India,Mobile
2957,2022-01-31,UK,Tablet
2958,2022-01-30,India,Mobile
2959,2024-01-20,India,TV
2960,2024-04-04,India,TV
2961,2024-09-20,Canada,Mobile
2962,2021-02-18,Canada,Mobile
2963,2024-06-16,USA,Tablet
2964,2023-02-25,India,TV
2965,2022-01-08,USA,TV
2966,2022-04-24,Canada,TV
2967,2022-11-13,UK,TV
2968,2021-03-28,USA,TV
2969,2024-10-13,UK,TV
2970,2022-05-29,India,Mobile
2971,2022-11-12,Canada,Tablet
2972,2024-10-30,Canada,Mobile
2973,2023-01-13,USA,Mobile
2974,2024-08-30,USA,Tablet
2975,2021-05-08,UK,TV
2976,2022-07-19,UK,TV
2977,2022-03-29,UK,TV
2978,2021-08-12,India,Tablet
2979,2024-03-16,USA,Mobile
2980,2021-07-01,USA,TV
2981,2021-06-28,UK,TV
2982,2023-10-24,Canada,Mobile
2983,2022-01-07,UK,Mobile
2984,2024-05-11,UK,Mobile
2985,2021-01-21,UK,Tablet
2986,2024-01-31,India,TV
2987,2022-08-26,Canada,Tablet
2988,2024-02-09,India,Tablet
2989,2022-03-23,UK,Tablet
2990,2022-11-02,Canada,Tablet
2991,2023-06-16,USA,Tablet
2992,2022-08-19,UK,Tablet
2993,2023-12-11,India,TV
2994,2021-05-06,Canada,Mobile
2995,2023-08-18,India,Mobile
2996,2023-02-16,India,TV
2997,2024-04-26,India,Mobile
2998,2024-12-09,India,TV
2999,2024-01-05,Canada,TV
3000,2021-03-26,USA,Tablet
3001,2023-04-18,Canada,Mobile
3002,2022-01-22,India,Mobile
3003,2023-10-03,India,Mobile
3004,2023-10-02,India,TV
3005,2021-09-12,Canada,TV
3006,2024-07-08,India,Tablet
3007,2021-05-03,Canada,Mobile
3008,2024-12-15,UK,Tablet
3009,2023-05-13,USA,Tablet
3010,2023-01-17,USA,TV
3011,2022-03-14,UK,TV
3012,2024-01-19,India,TV
3013,2021-12-24,India,Mobile
3014,2022-04-01,Canada,Mobile
3015,2022-09-21,UK,TV
3016,2022-06-17,Canada,Tablet
3017,2023-10-11,UK,Mobile
3018,2021-09-05,Canada,TV
3019,2024-08-18,UK,TV
3020,2024-06-26,USA,Mobile
3021,2024-07-18,India,TV
3022,2024-11-18,USA,TV
3023,2024-01-13,USA,TV
3024,2022-07-03,India,Tablet
3025,2024-12-01,USA,Mobile
3026,2023-04-28,India,TV
3027,2021-06-08,India,Mobile
3028,2021-08-13,USA,Mobile
3029,2024-06-26,UK,Tablet
3030,2021-08-04,USA,TV
3031,2023-09-15,Canada,Tablet
3032,2024-05-29,USA,TV
3033,2023-12-02,Canada,Mobile
3034,2021-10-10,India,TV
3035,2023-04-14,USA,Mobile
3036,2023-07-12,USA,Tablet
3037,2023-04-22,India,Mobile
3038,2024-02-23,UK,TV
3039,2022-09-29,India,TV
3040,2022-07-19,India,TV
3041,2022-05-21,India,Tablet
3042,2023-10-23,Canada,TV
3043,2023-03-16,Canada,Tablet
3044,2022-06-20,Canada,Mobile
3045,2024-05-17,UK,Mobile
3046,2021-04-27,Canada,Mobile
3047,2021-04-15,UK,Tablet
3048,2021-02-15,UK,Tablet
3049,2024-05-24,India,Mobile
3050,2023-04-25,USA,Tablet
3051,2022-06-24,Canada,Tablet
3052,2021-08-31,India,Tablet
3053,2023-07-01,UK,Mobile
3054,2022-12-06,UK,TV
3055,2021-04-25,Canada,Tablet
3056,2022-02-01,India,Tablet
3057,2023-09-05,India,Tablet
3058,2021-10-24,India,TV
3059,2024-05-23,UK,Tablet
3060,2023-11-29,UK,Tablet
3061,2021-02-18,India,Mobile
3062,2021-06-25,UK,TV
3063,2023-09-28,UK,Tablet
3064,2021-10-03,India,Mobile
3065,2022-11-07,Canada,Mobile
3066,2023-10-22,Canada,Tablet
3067,2024-02-10,India,TV
3068,2021-02-05,USA,Tablet
3069,2022-08-18,USA,Mobile
3070,2021-11-03,India,Tablet
3071,2024-02-07,Canada,Mobile
3072,2021-06-30,Canada,Mobile
3073,2022-03-10,Canada,Mobile
3074,2023-07-03,India,TV
3075,2023-11-11,Canada,Tablet
3076,2021-02-08,USA,TV
3077,2022-08-25,USA,Mobile
3078,2024-09-21,Canada,Tablet
3079,2024-06-20,USA,Tablet
3080,2022-07-15,USA,TV
3081,2021-06-25,India,TV
3082,2023-12-19,USA,Tablet
3083,2023-05-21,India,Tablet
3084,2023-08-05,Canada,TV
3085,2023-01-25,USA,Tablet
3086,2024-02-21,USA,TV
3087,2024-11-12,Canada,Mobile
3088,2024-11-15,India,Tablet
3089,2023-11-02,UK,Mobile
3090,2024-09-22,India,TV
3091,2021-02-01,India,Tablet
3092,2023-12-29,USA,TV
3093,2024-12-27,USA,TV
3094,2021-01-09,India,Mobile
3095,2023-11-19,USA,TV
3096,2022-04-07,USA,Tablet
3097,2022-01-25,Canada,TV
3098,2021-06-06,UK,Mobile
3099,2021-09-17,India,TV
3100,2024-04-10,UK,Tablet
3101,2024-07-17,UK,Tablet
3102,2022-09-18,India,TV
3103,2021-11-16,India,Mobile
3104,2023-05-24,India,TV
3105,2021-09-12,Canada,TV
3106,2021-04-22,USA,Mobile
3107,2023-09-25,USA,Tablet
3108,2024-01-21,Canada,Mobile
3109,2022-06-04,Canada,TV
3110,2021-08-24,USA,TV
3111,2023-07-16,USA,Mobile
3112,2021-08-22,Canada,Mobile
3113,2022-08-02,India,TV
3114,2021-07-23,USA,Tablet
3115,2022-04-19,USA,Mobile
3116,2023-06-24,India,TV
3117,2021-03-03,UK,TV
3118,2022-08-03,USA,Tablet
3119,2024-03-10,UK,Tablet
3120,2021-11-07,UK,Mobile
3121,2023-03-20,Canada,Tablet
3122,2021-02-16,India,TV
3123,2021-02-27,India,TV
3124,2023-02-07,Canada,Tablet
3125,2024-11-07,USA,TV
3126,2023-09-24,India,Tablet
3127,2023-06-05,UK,Tablet
3128,2022-02-01,UK,TV
3129,2021-11-09,India,Mobile
3130,2024-05-06,UK,TV
3131,2023-03-21,Canada,Mobile
3132,2022-03-26,UK,Tablet
3133,2024-10-09,India,TV
3134,2022-08-20,Canada,TV
3135,2022-07-10,India,Mobile
3136,2022-05-06,UK,Mobile
3137,2023-06-11,India,TV
3138,2023-04-05,UK,Mobile
3139,2024-02-13,Canada,Mobile
3140,2024-07-22,USA,Tablet
3141,2022-12-20,Canada,Tablet
3142,2022-12-28,UK,TV
3143,2021-01-27,India,Tablet
3144,2022-11-13,USA,Tablet
3145,2021-06-18,USA,Tablet
3146,2021-08-17,UK,Mobile
3147,2022-01-02,Canada,Tablet
3148,2022-06-08,Canada,Mobile
3149,2021-04-16,Canada,Mobile
3150,2023-08-23,USA,TV
3151,2021-05-13,India,Tablet
3152,2021-09-26,Canada,Mobile
3153,2023-03-02,USA,Tablet
3154,2021-01-18,India,Mobile
3155,2023-03-09,India,Mobile
3156,2022-07-05,USA,TV
3157,2023-01-23,India,TV
3158,2024-10-24,India,TV
3159,2021-02-19,India,TV
3160,2024-05-24,India,Tablet
3161,2024-12-19,Canada,TV
3162,2022-03-22,USA,TV
3163,2021-03-11,India,TV
3164,2024-06-23,India,TV
3165,2024-01-28,India,TV
3166,2023-08-02,UK,TV
3167,2022-08-24,USA,Mobile
3168,2021-08-21,India,Mobile
3169,2021-09-08,USA,Tablet
3170,2023-12-12,India,Mobile
3171,2023-02-20,India,Tablet
3172,2024-04-24,India,Tablet
3173,2023-01-12,UK,Tablet
3174,2022-09-24,UK,TV
3175,2023-01-29,Canada,Mobile
3176,2024-11-27,UK,TV
3177,2022-09-07,USA,Mobile
3178,2023-04-15,UK,Mobile
3179,2022-08-29,Canada,Mobile
3180,2021-05-09,UK,Tablet
3181,2021-01-29,India,Mobile
3182,2024-08-13,India,Mobile
3183,2024-04-11,Canada,Tablet
3184,2024-11-30,Canada,Tablet
3185,2024-04-12,USA,Tablet
3186,2022-05-11,India,Tablet
3187,2023-04-08,UK,TV
3188,2021-10-26,Canada,TV
3189,2024-04-30,Canada,Tablet
3190,2023-02-09,Canada,Tablet
3191,2023-04-14,India,Tablet
3192,2024-06-09,India,Mobile
3193,2024-05-03,India,TV
3194,2023-03-04,Canada,Mobile
3195,2024-12-31,UK,TV
3196,2023-05-08,India,Mobile
3197,2023-03-17,UK,Mobile
3198,2023-01-31,USA,Mobile
3199,2021-10-10,India,Tablet
3200,2021-07-17,UK,Mobile
3201,2023-11-07,UK,Tablet
3202,2022-11-11,India,Tablet
3203,2021-03-17,UK,TV
3204,2024-06-25,India,TV
3205,2021-08-03,India,Mobile
3206,2022-01-28,USA,Tablet
3207,2023-12-29,UK,Tablet
3208,2023-10-06,India,Tablet
3209,2022-11-04,UK,TV
3210,2024-04-12,USA,Tablet
3211,2021-08-08,Canada,Tablet
3212,2024-09-28,USA,TV
3213,2022-09-09,UK,Tablet
3214,2023-10-23,UK,Mobile
3215,2023-12-18,USA,Mobile
3216,2021-12-07,USA,Tablet
3217,2024-09-02,India,TV
3218,2024-11-10,USA,TV
3219,2022-03-30,USA,Mobile
3220,2024-09-08,USA,Mobile
3221,2023-03-30,USA,Mobile
3222,2023-07-04,Canada,Mobile
3223,2023-04-05,UK,Tablet
3224,2021-11-28,India,Mobile
3225,2024-05-13,USA,Tablet
3226,2023-08-08,UK,Mobile
3227,2022-04-13,UK,Mobile
3228,2024-02-02,India,Mobile
3229,2021-07-19,Canada,TV
3230,2021-07-31,Canada,TV
3231,2023-06-03,Canada,Mobile
3232,2022-07-05,USA,TV
3233,2021-09-13,Canada,TV
3234,2022-12-29,Canada,Tablet
3235,2024-04-10,USA,TV
3236,2022-04-16,Canada,TV
3237,2022-12-01,UK,TV
3238,2023-03-15,USA,Tablet
3239,2024-09-10,India,Mobile
3240,2024-09-15,Canada,TV
3241,2024-08-21,India,Tablet
3242,2022-05-31,India,Mobile
3243,2021-03-01,UK,Tablet
3244,2023-10-21,India,TV
3245,2023-01-27,India,Tablet
3246,2022-03-09,USA,Mobile
3247,2022-02-05,UK,Mobile
3248,2023-09-30,USA,TV
3249,2022-02-02,USA,TV
3250,2024-10-14,Canada,Mobile
3251,2022-04-11,UK,TV
3252,2023-03-12,UK,TV
3253,2024-01-02,USA,Mobile
3254,2021-01-17,UK,Tablet
3255,2021-11-22,UK,Mobile
3256,2022-06-30,Canada,Mobile
3257,2023-04-22,India,Mobile
3258,2023-05-09,Canada,TV
3259,2022-03-21,USA,TV
3260,2024-11-07,USA,Tablet
3261,2024-07-19,UK,TV
3262,2021-01-16,Canada,TV
3263,2022-06-08,UK,Mobile
3264,2021-01-21,India,Tablet
3265,2021-08-16,Canada,Mobile
3266,2024-08-04,USA,TV
3267,2024-07-30,Canada,Mobile
3268,2023-12-26,USA,Mobile
3269,2023-04-09,India,Tablet
3270,2021-04-13,USA,Tablet
3271,2023-02-08,USA,TV
3272,2023-03-24,India,Tablet
3273,2022-04-08,USA,TV
3274,2024-02-19,India,TV
3275,2024-04-20,UK,TV
3276,2023-02-06,India,Tablet
3277,2024-08-31,UK,Mobile
3278,2022-09-10,Canada,Mobile
3279,2021-08-20,Canada,TV
3280,2022-05-11,Canada,Mobile
3281,2022-05-17,UK,Mobile
3282,2024-04-25,Canada,TV
3283,2023-11-27,India,Mobile
