date,user_id,content_id,watch_minutes,completed_flag,watch_sessions
2022-11-23,4319,115,14,0,1
2021-10-09,4320,273,92,0,1
2021-07-17,4320,140,29,0,1
2021-09-24,4320,88,78,0,1
2022-02-08,4320,156,38,0,1
2021-10-23,4320,27,56,1,1
2021-08-25,4320,76,21,0,1
2022-03-04,4320,87,70,0,1
2021-07-02,4320,157,10,0,1
2021-04-21,4320,24,26,0,1
2021-04-04,4320,7,95,0,1
2021-04-14,4320,177,103,0,1
2021-10-28,4320,295,117,0,1
2021-12-22,4320,210,41,0,1
2021-09-13,4320,288,73,0,1
2021-08-01,4320,104,9,0,1
2022-01-08,4320,83,32,0,1
2021-12-24,4320,254,97,0,1
2021-04-08,4320,142,104,0,1
2021-10-05,4320,98,66,0,1
2022-03-11,4320,81,72,0,1
2021-11-19,4320,196,105,0,1
2021-08-02,4320,144,56,0,1
2021-12-14,4320,219,118,0,1
2024-06-23,4321,194,38,0,1
2023-09-08,4321,288,100,1,1
2024-02-21,4321,131,85,0,1
2024-02-11,4321,86,61,0,1
2024-04-17,4321,161,26,0,1
2024-05-21,4321,134,110,0,1
2022-09-09,4322,80,66,0,1
2022-05-27,4322,41,9,0,1
2022-04-15,4322,220,54,0,1
2022-05-13,4322,283,34,0,1
2022-07-12,4322,186,79,0,1
2023-03-21,4322,200,74,0,1
2022-05-23,4322,107,36,0,1
2022-10-03,4322,42,49,0,1
2022-09-27,4322,214,50,0,1
2022-12-30,4322,260,59,0,1
2023-01-16,4322,105,39,0,1
2023-02-09,4322,106,117,1,1
2022-05-10,4322,196,29,0,1
2022-10-07,4322,246,43,0,1
2022-06-15,4322,195,48,0,1
2024-09-04,4323,75,75,0,1
2024-03-22,4323,72,83,0,1
2025-01-24,4323,221,66,0,1
2024-12-13,4323,100,51,0,1
2024-04-17,4323,154,110,0,1
2024-10-19,4323,75,89,1,1
2024-06-03,4323,188,76,0,1
2024-11-29,4323,247,23,0,1
2024-03-13,4323,145,73,0,1
2024-06-08,4323,70,118,1,1
2024-03-11,4323,154,90,0,1
2024-07-09,4323,137,14,0,1
2024-08-04,4323,251,116,0,1
2024-02-29,4323,240,83,1,1
2024-04-20,4323,246,8,0,1
2024-12-23,4323,128,21,0,1
2025-01-23,4323,243,55,0,1
2025-01-03,4323,183,59,0,1
2024-03-25,4323,116,60,0,1
2024-09-17,4323,166,18,0,1
2024-05-05,4323,100,13,0,1
2024-07-30,4323,85,30,0,1
2024-11-17,4323,283,50,0,1
2024-11-27,4323,140,24,0,1
2024-09-19,4323,87,44,0,1
2022-05-27,4324,14,102,1,1
2022-09-06,4324,240,24,0,1
2022-07-06,4324,24,80,0,1
2022-10-24,4324,159,49,0,1
2022-08-09,4324,258,34,0,1
2022-12-26,4324,72,24,0,1
2023-03-31,4324,59,30,0,1
2021-10-03,4325,114,16,0,1
2021-12-17,4325,251,94,0,1
2021-09-03,4325,230,28,0,1
2021-09-09,4325,170,83,1,1
2022-03-19,4325,213,59,0,1
2022-04-17,4325,132,68,0,1
2022-06-22,4325,4,69,1,1
2021-11-28,4325,280,91,0,1
2022-03-29,4325,136,32,0,1
2022-02-16,4325,38,102,0,1
2021-12-07,4325,30,14,0,1
2022-07-24,4325,88,72,0,1
2022-08-13,4325,192,20,0,1
2021-12-06,4325,249,39,0,1
2021-08-29,4325,221,112,1,1
2022-04-06,4325,47,93,0,1
2022-07-11,4325,8,23,0,1
2022-06-15,4325,186,35,0,1
2021-10-17,4325,277,15,0,1
2021-09-14,4325,293,15,0,1
2021-08-29,4325,145,11,0,1
2021-10-25,4325,281,80,0,1
2021-10-29,4325,10,14,0,1
2022-01-02,4325,87,112,1,1
2022-06-25,4325,89,8,0,1
2021-09-01,4325,162,38,0,1
2021-08-27,4325,229,88,0,1
2022-02-16,4325,41,49,0,1
2022-07-22,4325,31,88,1,1
2022-06-05,4325,87,47,0,1
2021-10-09,4325,45,51,0,1
2024-04-01,4326,120,8,0,1
2024-02-26,4326,107,13,0,1
2024-06-10,4326,285,29,0,1
2024-03-19,4326,128,57,0,1
2024-08-29,4326,90,55,0,1
2024-08-27,4326,24,95,0,1
2024-10-09,4326,143,25,0,1
2024-07-17,4326,162,21,0,1
2024-03-08,4326,67,99,1,1
2024-02-20,4326,19,81,0,1
2024-07-17,4326,281,95,1,1
2023-12-22,4326,292,92,1,1
2024-09-02,4326,77,21,0,1
2024-06-08,4326,196,90,0,1
2024-02-04,4326,196,39,0,1
2024-05-22,4326,61,105,0,1
2024-06-02,4326,146,88,0,1
2024-07-22,4326,224,41,0,1
2024-02-18,4326,298,39,0,1
2024-07-29,4326,220,47,0,1
2024-08-19,4326,115,89,0,1
2023-12-10,4326,233,97,1,1
2024-04-14,4326,81,119,0,1
2024-03-22,4326,106,14,0,1
2023-12-12,4326,50,60,0,1
2023-12-30,4326,165,63,0,1
2024-09-25,4326,175,81,0,1
2024-03-28,4326,290,13,0,1
2024-10-03,4326,28,30,0,1
2024-08-26,4326,129,75,0,1
2024-02-29,4326,56,29,0,1
2024-03-07,4326,72,10,0,1
2024-05-17,4326,226,101,0,1
2024-08-07,4326,248,38,0,1
2024-01-21,4326,172,48,0,1
2024-02-25,4326,212,78,1,1
2024-01-18,4326,157,46,0,1
2024-06-14,4326,67,38,0,1
2023-12-22,4326,190,98,0,1
2023-04-02,4327,45,25,0,1
2023-12-02,4327,126,105,0,1
2024-01-16,4327,48,29,0,1
2023-03-12,4327,31,11,0,1
2023-05-07,4327,186,106,0,1
2024-01-18,4327,135,100,0,1
2023-11-18,4327,227,18,0,1
2023-05-12,4327,252,93,0,1
2024-03-07,4328,239,94,1,1
2024-01-01,4328,179,63,1,1
2024-10-25,4328,43,84,0,1
2024-06-20,4328,145,83,1,1
2023-12-06,4328,244,103,0,1
2024-07-06,4328,201,98,1,1
2024-05-21,4328,239,61,0,1
2024-03-16,4328,216,47,0,1
2024-11-01,4328,98,10,0,1
2024-04-07,4328,68,6,0,1
2024-08-21,4328,256,26,0,1
2024-08-10,4328,45,15,0,1
2024-01-06,4328,298,107,0,1
2024-02-04,4328,95,32,0,1
2024-06-21,4328,182,89,1,1
2023-11-23,4328,164,57,0,1
2024-02-01,4328,68,34,0,1
2021-08-16,4329,131,26,0,1
2021-02-10,4329,247,82,1,1
2021-01-02,4329,61,24,0,1
2021-12-03,4329,276,26,0,1
2021-02-17,4329,43,71,0,1
2021-03-12,4329,209,34,0,1
2021-03-26,4329,38,35,0,1
2021-01-15,4329,124,54,0,1
2021-04-20,4329,86,46,0,1
2024-09-11,4330,27,61,1,1
2024-10-20,4330,287,98,0,1
2024-06-28,4330,84,64,1,1
2024-11-03,4330,22,93,0,1
2025-02-04,4330,79,65,0,1
2024-07-02,4330,266,69,1,1
2024-03-11,4330,297,39,0,1
2024-09-14,4330,216,18,0,1
2025-03-02,4330,161,82,0,1
2025-02-28,4330,282,62,1,1
2024-03-19,4330,84,45,0,1
2024-07-15,4330,214,105,1,1
2025-02-20,4330,27,61,1,1
2024-05-14,4330,104,39,0,1
2024-09-13,4330,237,43,0,1
2024-09-08,4330,110,70,1,1
2021-04-21,4331,239,56,0,1
2021-12-25,4331,139,50,0,1
2021-11-07,4331,237,63,0,1
2022-03-21,4331,46,5,0,1
2022-01-18,4331,272,86,0,1
2021-12-16,4331,23,34,0,1
2021-07-15,4331,50,39,0,1
2022-01-12,4331,44,29,0,1
2021-09-13,4331,131,43,0,1
2021-06-21,4331,33,9,0,1
2021-09-06,4331,26,71,0,1
2021-04-24,4331,155,83,0,1
2022-01-09,4331,219,49,0,1
2021-11-02,4331,101,71,0,1
2022-03-05,4331,147,32,0,1
2021-08-01,4331,209,9,0,1
2021-09-20,4331,198,55,0,1
2021-07-07,4331,30,31,0,1
2022-02-06,4331,252,44,0,1
2021-04-18,4331,270,76,0,1
2021-05-16,4331,176,64,1,1
2021-03-28,4331,161,27,0,1
2021-04-05,4331,181,106,1,1
2022-01-11,4331,110,70,1,1
2021-04-05,4331,143,93,0,1
2021-07-10,4331,118,81,1,1
2022-03-23,4331,36,88,1,1
2021-04-18,4331,275,71,0,1
2021-12-09,4331,159,27,0,1
2025-02-15,4332,213,50,0,1
2024-12-06,4332,141,30,0,1
2024-09-26,4332,111,78,0,1
2024-10-16,4332,87,14,0,1
2024-12-30,4332,44,13,0,1
2025-07-22,4332,149,34,0,1
2025-02-27,4332,84,9,0,1
2025-01-02,4332,205,23,0,1
2024-10-05,4332,173,93,0,1
2025-04-02,4332,160,56,0,1
2025-02-02,4332,94,14,0,1
2025-01-02,4332,237,80,0,1
2025-05-01,4332,9,48,0,1
2025-01-28,4332,38,70,0,1
2025-06-07,4332,183,67,1,1
2024-09-12,4332,145,44,0,1
2025-06-23,4332,81,67,0,1
2025-08-03,4332,20,40,0,1
2024-11-17,4332,19,60,0,1
2024-11-18,4332,214,82,0,1
2025-03-10,4332,14,46,0,1
2021-09-25,4333,129,94,0,1
2021-08-09,4333,263,55,0,1
2022-03-23,4333,199,37,0,1
2022-01-09,4333,281,95,1,1
2021-12-04,4333,231,87,0,1
2021-09-15,4333,295,33,0,1
2022-05-24,4333,296,39,0,1
2021-09-30,4333,159,37,0,1
2021-07-05,4333,193,68,0,1
2022-05-08,4333,133,55,0,1
2022-01-25,4333,294,68,0,1
2021-12-02,4333,121,33,0,1
2021-10-26,4333,210,30,0,1
2022-02-11,4333,46,36,0,1
2022-02-09,4333,152,98,0,1
2022-04-21,4333,16,50,0,1
2024-04-13,4334,87,113,1,1
2024-05-09,4334,109,60,1,1
2024-01-13,4334,183,9,0,1
2024-04-13,4334,178,87,0,1
2024-04-02,4334,70,57,0,1
2023-12-15,4334,13,71,1,1
2023-10-29,4334,215,63,0,1
2023-10-13,4334,237,34,0,1
2024-04-07,4334,169,46,0,1
2024-09-20,4334,283,58,0,1
2024-02-03,4334,84,64,1,1
2024-05-31,4334,148,103,0,1
2024-03-25,4334,298,21,0,1
2024-04-24,4334,69,17,0,1
2023-11-14,4334,74,64,0,1
2023-04-21,4335,62,56,0,1
2022-12-09,4335,264,25,0,1
2023-05-25,4335,30,5,0,1
2023-01-06,4335,171,94,0,1
2023-05-04,4335,46,32,0,1
2023-07-05,4335,121,106,1,1
2023-07-18,4335,148,58,0,1
2023-03-28,4335,185,104,1,1
2022-12-23,4335,81,57,0,1
2023-06-28,4335,113,116,1,1
2023-05-16,4335,206,45,0,1
2022-08-19,4335,266,69,1,1
2022-10-22,4335,13,72,1,1
2022-11-12,4335,155,33,0,1
2022-11-22,4335,62,63,0,1
2023-01-27,4335,247,9,0,1
2023-07-05,4335,189,69,0,1
2022-10-03,4335,261,45,0,1
2022-11-17,4335,278,80,1,1
2023-06-04,4335,247,82,1,1
2022-08-17,4335,38,82,0,1
2023-04-19,4335,225,19,0,1
2022-12-09,4335,86,105,0,1
2022-12-31,4335,113,105,0,1
2023-07-05,4335,149,75,0,1
2022-12-31,4335,116,48,0,1
2023-03-21,4335,223,64,0,1
2023-01-03,4335,207,72,1,1
2023-04-21,4335,177,31,0,1
2022-09-20,4335,84,64,1,1
2022-11-10,4335,156,31,0,1
2022-08-27,4335,152,79,0,1
2022-09-03,4335,219,67,0,1
2022-12-05,4335,232,62,1,1
2023-03-30,4335,247,15,0,1
2023-06-20,4335,247,24,0,1
2022-08-08,4335,258,86,0,1
2023-01-02,4335,57,14,0,1
2021-09-28,4336,253,46,0,1
2021-06-24,4336,258,28,0,1
2022-01-09,4336,122,6,0,1
2021-10-01,4336,108,33,0,1
2021-05-29,4336,72,8,0,1
2021-06-26,4336,293,78,0,1
2021-02-23,4336,82,80,0,1
2021-07-25,4336,67,36,0,1
2021-02-27,4336,29,72,0,1
2021-06-18,4336,265,32,0,1
2021-11-24,4336,209,46,0,1
2021-12-12,4336,29,76,0,1
2021-12-17,4336,283,26,0,1
2021-08-25,4336,263,29,0,1
2021-09-28,4336,256,66,1,1
2021-07-02,4336,72,54,0,1
2025-06-13,4337,216,105,0,1
2024-10-14,4337,100,76,0,1
2025-06-26,4337,299,92,0,1
2025-05-20,4337,170,83,1,1
2024-10-22,4337,60,64,1,1
2025-03-31,4337,73,77,1,1
2025-09-14,4337,263,55,0,1
2025-08-08,4337,20,6,0,1
2024-11-24,4337,276,34,0,1
2025-03-14,4337,15,70,0,1
2025-04-07,4338,190,56,0,1
2025-02-07,4338,292,76,0,1
2025-08-23,4338,171,115,0,1
2024-12-26,4338,120,46,0,1
2025-01-04,4338,63,57,0,1
2025-08-30,4338,88,66,0,1
2025-06-16,4338,58,109,1,1
2025-03-12,4338,262,59,0,1
2025-05-21,4338,129,109,0,1
2025-05-03,4338,168,104,0,1
2025-01-23,4338,36,88,1,1
2024-12-01,4338,271,100,1,1
2025-01-16,4338,265,23,0,1
2025-01-28,4338,24,54,0,1
2025-06-05,4338,102,105,0,1
2025-09-19,4338,207,57,0,1
2024-10-23,4338,209,20,0,1
2024-11-21,4338,291,30,0,1
2024-10-12,4338,112,25,0,1
2025-02-10,4338,22,85,0,1
2025-02-26,4338,130,64,1,1
2025-02-20,4338,6,105,1,1
2025-02-03,4338,298,47,0,1
2025-03-23,4338,268,71,0,1
2024-05-14,4339,117,52,0,1
2023-12-29,4339,83,102,0,1
2024-06-26,4339,151,5,0,1
2023-11-13,4339,126,11,0,1
2023-10-25,4339,228,83,0,1
2023-08-09,4339,202,56,0,1
2024-04-13,4339,2,26,0,1
2024-03-26,4339,4,69,1,1
2023-12-14,4339,267,92,0,1
2023-10-23,4339,95,25,0,1
2023-08-05,4339,271,43,0,1
2023-12-23,4339,120,77,1,1
2023-08-27,4339,21,26,0,1
2023-09-13,4339,124,69,1,1
2024-02-07,4339,205,67,0,1
2023-11-30,4339,20,36,0,1
2023-11-24,4339,149,78,0,1
2023-10-22,4339,220,78,1,1
2023-08-29,4339,287,61,0,1
2024-04-20,4339,61,91,0,1
2024-03-30,4339,76,28,0,1
2024-05-17,4339,53,63,0,1
2024-05-27,4339,191,38,0,1
2022-07-21,4340,53,88,0,1
2022-02-13,4340,86,54,0,1
2022-01-10,4340,195,109,0,1
2022-09-15,4340,155,10,0,1
2022-03-29,4340,127,95,0,1
2022-10-17,4340,97,78,0,1
2022-06-27,4340,193,88,1,1
2022-06-04,4340,206,70,0,1
2021-12-17,4340,118,81,1,1
2022-11-12,4340,248,6,0,1
2022-06-16,4340,3,104,0,1
2022-02-19,4340,36,88,1,1
2022-04-29,4340,183,12,0,1
2022-04-08,4340,78,108,0,1
2021-12-24,4340,193,50,0,1
2022-06-04,4340,202,80,1,1
2021-11-17,4340,286,104,0,1
2022-05-17,4340,168,20,0,1
2022-06-18,4340,35,86,0,1
2022-02-21,4340,105,68,0,1
2022-04-07,4340,290,103,1,1
2022-01-30,4340,219,93,0,1
2022-01-17,4340,120,26,0,1
2021-11-29,4340,20,61,0,1
2021-11-21,4340,124,51,0,1
2022-11-04,4340,214,95,0,1
2022-09-06,4340,124,69,1,1
2022-10-14,4340,276,85,0,1
2022-02-20,4340,247,39,0,1
2021-12-23,4340,168,21,0,1
2022-09-01,4340,14,7,0,1
2022-03-05,4340,86,69,0,1
2021-12-26,4340,231,47,0,1
2022-01-03,4340,85,63,0,1
2022-01-05,4340,240,52,0,1
2022-04-27,4340,191,18,0,1
2022-02-17,4340,296,105,0,1
2022-05-02,4340,16,119,0,1
2023-06-19,4341,129,110,0,1
2023-08-13,4341,123,89,1,1
2023-09-16,4341,62,116,0,1
2023-01-05,4341,231,70,0,1
2022-12-01,4341,142,119,0,1
2023-10-20,4341,262,15,0,1
2023-11-05,4341,166,92,0,1
2023-04-06,4341,144,73,1,1
2023-07-30,4341,256,33,0,1
2023-03-03,4341,106,62,0,1
2022-12-29,4341,190,91,0,1
2022-11-30,4341,105,99,0,1
2022-12-18,4341,238,85,0,1
2023-03-06,4341,216,99,0,1
2023-03-06,4341,29,96,0,1
2022-12-23,4341,105,39,0,1
2023-03-06,4341,77,64,1,1
2023-05-28,4341,246,53,0,1
2023-11-19,4341,46,85,0,1
2023-05-02,4341,182,91,1,1
2023-07-08,4341,179,63,1,1
2023-04-14,4341,210,31,0,1
2023-11-25,4341,175,13,0,1
2023-08-14,4341,115,95,1,1
2023-06-10,4341,8,34,0,1
2023-09-29,4341,160,21,0,1
2022-11-30,4341,34,67,0,1
2023-02-09,4341,274,43,0,1
2023-04-06,4341,208,35,0,1
2023-05-19,4342,59,59,0,1
2023-12-14,4342,95,54,0,1
2023-10-15,4342,66,86,0,1
2023-11-01,4342,3,70,0,1
2023-11-10,4342,277,36,0,1
2023-11-29,4342,6,49,0,1
2024-01-27,4342,272,77,0,1
2024-02-06,4342,252,68,0,1
2023-06-21,4342,209,62,1,1
2023-03-18,4342,20,20,0,1
2023-09-15,4342,217,58,0,1
2023-05-31,4342,24,106,0,1
2023-06-06,4342,142,69,0,1
2023-03-27,4342,232,62,1,1
2023-06-25,4342,260,13,0,1
2023-03-12,4342,291,82,0,1
2023-03-20,4342,243,99,1,1
2024-01-04,4342,228,74,0,1
2023-07-04,4342,187,43,0,1
2023-10-10,4342,133,78,0,1
2023-03-01,4342,123,54,0,1
2023-12-23,4342,137,25,0,1
2023-07-24,4342,14,76,0,1
2023-08-28,4342,39,75,0,1
2023-08-02,4342,28,84,0,1
2023-02-24,4342,204,102,1,1
2023-12-26,4342,93,28,0,1
2023-12-18,4342,289,11,0,1
2024-01-19,4342,292,46,0,1
2023-10-05,4342,196,75,0,1
2023-11-22,4342,147,114,0,1
2023-10-03,4342,21,117,0,1
2023-03-24,4342,92,17,0,1
2023-04-09,4342,208,43,0,1
2023-04-26,4342,66,70,0,1
2023-08-09,4342,73,77,1,1
2023-02-25,4343,103,62,0,1
2023-03-30,4343,20,9,0,1
2022-06-23,4343,27,61,1,1
2022-12-23,4343,290,77,0,1
2023-05-02,4343,281,7,0,1
2022-10-16,4344,298,63,0,1
2022-04-26,4344,166,58,0,1
2022-06-04,4344,33,74,0,1
2022-09-06,4344,70,113,1,1
2022-04-11,4344,173,33,0,1
2022-01-22,4344,121,26,0,1
2021-11-28,4344,131,102,0,1
2022-03-13,4344,285,32,0,1
2022-09-29,4344,118,77,1,1
2021-11-18,4344,33,64,0,1
2022-10-13,4344,247,20,0,1
2021-12-28,4344,257,47,0,1
2021-11-04,4344,11,84,0,1
2022-02-10,4344,243,78,0,1
2022-05-27,4344,183,64,1,1
2022-09-12,4344,201,49,0,1
2021-10-25,4344,165,42,0,1
2022-04-07,4344,126,37,0,1
2022-04-13,4344,67,71,0,1
2022-02-09,4344,271,106,1,1
2022-06-30,4344,281,74,0,1
2022-07-09,4344,100,92,1,1
2022-05-30,4344,202,73,1,1
2022-09-23,4344,216,116,0,1
2022-02-24,4344,115,93,1,1
2022-07-18,4344,38,38,0,1
2022-04-11,4344,189,6,0,1
2021-11-29,4344,29,24,0,1
2021-11-03,4344,134,19,0,1
2022-05-01,4344,173,53,0,1
2022-03-05,4344,207,59,0,1
2021-12-14,4344,233,58,0,1
2021-10-19,4344,55,30,0,1
2022-09-02,4344,105,82,0,1
2022-06-04,4344,169,98,1,1
2022-08-03,4344,50,87,0,1
2022-03-28,4344,54,76,0,1
2022-02-28,4344,81,114,0,1
2021-04-10,4345,47,52,0,1
2021-04-14,4345,294,90,0,1
2021-07-07,4345,37,94,1,1
2021-06-14,4345,242,5,0,1
2021-09-13,4345,182,37,0,1
2021-09-12,4345,228,101,0,1
2022-02-06,4345,177,83,0,1
2021-09-12,4345,279,49,0,1
2021-09-24,4345,229,80,0,1
2021-05-28,4345,114,15,0,1
2021-11-22,4345,224,76,0,1
2021-10-09,4345,225,114,1,1
2021-04-30,4345,35,65,0,1
2021-08-07,4345,144,61,0,1
2021-11-19,4345,48,109,0,1
2022-03-18,4345,32,32,0,1
2022-01-30,4345,103,22,0,1
2021-08-17,4345,222,47,0,1
2021-12-29,4345,209,37,0,1
2021-08-24,4345,80,75,0,1
2022-03-28,4345,12,81,0,1
2025-01-26,4346,99,40,0,1
2024-11-13,4346,7,52,0,1
2025-03-19,4346,168,95,0,1
2025-04-10,4346,221,20,0,1
2025-07-18,4346,163,36,0,1
2025-09-05,4346,218,94,1,1
2025-07-30,4346,42,70,0,1
2025-02-24,4346,60,42,0,1
2025-04-15,4346,265,107,1,1
2024-11-24,4346,191,86,1,1
2025-08-05,4346,59,22,0,1
2024-12-02,4346,3,96,0,1
2024-10-25,4346,4,69,1,1
2025-02-14,4346,133,80,0,1
2025-04-30,4346,40,92,1,1
2025-07-15,4346,48,50,0,1
2024-09-24,4346,62,91,0,1
2025-06-13,4346,291,73,0,1
2025-03-11,4346,87,24,0,1
2025-08-29,4346,186,54,0,1
2025-07-02,4346,232,43,0,1
2025-06-04,4346,40,92,1,1
2025-02-17,4346,266,69,1,1
2024-10-05,4346,246,55,0,1
2024-12-01,4346,34,24,0,1
2024-10-26,4346,272,77,0,1
2025-03-22,4346,234,41,0,1
2024-03-27,4347,31,78,0,1
2024-11-24,4347,67,99,1,1
2024-02-09,4347,138,8,0,1
2024-09-15,4347,225,46,0,1
2024-11-26,4347,220,78,1,1
2024-07-25,4347,267,79,0,1
2024-05-21,4347,278,35,0,1
2024-10-28,4347,285,85,0,1
2024-07-10,4347,64,84,0,1
2024-12-04,4347,276,113,1,1
2024-03-01,4347,25,41,0,1
2024-07-04,4347,33,47,0,1
2024-11-06,4347,175,98,1,1
2024-11-29,4347,131,84,0,1
2024-01-07,4347,114,73,0,1
2024-12-19,4347,167,68,1,1
2025-01-03,4347,286,108,0,1
2024-08-25,4347,105,112,1,1
2024-04-04,4347,192,117,1,1
2024-06-25,4347,59,96,0,1
2024-02-10,4347,155,18,0,1
2024-08-25,4347,27,43,0,1
2024-04-17,4347,201,98,1,1
2024-11-20,4347,144,13,0,1
2024-12-21,4347,48,68,0,1
2024-12-16,4347,26,87,1,1
2024-03-04,4347,10,85,0,1
2024-08-05,4347,50,55,0,1
2024-05-12,4347,292,73,0,1
2024-07-15,4347,228,93,0,1
2024-05-10,4347,50,109,0,1
2024-11-12,4347,109,60,1,1
2024-04-22,4347,4,65,1,1
2024-12-24,4347,101,12,0,1
2025-01-30,4348,278,8,0,1
2024-08-08,4348,32,88,0,1
2025-02-17,4348,119,12,0,1
2024-08-08,4348,126,66,0,1
2025-02-04,4348,151,65,1,1
2024-12-29,4348,180,17,0,1
2025-01-06,4348,26,87,1,1
2024-08-25,4348,1,35,0,1
2024-06-21,4348,197,11,0,1
2024-06-27,4348,54,81,0,1
2025-02-17,4348,243,99,1,1
2024-12-25,4348,130,65,1,1
2024-09-07,4348,102,56,0,1
2024-10-13,4348,64,69,0,1
2024-07-23,4348,276,41,0,1
2024-07-28,4348,71,102,0,1
2024-10-07,4348,279,78,0,1
2025-04-18,4348,222,109,0,1
2024-07-27,4348,82,47,0,1
2024-07-22,4348,212,63,0,1
2024-11-11,4348,186,52,0,1
2024-08-26,4348,276,34,0,1
2025-01-29,4348,28,80,0,1
2025-02-06,4348,247,60,0,1
2024-06-12,4348,235,21,0,1
2025-01-03,4348,126,101,0,1
2025-02-16,4348,247,82,1,1
2025-02-28,4348,286,17,0,1
2024-07-07,4348,82,17,0,1
2024-10-01,4348,119,75,0,1
2024-11-14,4348,283,48,0,1
2024-10-03,4348,16,43,0,1
2024-06-21,4348,287,37,0,1
2024-06-30,4348,139,25,0,1
2024-12-17,4348,86,30,0,1
2025-04-19,4348,197,118,1,1
2021-12-23,4349,83,43,0,1
2022-02-28,4349,129,101,0,1
2022-11-18,4349,210,49,0,1
2022-06-21,4349,275,109,0,1
2022-02-16,4349,229,90,0,1
2022-02-28,4349,242,42,0,1
2022-02-12,4349,93,58,0,1
2022-11-18,4349,247,82,1,1
2021-11-29,4349,123,48,0,1
2022-02-12,4349,265,56,0,1
2022-05-28,4349,155,106,0,1
2022-02-17,4349,44,111,0,1
2022-11-21,4349,260,82,1,1
2022-05-30,4349,8,22,0,1
2022-09-25,4349,40,46,0,1
2022-02-27,4349,236,72,0,1
2022-07-16,4349,114,96,0,1
2022-07-30,4349,38,74,0,1
2022-04-17,4349,90,12,0,1
2021-11-27,4349,243,96,1,1
2022-10-16,4349,53,107,0,1
2022-02-23,4349,202,80,1,1
2023-10-17,4350,192,68,0,1
2023-07-28,4350,7,116,0,1
2023-06-10,4350,201,10,0,1
2024-01-30,4350,287,29,0,1
2023-09-20,4350,283,69,0,1
2023-06-22,4350,26,87,1,1
2023-07-31,4350,154,22,0,1
2023-05-20,4350,74,101,1,1
2023-06-11,4350,62,85,0,1
2023-03-08,4350,167,37,0,1
2023-09-18,4350,52,39,0,1
2023-04-18,4350,19,54,0,1
2023-07-03,4350,217,28,0,1
2024-01-17,4350,253,15,0,1
2023-07-03,4350,153,23,0,1
2023-10-25,4350,108,62,0,1
2023-09-15,4350,175,67,0,1
2023-06-15,4350,43,47,0,1
2023-08-21,4350,247,81,1,1
2024-02-02,4350,175,46,0,1
2023-10-22,4350,127,86,0,1
2023-05-28,4350,159,75,0,1
2023-07-06,4350,256,66,1,1
2023-12-27,4350,263,37,0,1
2023-07-13,4350,26,60,0,1
2023-06-06,4350,272,107,0,1
2023-08-24,4350,49,59,0,1
2023-03-13,4350,122,67,0,1
2023-09-10,4350,243,99,1,1
2024-02-04,4350,148,115,0,1
2022-08-09,4351,257,13,0,1
2022-06-29,4351,42,111,0,1
2022-03-01,4351,167,68,1,1
2021-09-21,4351,188,17,0,1
2022-07-03,4351,206,47,0,1
2022-08-30,4351,283,27,0,1
2021-12-27,4351,220,78,1,1
2023-05-11,4352,39,84,0,1
2023-10-23,4352,250,43,0,1
2023-07-27,4352,129,27,0,1
2023-09-14,4352,154,18,0,1
2024-01-28,4352,35,64,0,1
2023-12-01,4352,125,113,0,1
2023-05-15,4352,49,81,0,1
2023-05-13,4352,114,95,0,1
2024-02-18,4352,181,90,0,1
2023-05-10,4352,184,89,0,1
2024-01-10,4352,116,61,0,1
2023-12-16,4352,51,41,0,1
2024-01-18,4352,204,106,1,1
2023-05-18,4352,179,63,1,1
2023-10-31,4352,111,41,0,1
2024-02-26,4352,59,18,0,1
2023-08-16,4352,74,31,0,1
2023-07-30,4352,62,98,0,1
2023-09-27,4352,63,98,0,1
2023-10-14,4352,67,99,1,1
2022-07-17,4353,60,64,1,1
2022-02-28,4353,125,53,0,1
2022-05-01,4353,168,53,0,1
2022-10-07,4353,102,49,0,1
2022-01-03,4353,106,43,0,1
2022-02-24,4353,237,17,0,1
2021-12-18,4353,25,35,0,1
2022-06-15,4353,74,63,0,1
2022-04-13,4353,290,54,0,1
2022-02-03,4353,146,33,0,1
2022-08-25,4353,214,67,0,1
2022-04-11,4353,99,59,0,1
2022-05-20,4353,258,32,0,1
2022-09-25,4353,253,36,0,1
2022-04-28,4353,222,105,0,1
2022-11-26,4353,84,64,1,1
2022-10-19,4353,87,88,0,1
2021-12-17,4353,132,54,0,1
2021-12-19,4353,101,85,1,1
2022-06-10,4353,158,73,0,1
2022-09-16,4353,266,45,0,1
2022-04-21,4353,126,89,0,1
2021-12-17,4353,226,56,0,1
2022-04-16,4353,163,99,0,1
2022-04-19,4353,72,99,0,1
2022-04-08,4353,174,31,0,1
2022-06-04,4353,249,13,0,1
2022-04-19,4353,113,90,0,1
2021-12-27,4353,59,33,0,1
2022-01-03,4353,16,55,0,1
2022-07-19,4353,136,77,1,1
2022-10-02,4353,148,55,0,1
2023-10-23,4354,58,78,0,1
2023-07-29,4354,283,119,0,1
2023-02-22,4354,236,74,0,1
2023-09-07,4354,13,9,0,1
2023-07-01,4354,236,21,0,1
2023-11-20,4354,10,80,0,1
2023-11-25,4354,239,39,0,1
2023-08-01,4354,129,94,0,1
2023-05-19,4354,177,92,0,1
2023-05-06,4354,153,40,0,1
2023-05-07,4354,285,35,0,1
2023-09-12,4354,295,119,0,1
