policy_id,policy_start_date,vehicle_type,policy_type,region,vehicle_age,driver_age,base_premium,discount_pct,final_premium,expected_claim_cost,policy_year,underwriting_margin,premium_per_vehicle_age,discount_applied,discount_bucket,avg_vehicle_premium,premium_deviation_pct,risk_adjusted_discount,pricing_status,effective_price_index
POL12482,2/1/2023,Hatchback,Third Party,South,1,61,8300,5,7885,3387.360941,2023,4497.639059,3942.5,1,Low,11091.59585,-28.91013962,2.5,Profitable,0.710898604
POL12483,7/17/2023,Hatchback,Comprehensive,East,11,35,13800,5,13110,10302.81106,2023,2807.188942,1092.5,1,Low,11091.59585,18.19759918,0.416666667,Profitable,1.181975992
POL12484,10/12/2024,SUV,Third Party,East,7,58,15100,0,15100,11496.22102,2024,3603.778984,1887.5,0,No Discount,16035.20315,-5.8321877,0,Profitable,0.941678123
POL12485,2/24/2024,Sedan,Third Party,South,4,53,11200,15,9520,4908.275335,2024,4611.724665,1904,1,High,13138.71795,-27.54239769,3,Profitable,0.724576023
POL12486,4/29/2024,Sedan,Comprehensive,North,1,52,12800,15,10880,7910.969351,2024,2969.030649,5440,1,High,13138.71795,-17.19131164,7.5,Profitable,0.828086884
POL12487,3/21/2024,SUV,Third Party,West,10,39,16000,0,16000,8241.62714,2024,7758.37286,1454.545455,0,No Discount,16035.20315,-0.219536635,0,Profitable,0.997804634
POL12488,7/27/2024,Sedan,Comprehensive,West,12,35,16100,0,16100,10110.71834,2024,5989.281662,1238.461538,0,No Discount,13138.71795,22.53859214,0,Profitable,1.225385921
POL12489,1/29/2023,SUV,Comprehensive,South,9,47,18200,10,16380,11143.22947,2023,5236.770525,1638,1,Medium,16035.20315,2.150249369,1,Profitable,1.021502494
POL12490,8/22/2023,Hatchback,Third Party,West,3,45,8900,5,8455,4663.853065,2023,3791.146935,2113.75,1,Low,11091.59585,-23.77111357,1.25,Profitable,0.762288864
POL12491,4/9/2024,Hatchback,Third Party,West,8,51,10400,0,10400,5728.29433,2024,4671.70567,1155.555556,0,No Discount,11091.59585,-6.235314149,0,Profitable,0.937646859
POL12492,7/3/2023,SUV,Comprehensive,North,5,21,19000,15,16150,9311.23444,2023,6838.76556,2691.666667,1,High,16035.20315,0.715905209,2.5,Profitable,1.007159052
POL12493,10/24/2024,Luxury,Comprehensive,North,9,47,23200,5,22040,12620.58262,2024,9419.41738,2204,1,Low,20650.76512,6.727280404,0.5,Profitable,1.067272804
POL12494,5/1/2024,Hatchback,Comprehensive,East,12,54,14100,0,14100,10682.76685,2024,3417.233145,1084.615385,0,No Discount,11091.59585,27.12327601,0,Profitable,1.27123276
POL12495,7/23/2024,Hatchback,Third Party,South,13,29,11900,0,11900,7309.064816,2024,4590.935184,850,0,No Discount,11091.59585,7.288438617,0,Profitable,1.072884386
POL12496,6/11/2023,Luxury,Comprehensive,South,4,38,21700,10,19530,8999.163758,2023,10530.83624,3906,1,Medium,20650.76512,-5.427232927,2,Profitable,0.945727671
POL12497,2/20/2023,Hatchback,Comprehensive,South,7,45,12600,5,11970,7668.796064,2023,4301.203936,1496.25,1,Low,11091.59585,7.91954708,0.625,Profitable,1.079195471
POL12498,7/9/2024,Sedan,Comprehensive,North,10,22,17500,0,17500,9929.037721,2024,7570.962279,1590.909091,0,No Discount,13138.71795,33.19412189,0,Profitable,1.331941219
POL12499,12/30/2024,Sedan,Third Party,North,7,21,14100,0,14100,10285.83652,2024,3814.163476,1762.5,0,No Discount,13138.71795,7.316406784,0,Profitable,1.073164068
POL12500,8/8/2023,Hatchback,Comprehensive,West,11,37,13800,0,13800,10245.94564,2023,3554.054359,1150,0,No Discount,11091.59585,24.41852546,0,Profitable,1.244185255
POL12501,11/22/2024,Hatchback,Comprehensive,West,8,57,12900,0,12900,5795.482246,2024,7104.517754,1433.333333,0,No Discount,11091.59585,16.3042738,0,Profitable,1.163042738
POL12502,10/30/2023,SUV,Third Party,North,8,34,15400,15,13090,8523.880715,2023,4566.119285,1454.444444,1,High,16035.20315,-18.36710841,1.666666667,Profitable,0.816328916
POL12503,5/12/2023,Luxury,Comprehensive,North,11,31,23800,5,22610,15959.49109,2023,6650.508913,1884.166667,1,Low,20650.76512,9.48746869,0.416666667,Profitable,1.094874687
POL12504,9/28/2024,SUV,Third Party,West,5,46,14500,5,13775,6962.003148,2024,6812.996852,2295.833333,1,Low,16035.20315,-14.09525732,0.833333333,Profitable,0.859047427
POL12505,2/4/2023,SUV,Third Party,North,11,58,16300,5,15485,8845.328023,2023,6639.671977,1290.416667,1,Low,16035.20315,-3.4312203,0.416666667,Profitable,0.965687797
POL12506,5/6/2024,Hatchback,Comprehensive,West,3,58,11400,15,9690,6994.469577,2024,2695.530423,2422.5,1,High,11091.59585,-12.63655713,3.75,Profitable,0.873634429
POL12507,12/25/2024,Sedan,Comprehensive,North,7,42,14600,0,14600,11405.95404,2024,3194.045958,1825,0,No Discount,13138.71795,11.12195312,0,Profitable,1.111219531
POL12508,12/30/2024,Luxury,Third Party,South,11,22,23300,15,19805,12741.19228,2024,7063.807719,1650.416667,1,High,20650.76512,-4.09556314,1.25,Profitable,0.959044369
POL12509,7/3/2024,Hatchback,Comprehensive,West,11,51,13800,10,12420,8142.331736,2024,4277.668264,1035,1,Medium,11091.59585,11.97667291,0.833333333,Profitable,1.119766729
POL12510,5/13/2023,Luxury,Comprehensive,North,12,53,24100,0,24100,14870.37676,2023,9229.623239,1853.846154,0,No Discount,20650.76512,16.70269772,0,Profitable,1.167026977
POL12511,8/2/2023,Sedan,Third Party,East,12,48,13600,0,13600,7628.654837,2023,5971.345163,1046.153846,0,No Discount,13138.71795,3.510860444,0,Profitable,1.035108604
POL12512,12/21/2024,Hatchback,Third Party,South,6,45,9800,0,9800,5170.652603,2024,4629.347397,1400,0,No Discount,11091.59585,-11.64481526,0,Profitable,0.883551847
POL12513,12/23/2024,Hatchback,Comprehensive,West,3,51,11400,5,10830,5142.553688,2024,5687.446312,2707.5,1,Low,11091.59585,-2.358505023,1.25,Profitable,0.97641495
POL12514,8/20/2024,Sedan,Comprehensive,East,7,57,14600,0,14600,8068.121737,2024,6531.878263,1825,0,No Discount,13138.71795,11.12195312,0,Profitable,1.111219531
POL12515,11/8/2023,Sedan,Comprehensive,East,5,58,14000,0,14000,6786.970905,2023,7213.029095,2333.333333,0,No Discount,13138.71795,6.555297516,0,Profitable,1.065552975
POL12516,7/22/2023,SUV,Comprehensive,South,7,64,17600,10,15840,10745.03029,2023,5094.969706,1980,1,Medium,16035.20315,-1.217341269,1.25,Profitable,0.987826587
POL12517,11/10/2024,Sedan,Comprehensive,South,10,56,15500,10,13950,6336.340451,2024,7613.659549,1268.181818,1,Medium,13138.71795,6.174742882,0.909090909,Profitable,1.061747429
POL12518,6/29/2024,Hatchback,Comprehensive,West,11,52,13800,0,13800,6824.083262,2024,6975.916738,1150,0,No Discount,11091.59585,24.41852546,0,Profitable,1.244185255
POL12519,7/8/2024,SUV,Comprehensive,East,2,50,16100,5,15295,8478.663195,2024,6816.336805,5098.333333,1,Low,16035.20315,-4.616113302,1.666666667,Profitable,0.953838867
POL12520,10/24/2024,Hatchback,Comprehensive,East,5,59,12000,0,12000,6792.948668,2024,5207.051332,2000,0,No Discount,11091.59585,8.190022135,0,Profitable,1.081900221
POL12521,8/3/2023,SUV,Comprehensive,East,0,50,15500,5,14725,8420.937753,2023,6304.062247,14725,1,Low,16035.20315,-8.17079231,5,Profitable,0.918292077
POL12522,3/10/2024,Sedan,Third Party,West,3,46,10900,15,9265,7259.255745,2024,2005.744255,2316.25,1,High,13138.71795,-29.48322632,3.75,Profitable,0.705167737
POL12523,11/25/2023,Luxury,Third Party,South,6,63,19800,0,19800,13518.20731,2023,6281.792689,2828.571429,0,No Discount,20650.76512,-4.119775318,0,Profitable,0.958802247
POL12524,2/10/2024,Hatchback,Third Party,South,0,56,8000,15,6800,4479.459809,2024,2320.540191,6800,1,High,11091.59585,-38.69232079,15,Profitable,0.613076792
POL12525,3/9/2023,Hatchback,Third Party,North,7,42,10100,0,10100,6549.383181,2023,3550.616819,1262.5,0,No Discount,11091.59585,-8.940064703,0,Profitable,0.910599353
POL12526,12/28/2024,SUV,Third Party,North,6,30,14800,0,14800,6393.844639,2024,8406.155361,2114.285714,0,No Discount,16035.20315,-7.703071388,0,Profitable,0.922969286
POL12527,6/12/2023,Luxury,Comprehensive,West,13,40,24400,0,24400,12391.76313,2023,12008.23687,1742.857143,0,No Discount,20650.76512,18.1554284,0,Profitable,1.181554284
POL12528,9/12/2023,SUV,Third Party,North,13,32,16900,0,16900,11829.16483,2023,5070.835167,1207.142857,0,No Discount,16035.20315,5.393114429,0,Profitable,1.053931144
POL12529,6/20/2023,Sedan,Comprehensive,South,5,55,14000,0,14000,8893.319632,2023,5106.680368,2333.333333,0,No Discount,13138.71795,6.555297516,0,Profitable,1.065552975
POL12530,3/10/2024,Sedan,Comprehensive,South,4,50,13700,0,13700,9664.197748,2024,4035.802252,2740,0,No Discount,13138.71795,4.271969712,0,Profitable,1.042719697
POL12531,7/6/2024,Sedan,Comprehensive,South,9,45,15200,5,14440,6546.18607,2024,7893.81393,1444,1,Low,13138.71795,9.904178295,0.5,Profitable,1.099041783
POL12532,11/26/2024,SUV,Third Party,West,10,24,18000,0,18000,11797.72371,2024,6202.276289,1636.363636,0,No Discount,16035.20315,12.25302129,0,Profitable,1.122530213
POL12533,6/1/2024,Hatchback,Third Party,North,5,53,9500,0,9500,4266.740862,2024,5233.259138,1583.333333,0,No Discount,11091.59585,-14.34956581,0,Profitable,0.856504342
POL12534,11/26/2024,Sedan,Comprehensive,West,6,42,14300,10,12870,5198.879165,2024,7671.120835,1838.571429,1,Medium,13138.71795,-2.045237212,1.428571429,Profitable,0.979547628
POL12535,9/1/2023,Sedan,Comprehensive,East,2,60,13100,0,13100,6634.255586,2023,6465.744414,4366.666667,0,No Discount,13138.71795,-0.294685896,0,Profitable,0.997053141
POL12536,10/18/2024,Luxury,Third Party,North,9,46,20700,5,19665,10802.02351,2024,8862.976492,1966.5,1,Low,20650.76512,-4.773504123,0.5,Profitable,0.952264959
POL12537,12/23/2023,SUV,Comprehensive,West,8,35,17900,5,17005,8555.539698,2023,8449.460302,1889.444444,1,Low,16035.20315,6.04792372,0.555555556,Profitable,1.060479237
POL12538,7/29/2023,Hatchback,Comprehensive,South,2,53,11100,5,10545,6090.512134,2023,4454.487866,3515,1,Low,11091.59585,-4.928018049,1.666666667,Profitable,0.95071982
POL12539,2/26/2023,Hatchback,Comprehensive,North,12,48,14100,5,13395,8218.702096,2023,5176.297904,1030.384615,1,Low,11091.59585,20.76711221,0.384615385,Profitable,1.207671122
POL12540,11/12/2024,SUV,Comprehensive,East,14,57,19700,0,19700,9887.962874,2024,9812.037126,1313.333333,0,No Discount,16035.20315,22.85469552,0,Profitable,1.228546955
POL12541,7/21/2023,SUV,Third Party,West,12,35,16600,10,14940,11100.4543,2023,3839.545698,1149.230769,1,Medium,16035.20315,-6.829992333,0.769230769,Profitable,0.931700077
POL12542,10/13/2024,Hatchback,Comprehensive,North,1,35,10800,5,10260,7052.860634,2024,3207.139366,5130,1,Low,11091.59585,-7.497531074,2.5,Profitable,0.925024689
POL12543,10/26/2023,Luxury,Comprehensive,West,9,50,23200,5,22040,9197.026967,2023,12842.97303,2204,1,Low,20650.76512,6.727280404,0.5,Profitable,1.067272804
POL12544,12/26/2023,Hatchback,Comprehensive,South,6,31,12300,10,11070,7001.828306,2023,4068.171694,1581.428571,1,Medium,11091.59585,-0.19470458,1.428571429,Profitable,0.998052954
POL12545,9/28/2023,SUV,Third Party,West,6,60,14800,0,14800,10469.52064,2023,4330.479364,2114.285714,0,No Discount,16035.20315,-7.703071388,0,Profitable,0.922969286
POL12546,1/25/2024,SUV,Third Party,East,0,26,13000,0,13000,9307.540841,2024,3692.459159,13000,0,No Discount,16035.20315,-18.92837352,0,Profitable,0.810716265
POL12547,12/15/2023,Hatchback,Third Party,East,1,34,8300,5,7885,6266.609575,2023,1618.390425,3942.5,1,Low,11091.59585,-28.91013962,2.5,Profitable,0.710898604
POL12548,10/6/2023,Hatchback,Third Party,North,7,51,10100,5,9595,7497.929725,2023,2097.070275,1199.375,1,Low,11091.59585,-13.49306147,0.625,Profitable,0.865069385
POL12549,11/19/2023,SUV,Third Party,South,6,36,14800,0,14800,10146.61611,2023,4653.383894,2114.285714,0,No Discount,16035.20315,-7.703071388,0,Profitable,0.922969286
POL12550,6/15/2024,Sedan,Third Party,West,3,51,10900,5,10355,5594.819815,2024,4760.180185,2588.75,1,Low,13138.71795,-21.1871353,1.25,Profitable,0.788128647
POL12551,6/16/2023,Sedan,Comprehensive,West,1,51,12800,5,12160,7893.669589,2023,4266.330411,6080,1,Low,13138.71795,-7.449113015,2.5,Profitable,0.92550887
POL12552,4/7/2024,Sedan,Comprehensive,South,0,33,12500,0,12500,8935.614315,2024,3564.385685,12500,0,No Discount,13138.71795,-4.861341504,0,Profitable,0.951386585
POL12553,7/8/2024,Hatchback,Comprehensive,East,12,64,14100,5,13395,10403.09837,2024,2991.901634,1030.384615,1,Low,11091.59585,20.76711221,0.384615385,Profitable,1.207671122
POL12554,4/22/2023,Luxury,Comprehensive,North,8,55,22900,0,22900,12909.58155,2023,9990.418451,2544.444444,0,No Discount,20650.76512,10.89177501,0,Profitable,1.10891775
POL12555,10/31/2024,Sedan,Third Party,East,14,59,14200,0,14200,8089.176999,2024,6110.823001,946.6666667,0,No Discount,13138.71795,8.077516052,0,Profitable,1.080775161
POL12556,7/7/2024,SUV,Comprehensive,South,3,52,16400,15,13940,5880.569687,2024,8059.430313,3485,1,High,16035.20315,-13.06627129,3.75,Profitable,0.869337287
POL12557,9/18/2023,Hatchback,Comprehensive,East,8,47,12900,0,12900,10132.62578,2023,2767.374224,1433.333333,0,No Discount,11091.59585,16.3042738,0,Profitable,1.163042738
POL12558,5/13/2023,SUV,Third Party,West,8,31,15400,10,13860,9022.558461,2023,4837.441539,1540,1,Medium,16035.20315,-13.56517361,1.111111111,Profitable,0.864348264
POL12559,1/30/2024,Hatchback,Third Party,East,5,21,11500,15,9775,5958.494656,2024,3816.505344,1629.166667,1,High,11091.59585,-11.87021114,2.5,Profitable,0.881297889
POL12560,5/2/2024,Hatchback,Third Party,North,5,53,9500,10,8550,5966.150294,2024,2583.849706,1425,1,Medium,11091.59585,-22.91460923,1.666666667,Profitable,0.770853908
POL12561,8/19/2023,Hatchback,Third Party,North,8,27,10400,0,10400,6260.637423,2023,4139.362577,1155.555556,0,No Discount,11091.59585,-6.235314149,0,Profitable,0.937646859
POL12562,8/20/2024,SUV,Third Party,North,5,21,16500,0,16500,9677.660625,2024,6822.339375,2750,0,No Discount,16035.20315,2.898602845,0,Profitable,1.028986028
POL12563,1/27/2023,Hatchback,Third Party,North,4,63,9200,15,7820,6200.823254,2023,1619.176746,1564,1,High,11091.59585,-29.49616891,3,Profitable,0.705038311
POL12564,6/4/2023,Sedan,Comprehensive,West,7,55,14600,15,12410,8463.725532,2023,3946.274468,1551.25,1,High,13138.71795,-5.546339845,1.875,Profitable,0.944536602
POL12565,5/2/2023,Hatchback,Third Party,South,5,23,11500,0,11500,5588.291654,2023,5911.708346,1916.666667,0,No Discount,11091.59585,3.682104546,0,Profitable,1.036821045
POL12566,6/2/2023,Sedan,Comprehensive,East,9,59,15200,10,13680,8034.567627,2023,5645.432373,1368,1,Medium,13138.71795,4.119747858,1,Profitable,1.041197479
POL12567,4/9/2024,Hatchback,Third Party,South,9,36,10700,0,10700,5666.444223,2024,5033.555777,1070,0,No Discount,11091.59585,-3.530563596,0,Profitable,0.964694364
POL12568,6/3/2023,SUV,Third Party,North,12,23,18600,15,15810,9380.504433,2023,6429.495567,1216.153846,1,High,16035.20315,-1.404429638,1.153846154,Profitable,0.985955704
POL12569,7/1/2023,Hatchback,Comprehensive,South,3,56,11400,0,11400,5223.660263,2023,6176.339737,2850,0,No Discount,11091.59585,2.780521028,0,Profitable,1.02780521
POL12570,6/25/2024,Sedan,Third Party,East,3,56,10900,10,9810,4483.732848,2024,5326.267152,2452.5,1,Medium,13138.71795,-25.33518081,2.5,Profitable,0.746648192
POL12571,1/4/2023,Hatchback,Comprehensive,North,6,48,12300,10,11070,6612.303975,2023,4457.696025,1581.428571,1,Medium,11091.59585,-0.19470458,1.428571429,Profitable,0.998052954
POL12572,12/3/2023,Sedan,Comprehensive,West,11,36,15800,0,15800,8378.213748,2023,7421.786252,1316.666667,0,No Discount,13138.71795,20.25526434,0,Profitable,1.202552643
POL12573,2/24/2023,Luxury,Comprehensive,West,10,41,23500,10,21150,12786.80637,2023,8363.193625,1922.727273,1,Medium,20650.76512,2.417512729,0.909090909,Profitable,1.024175127
POL12574,9/23/2023,SUV,Comprehensive,West,2,63,16100,10,14490,10638.14046,2023,3851.859536,4830,1,Medium,16035.20315,-9.636317866,3.333333333,Profitable,0.903636821
POL12575,11/3/2023,Sedan,Third Party,West,1,22,12300,15,10455,7186.182435,2023,3268.817565,5227.5,1,High,13138.71795,-20.42602603,7.5,Profitable,0.79573974
POL12576,9/21/2024,SUV,Comprehensive,South,13,37,19400,10,17460,11274.84137,2024,6185.158628,1247.142857,1,Medium,16035.20315,8.885430647,0.714285714,Profitable,1.088854306
POL12577,6/27/2024,Sedan,Comprehensive,West,1,60,12800,0,12800,9884.061796,2024,2915.938204,6400,0,No Discount,13138.71795,-2.5780137,0,Profitable,0.974219863
POL12578,6/20/2023,Luxury,Comprehensive,West,0,31,20500,10,18450,12762.57004,2023,5687.429957,18450,1,Medium,20650.76512,-10.65706336,10,Profitable,0.893429366
POL12579,3/5/2024,Sedan,Comprehensive,West,11,62,15800,0,15800,8475.893016,2024,7324.106984,1316.666667,0,No Discount,13138.71795,20.25526434,0,Profitable,1.202552643
POL12580,2/10/2024,Hatchback,Third Party,East,5,21,11500,0,11500,5548.649432,2024,5951.350568,1916.666667,0,No Discount,11091.59585,3.682104546,0,Profitable,1.036821045
POL12581,4/10/2023,Hatchback,Comprehensive,South,2,53,11100,10,9990,5489.864984,2023,4500.135016,3330,1,Medium,11091.59585,-9.931806572,3.333333333,Profitable,0.900681934
POL12582,1/29/2024,Sedan,Comprehensive,North,14,31,16700,5,15865,12159.89442,2024,3705.105584,1057.666667,1,Low,13138.71795,20.74998536,0.333333333,Profitable,1.207499854
POL12583,12/21/2023,Luxury,Comprehensive,West,5,53,22000,5,20900,15431.98973,2023,5468.010272,3483.333333,1,Low,20650.76512,1.206903831,0.833333333,Profitable,1.012069038
POL12584,2/5/2023,Sedan,Comprehensive,North,11,51,15800,0,15800,11395.0825,2023,4404.917504,1316.666667,0,No Discount,13138.71795,20.25526434,0,Profitable,1.202552643
POL12585,3/21/2024,Hatchback,Comprehensive,South,8,40,12900,0,12900,6477.419214,2024,6422.580786,1433.333333,0,No Discount,11091.59585,16.3042738,0,Profitable,1.163042738
POL12586,1/27/2023,Sedan,Third Party,West,12,33,13600,0,13600,9755.650852,2023,3844.349148,1046.153846,0,No Discount,13138.71795,3.510860444,0,Profitable,1.035108604
POL12587,9/10/2024,Hatchback,Third Party,South,6,45,9800,5,9310,6861.366207,2024,2448.633793,1330,1,Low,11091.59585,-16.06257449,0.714285714,Profitable,0.839374255
POL12588,1/13/2023,SUV,Third Party,South,5,63,14500,0,14500,10120.57211,2023,4379.427894,2416.666667,0,No Discount,16035.20315,-9.573955076,0,Profitable,0.904260449
POL12589,8/13/2024,Hatchback,Third Party,South,14,61,12200,5,11590,8106.517294,2024,3483.482706,772.6666667,1,Low,11091.59585,4.493529712,0.333333333,Profitable,1.044935297
POL12590,12/9/2024,Sedan,Comprehensive,West,1,48,12800,10,11520,7740.71685,2024,3779.28315,5760,1,Medium,13138.71795,-12.32021233,5,Profitable,0.876797877
POL12591,4/27/2023,Sedan,Comprehensive,West,10,23,17500,0,17500,13793.79579,2023,3706.204207,1590.909091,0,No Discount,13138.71795,33.19412189,0,Profitable,1.331941219
POL12592,10/22/2023,Sedan,Comprehensive,South,7,56,14600,0,14600,7964.604313,2023,6635.395687,1825,0,No Discount,13138.71795,11.12195312,0,Profitable,1.111219531
POL12593,10/18/2024,Hatchback,Comprehensive,West,13,26,14400,0,14400,9291.499753,2024,5108.500247,1028.571429,0,No Discount,11091.59585,29.82802656,0,Profitable,1.298280266
POL12594,6/12/2023,SUV,Comprehensive,West,3,44,16400,10,14760,7887.529381,2023,6872.470619,3690,1,Medium,16035.20315,-7.952522546,2.5,Profitable,0.920474775
POL12595,6/6/2023,Hatchback,Third Party,East,11,38,11300,15,9605,5919.631551,2023,3685.368449,800.4166667,1,High,11091.59585,-13.40290312,1.25,Profitable,0.865970969
POL12596,8/9/2024,Hatchback,Comprehensive,South,11,29,13800,15,11730,6752.119324,2024,4977.880676,977.5,1,High,11091.59585,5.755746637,1.25,Profitable,1.057557466
POL12597,9/16/2023,SUV,Third Party,East,3,26,13900,10,12510,7597.727258,2023,4912.272742,3127.5,1,Medium,16035.20315,-21.98415021,2.5,Profitable,0.780158498
POL12598,9/8/2024,Hatchback,Third Party,West,11,52,11300,10,10170,5735.804007,2024,4434.195993,847.5,1,Medium,11091.59585,-8.30895624,0.833333333,Profitable,0.916910438
POL12599,10/17/2024,Sedan,Third Party,South,1,28,10300,0,10300,4442.207306,2024,5857.792694,5150,0,No Discount,13138.71795,-21.6057454,0,Profitable,0.783942546
POL12600,1/28/2023,Hatchback,Third Party,West,9,35,10700,0,10700,6734.052653,2023,3965.947347,1070,0,No Discount,11091.59585,-3.530563596,0,Profitable,0.964694364
POL12601,5/25/2024,SUV,Third Party,East,6,48,14800,5,14060,5833.388279,2024,8226.611721,2008.571429,1,Low,16035.20315,-12.31791782,0.714285714,Profitable,0.876820822
POL12602,5/10/2023,SUV,Third Party,West,4,30,14200,10,12780,8350.104544,2023,4429.895456,2556,1,Medium,16035.20315,-20.30035489,2,Profitable,0.796996451
POL12603,1/16/2023,Hatchback,Comprehensive,North,13,37,14400,10,12960,5272.760893,2023,7687.239107,925.7142857,1,Medium,11091.59585,16.84522391,0.714285714,Profitable,1.168452239
POL12604,11/1/2023,SUV,Comprehensive,East,8,53,17900,10,16110,8687.794241,2023,7422.205759,1790,1,Medium,16035.20315,0.46645405,1.111111111,Profitable,1.004664541
POL12605,9/6/2024,Sedan,Comprehensive,South,1,38,12800,0,12800,8362.693539,2024,4437.306461,6400,0,No Discount,13138.71795,-2.5780137,0,Profitable,0.974219863
POL12606,12/13/2023,SUV,Third Party,North,2,59,13600,5,12920,9825.046245,2023,3094.953755,4306.666667,1,Low,16035.20315,-19.42727583,1.666666667,Profitable,0.805727242
POL12607,2/16/2023,SUV,Comprehensive,East,3,48,16400,0,16400,9397.95396,2023,7002.04604,4100,0,No Discount,16035.20315,2.274974949,0,Profitable,1.022749749
POL12608,2/4/2024,SUV,Comprehensive,East,6,63,17300,10,15570,9908.747745,2024,5661.252255,2224.285714,1,Medium,16035.20315,-2.901136588,1.428571429,Profitable,0.970988634
POL12609,9/15/2024,Sedan,Comprehensive,South,9,46,15200,15,12920,6932.017217,2024,5987.982783,1292,1,High,13138.71795,-1.664682578,1.5,Profitable,0.983353174
POL12610,2/16/2023,Sedan,Third Party,South,0,40,10000,5,9500,6020.905836,2023,3479.094164,9500,1,Low,13138.71795,-27.69461954,5,Profitable,0.723053805
POL12611,12/20/2023,Sedan,Comprehensive,West,12,49,16100,0,16100,10213.85112,2023,5886.148876,1238.461538,0,No Discount,13138.71795,22.53859214,0,Profitable,1.225385921
POL12612,11/15/2024,Sedan,Comprehensive,South,12,55,16100,0,16100,12220.63421,2024,3879.365786,1238.461538,0,No Discount,13138.71795,22.53859214,0,Profitable,1.225385921
POL12613,12/11/2024,Sedan,Third Party,West,10,52,13000,0,13000,5411.638935,2024,7588.361065,1181.818182,0,No Discount,13138.71795,-1.055795164,0,Profitable,0.989442048
POL12614,3/16/2023,Hatchback,Comprehensive,North,10,55,13500,5,12825,5965.463036,2023,6859.536964,1165.909091,1,Low,11091.59585,15.62808616,0.454545455,Profitable,1.156280862
POL12615,9/22/2024,Sedan,Comprehensive,South,11,28,15800,0,15800,8009.573394,2024,7790.426606,1316.666667,0,No Discount,13138.71795,20.25526434,0,Profitable,1.202552643
POL12616,4/26/2023,Hatchback,Third Party,East,0,29,8000,0,8000,3328.472864,2023,4671.527136,8000,0,No Discount,11091.59585,-27.87331858,0,Profitable,0.721266814
POL12617,9/1/2024,Sedan,Third Party,South,10,22,15000,10,13500,8181.743437,2024,5318.256563,1227.272727,1,Medium,13138.71795,2.749751176,0.909090909,Profitable,1.027497512
POL12618,3/30/2024,Luxury,Comprehensive,East,11,62,23800,0,23800,10664.22347,2024,13135.77653,1983.333333,0,No Discount,20650.76512,15.24996704,0,Profitable,1.15249967
POL12619,9/15/2024,SUV,Comprehensive,North,4,27,16700,10,15030,10308.07583,2024,4721.924171,3006,1,Medium,16035.20315,-6.268727227,2,Profitable,0.937312728
POL12620,4/7/2024,Hatchback,Comprehensive,East,6,58,12300,10,11070,8464.932343,2024,2605.067657,1581.428571,1,Medium,11091.59585,-0.19470458,1.428571429,Profitable,0.998052954
POL12621,1/30/2023,SUV,Comprehensive,East,12,30,19100,10,17190,11588.85594,2023,5601.14406,1322.307692,1,Medium,16035.20315,7.201635327,0.769230769,Profitable,1.072016353
POL12622,1/24/2023,Hatchback,Comprehensive,East,2,41,11100,0,11100,4920.064376,2023,6179.935624,3700,0,No Discount,11091.59585,0.075770475,0,Profitable,1.000757705
POL12623,3/29/2023,Sedan,Third Party,North,12,34,13600,0,13600,9009.520227,2023,4590.479773,1046.153846,0,No Discount,13138.71795,3.510860444,0,Profitable,1.035108604
POL12624,1/10/2023,Hatchback,Third Party,South,8,36,10400,0,10400,4191.370946,2023,6208.629054,1155.555556,0,No Discount,11091.59585,-6.235314149,0,Profitable,0.937646859
POL12625,2/14/2024,Hatchback,Third Party,East,0,27,8000,10,7200,3179.207101,2024,4020.792899,7200,1,Medium,11091.59585,-35.08598672,10,Profitable,0.649140133
POL12626,5/1/2024,Hatchback,Third Party,West,7,30,10100,5,9595,6537.975854,2024,3057.024146,1199.375,1,Low,11091.59585,-13.49306147,0.625,Profitable,0.865069385
POL12627,5/23/2023,Sedan,Comprehensive,South,0,59,12500,0,12500,8319.132307,2023,4180.867693,12500,0,No Discount,13138.71795,-4.861341504,0,Profitable,0.951386585
POL12628,11/26/2023,Sedan,Comprehensive,West,10,34,15500,10,13950,8979.879711,2023,4970.120289,1268.181818,1,Medium,13138.71795,6.174742882,0.909090909,Profitable,1.061747429
POL12629,7/13/2024,Sedan,Comprehensive,South,3,24,15400,10,13860,9613.319587,2024,4246.680413,3465,1,Medium,13138.71795,5.489744541,2.5,Profitable,1.054897445
POL12630,4/14/2024,SUV,Comprehensive,West,3,26,16400,10,14760,7776.0922,2024,6983.9078,3690,1,Medium,16035.20315,-7.952522546,2.5,Profitable,0.920474775
POL12631,6/30/2023,SUV,Comprehensive,South,7,27,17600,0,17600,9425.728479,2023,8174.271521,2200,0,No Discount,16035.20315,9.758509701,0,Profitable,1.097585097
POL12632,3/2/2024,SUV,Third Party,South,1,47,13300,0,13300,10519.34402,2024,2780.655977,6650,0,No Discount,16035.20315,-17.05748983,0,Profitable,0.829425102
POL12633,9/25/2024,Sedan,Third Party,South,10,24,15000,5,14250,6732.906219,2024,7517.093781,1295.454545,1,Low,13138.71795,8.458070686,0.454545455,Profitable,1.084580707
POL12634,5/27/2024,Luxury,Comprehensive,West,1,61,20800,0,20800,16060.15352,2024,4739.846484,10400,0,No Discount,20650.76512,0.722660272,0,Profitable,1.007226603
POL12635,4/20/2024,Hatchback,Comprehensive,South,12,53,14100,0,14100,11224.08715,2024,2875.912847,1084.615385,0,No Discount,11091.59585,27.12327601,0,Profitable,1.27123276
